序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1064,31031,科技一甲,電機技術,,組必修,,否,3,廖錦文,力行館,(四) 05-07 31506,50,18,21,限本班,請20號之前同學選,Electrical Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31031_1TCIE0180630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000861
1065,31030,科技一甲,電子學(一),,組必修,,否,3,黃川桂,教學一館,(五) 05-07 33404,50,38,79,限本班,,Electronics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31030_1TCIE0016730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901328
1066,31029,科技一甲,微積分(一),,系必修,,否,3,盧建余,教學一館,(二) 07-09 33404,80,38,109,限本班,,Calculus I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31029_1TCIE0025630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000867
1067,31028,科技一甲,計算機概論,,系必修,,否,3,張庭毅,教學一館,(二) 02-04 33304教室,50,40,51,限本班,,Introduction to Computer Science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31028_1TCIE0050530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000932
1068,31027,科技機電產攜專班一,應用數學(一),,系必修,,否,3,盧建余,力行館,(五) 07-09 31213研討室,50,16,19,限本班,,Applied Mathematics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31027_1TCIE0220730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000867
1069,31026,科技鑄造產攜專班三,產業實務專題研討(五),,系必修,,否,2,陳狄成方俊修,力行館,(六) 11-12 31213研討室,50,9,9,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Seminar on Industry Internship V,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31026_1TCIE0221920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000818
1070,31025,科技鑄造產攜專班三,產業實務(五),,系必修,,否,3,劉晉嘉羅志成,力行館,(六) 08-10 31213研討室,50,9,9,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Industry Internship V,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31025_1TCIE0221830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001010
1071,31024,科技鑄造產攜專班三,材料力學,,系必修,,否,3,賴元隆,力行館,(六) 02-04 31213研討室,50,9,9,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Strength of Materials,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31024_1TCIE0222730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001037
1072,31023,科技鑄造產攜專班三,控制系統,,系必修,,否,3,方俊修,力行館,(六) 05-07 31213研討室,50,9,9,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Control System,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31023_1TCIE0041730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001188
1073,31022,科技機電產攜專班二,職業倫理,,系選修,,否,3,羅志成,力行館,(五) 09-11 31212研討室,50,20,30,限本班,無法採認教育專門課程,Occupational Ethics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31022_1TCIE0211830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000945
1074,31021,科技機電產攜專班二,產業實務(三),,系必修,,否,3,廖錦文吳佳軒陳德發,力行館,(六) 08-10 31204研討室,50,20,20,限本班,,Industry Internship III,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31021_1TCIE0228530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000861
1075,31020,科技機電產攜專班二,感測器原理,,系必修,,否,3,廖錦文,力行館,(五) 12 31506 (六) 01-02 31506,50,20,21,限本班,,Sensor Theory,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31020_1TCIE0227330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000861
1076,31019,科技機電產攜專班二,電腦數值控制機械,,系必修,,否,3,柯銘源,力行館,(六) 03-04、14 31603,50,20,21,限本班,,Computer Numerical Control Machinery,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31019_1TCIE0167230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901106
1077,31018,科技機電產攜專班一,產業實務(一),,系必修,,否,3,羅志成林韋辰石文傑,力行館,(六) 08-10 31212研討室,50,16,20,限本班,,Industry Internship I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31018_1TCIE0220830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000945
1078,31017,科技機電產攜專班一,機械製造,,系必修,,否,3,陳狄成,力行館,(六) 05-07 31212研討室,50,16,23,限本班,,Mechanical Manufacturing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31017_1TCIE0015630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000818
1079,31016,科技機電產攜專班一,程式設計,,系必修,,否,3,楊學成,力行館,(六) 02-04 31B10,50,16,19,限本班,,Program Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31016_1TCIE0050630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000809
1080,31013,科技機電產攜專班一,生命探索發展與實踐,,校必(通識),,否,2,羅志成黃維澤,力行館,(五) 12-13 31212研討室,50,0,19,限本班,大二~大四生如要修習，以線上加簽方式,Enlightening and Practicing of Careerlife,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31013_0CCGE0177920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000945
1081,31012,科技一乙,生命探索發展與實踐,,校必(通識),,否,2,陳狄成黃維澤,教學二館,(二) 03-04 34102,50,0,42,限本班,大二~大四生如要修習，以線上加簽方式,Enlightening and Practicing of Careerlife,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31012_0CCGE0177920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000818
1082,31011,科技一甲,生命探索發展與實踐,,校必(通識),,否,2,吳佳軒黃維澤,教學二館,(一) 05-06 34102,50,0,46,限本班,大二~大四生如要修習，以線上加簽方式,Enlightening and Practicing of Careerlife,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31011_0CCGE0177920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=4000073
1083,31010,技職行管夜碩二,電腦在行政上的應用,,系選修,,否,2,石文傑,力行館,(二) 10-13 31221會議室,30,0,16,限本系,"雙週上課,第1次上課9/16",Computer Application in Administration,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31010_1TCIEE020820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000804
1084,31009,技職行管夜碩二,機器學習,,系選修,,否,2,張紹勳,力行館,(一) 10-13 31221會議室,30,0,16,限本系,"雙週上課,第1次上課9/15",Machine Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31009_1TCIEE215020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000782
1085,31008,技職行管夜碩二,區塊鏈與加密貨幣,,系選修,,否,2,張庭毅,力行館,(一) 10-13 31221會議室,30,0,15,限本系,"單週上課,第1次上課9/8",Block Chain and Cryptocurrency,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31008_1TCIEE218320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000932
1086,31007,技職行管夜碩二,書報討論(一),,系必修,,否,1,黃維澤,力行館,(二) 10-13 31221會議室,30,0,16,限本系,"單週上課,第1次上課9/9",Seminar I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31007_1TCIEE000610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001009
1087,31006,技職行管夜碩二,論文,,系必修,,否,0,論文,,,50,0,44,限本系,,Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31006_1TCIEE023600.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1088,31005,技職行管夜碩一,技職教育理論與實務,,系選修,,否,2,陳繁興,力行館,(四) 10-13 31221會議室,30,0,19,限本系,"單週上課,第1次上課9/11",Theory and Practice Voc-Tech Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31005_1TCIEE000320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901092
1089,31004,技職行管夜碩一,產業品質設計方法,,系選修,,否,2,陳狄成,力行館,(三) 10-13 31221會議室,30,0,21,限本系,"雙週上課,第1次上課9/17",Industrial Quality Design Methods,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31004_1TCIEB202020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000818
1090,31003,技職行管夜碩一,產業技術理論與實務,,系選修,,否,2,姚凱超,力行館,(二) 10-13 31204研討室,30,0,21,限本系,"雙週上課,第1次上課9/16",Theoretical Basis and Practical Experience on Industry and Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31003_1TCIEB201520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000781
1091,31002,技職行管夜碩一,研究法(一),,系必修,,否,2,廖錦文,力行館,(三) 10-13 31506,30,0,22,限本系,"單週上課,第1次上課9/10",Research Methods I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31002_1TCIEE000120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000861
1092,31001,技職行管夜碩一,基本統計,,系必修,,否,2,陳德發,力行館,(二) 10-13 31204研討室,30,0,21,限本系,"單週上課,第1次上課9/9",Statistics Method,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31001_1TCIEE019520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000739
1093,29017,理學位碩一,科技英文寫作,,系選修,,是,3,曾文培,教學大樓,(五) 02-04 T201,20,3,8,可跨班系,,English Writing in Science and Technology,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000802
1094,29016,理學位碩一,液晶光學專題研究(一),,系選修,,是,3,黃啓炎,格致館,(一) 06-08 22110一樓會議室,20,2,4,可跨班系,,Special Topics in Liquid Crystal Displays I,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000729
1095,29015,理學位碩一,X射線結晶結構學(一),,系選修,,是,3,李漢文,教學大樓,(二) 02-04 T301,20,4,10,可跨班系,,X-ray Crystallography I,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000741
1096,29014,理學位碩一,有機金屬化學,,系選修,,是,3,黃瑞賢,理學一館,(三) 02-04 研究討論室1,20,2,3,可跨班系,,Organometallic Chemistry,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000638
1097,29013,理學位碩一,奈米材料(一),,系選修,,是,3,劉嘉吉,教學大樓,(四) 06-08 T305,20,2,5,可跨班系,,Nano-Materials I,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000590
1098,29012,理學位碩一,高等海洋生物學,,系選修,,是,3,姜鈴,教學大樓,(三) 02-04 T203,20,2,7,可跨班系,,Advanced Marine Biology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/29012_1SCMB2107930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000634
1099,29011,理學位碩一,分子生物學專論(一),,系選修,,是,2,王妙媛,教學大樓,(二) 05-06 T301,20,4,7,可跨班系,,Special Topics in Molecular Biology I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/29011_1SCMB2105020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000805
1100,29010,理學位碩一,神經內分泌專論(一),,系選修,,是,2,李奇英,藝薈館,(五) 05-06 李奇英老師實驗室,20,2,4,可跨班系,,Special Topics on Neuroendocrinology I,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000582
1101,29009,理學位碩一,酵母菌學專論(一),,系選修,,是,2,周睿鈺,格致館,(一) 08-09 周睿鈺老師實驗室,20,1,3,可跨班系,,Special Topics in Yeast Biology I,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001036
1102,29008,理學位碩三,論文指導(二),,系必修,,是,3,論文,,,20,0,0,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1103,29007,理學位碩三,論文指導(一),,系必修,,否,3,論文,,,20,0,0,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1104,29006,理學位碩三,碩士論文,,系必修,,是,0,論文,,,20,0,1,限本班,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1105,29005,理學位碩二,論文指導(二),,系必修,,是,3,論文,,,20,4,7,限本班,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1106,29004,理學位碩二,論文指導(一),,系必修,,是,3,論文,,,20,4,7,可跨班系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1107,29003,理學位碩二,碩士論文,,系必修,,是,0,論文,,,20,2,3,限本班,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1108,29002,理學位碩二,專題討論(三),,系必修,,是,2,周睿鈺,格致館,(一) 03-04 科教所圓環教室SE101,20,8,9,限本班,,Seminar III,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001036
1109,29001,理學位碩一,專題討論(一),,系必修,,是,3,黃瑞賢黃啓炎,格致館,(一) 02-04 圓環教室(格致館一樓),20,6,17,可跨班系,,Seminar I,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000638
1110,28007,統資碩二,論文指導(一),,系必修,,否,3,論文,,,20,1,7,可跨班系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1111,28006,統資碩二,碩士論文,,系必修,,否,0,論文,,,20,2,6,可跨班系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1112,28005,統資碩二,應用貝氏統計方法專題(一),,系選修,,否,3,魏裕中,巧思館,(二) 07-09 數研C,20,2,3,可跨班系,,Topic of Applied Bayesian Statistical Methods I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/28005_1SCSI2105730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001110
1113,28004,統資碩一,機器學習,,系選修,,否,3,魏裕中,巧思館,(二) 02-04 數研C,20,10,15,可跨班系,,Introduction to Machine Learning,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/28004_1SCSI2110430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001110
1114,28003,統資碩一,數理統計(一),,組必修,,否,3,魏裕中,巧思館,(三) 02-04 數研A,20,11,16,可跨班系,,Mathematical Statistics I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/28003_1SCSI2102730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001110
1115,28002,統資碩二,長期追蹤資料分析專題(一),,系選修,,否,3,蔡秒玉,巧思館,(四) 06-08 數學系21402,20,3,3,可跨班系,,Topics in Longitudinal Data Analysis I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/28002_1SCSI2001330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000880
1116,28001,統資碩一,資料分析(一),,組必修,,否,3,蔡秒玉,巧思館,(三) 06-08 數學系21402,20,10,13,可跨班系,,Data Analysis I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/28001_1SCSI2000330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000880
1117,26028,光電碩博,視光顯示專題研究(一),,系選修,,否,3,蘇威佳,格致館,(五) 02-04 光研2,20,0,3,可跨班系,,Special Topics in Vision Display I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26028_1SCPO3133830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000832
1118,26027,光電碩博,綠能光電專題研究(二),,系選修,,否,3,林祐仲,格致館,(一) 02-04 光研2,20,1,3,可跨班系,,Special Topics in Green Photonics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26027_1SCPO3133430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000831
1119,26026,光博一,幾何光學,,組選修,,否,3,蕭輔力,格致館,(三) 02-04 22411四樓會議室,20,6,14,可跨班系,,Geometrical Optics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26026_1SCPO1010530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000979
1120,26025,光碩一,幾何光學,,系選修,,否,3,蘇威佳,格致館,(一) 06-08 22411四樓會議室,20,4,13,可跨班系,,Geometrical Optics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26025_1SCPO3125830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000832
1121,26023,光電碩博,光學透鏡設計與製造實務,,系選修,,否,3,葉天守,格致館,(五) 02-04 22411四樓會議室,20,0,4,可跨班系,,Practical Technology of Optical Lens Design and Fabrication,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26023_1SCPO3140830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901276
1122,26022,光電碩博,光電半導體元件,,系選修,,否,3,黃滿芳,格致館,(三) 07-09 22110一樓會議室,20,9,6,可跨班系,,Optoelectronic Devices,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26022_1SCPO3128330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000738
1123,26021,光電碩博,光子晶體專題研究(一),,系選修,,否,3,蕭輔力,格致館,(一) 02-04 光研1,20,11,14,可跨班系,,Special Topics in Photonic Crystal I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26021_1SCPO3132030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000979
1124,26020,光電碩博,半導體產業實習(一),,系選修,,否,3,蕭輔力,格致館,(五) 06-08 22411四樓會議室,20,12,21,可跨班系,,Practice in semiconductor industry I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26020_1SCPO3137930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000979
1125,26019,光電碩博,物理光學,,系選修,,否,3,蕭輔力,格致館,(二) 02-04 22411四樓會議室,40,23,42,可跨班系,,Physical Optics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26019_1SCPO3125730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000979
1126,26018,光電碩博,光學全像術及應用,,系選修,,否,3,蘇威佳,格致館,(二) 06-08 22411四樓會議室,20,4,13,可跨班系,,Optical Holography and Applications,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26018_1SCPO3126630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000832
1127,26015,光電碩博,奈米光電專題討論,,系必修,,否,2,王右武,格致館,(二) 05、14 光研1,20,3,5,限本系,,Seminar in Nano-optical electronics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26015_1SCPO3136820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000899
1128,26014,光電碩博,半導體材料暨元件專題討論,,系必修,,否,2,林祐仲,格致館,(三) 05、14 光研1,20,9,9,限本系,,Seminar in material and device of semiconductor,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26014_1SCPO3136920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000831
1129,26013,光電碩博,顯示技術專題討論,,系必修,,否,2,蘇威佳,格致館,(四) 05、14 光研1,20,3,9,限本系,,Seminar in display technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26013_1SCPO3136620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000832
1130,26012,光電碩博,光資訊專題討論,,系必修,,否,2,蕭輔力,格致館,(五) 05、14 光研1,20,11,17,限本系,,Seminar in optical information,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26012_1SCPO3136720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000979
1131,26011,光電碩博,光電實驗技術,,系必修,,否,3,黃啓炎,湖濱館,(四) 06-08 光電教學實驗室,20,11,12,限本系,,Electro-optical experiments,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26011_1SCPO3131230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000729
1132,26010,光電碩博,論文指導(二),,系必修,,否,3,論文,,,50,1,8,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1133,26009,光電碩博,論文指導(一),,系必修,,否,3,論文,,,50,2,14,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1134,26008,光電碩博,論文,,系必修,,否,0,論文,,,50,1,16,限本系,1. 本課程為登錄論文口試成績用，當學期申請碩博士學位論文口試者必選。　2. 當學期未選其他課程者必選。　3. 每學期可重複修課。,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
1135,26007,科技應用與管理夜碩一,產業分析與創新,,系選修,,否,3,蕭輔力湯玉珍,教學大樓,(六) 03-04、14 T102,50,0,30,限本系,,Industry Analysis and Innovation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26007_1SCPOE135430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000979
1136,26006,科技應用與管理夜碩一,研究方法,,系選修,,否,3,王信文,教學大樓,(二) 10-12 T102,50,0,22,限本系,,Research Methods,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26006_1SCPOE136130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000764
1137,26005,科技應用與管理夜碩一,策略成本管理研討,,系選修,,否,3,邱垂昌,教學大樓,(三) 10-12 T102,50,0,23,限本系,,Seminar on Strategic Cost Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26005_1SCPOE136330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000724
1138,26004,科技應用與管理夜碩二,專題研究(二),,系必修,,否,2,蕭輔力張木生蔡其明葉天守洪志明巫梓綺黃炳文劉少勲,教學大樓,(六) 05-06 T102,50,0,25,限本班,,Special Topics on Photonics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/26004_1SCPOE000420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000979
