序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1351,24014,生二,中間代謝,,系選修,,否,3,温育德,格致館,(二) 05-07 23102,50,39,42,限本系,,Intermediary Metabolism,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24014_1SCBI0157030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000763
1352,24013,生二,分子生物學,,系必修,,否,3,劉儼毅,教學大樓,(四) 02-04 T206,50,38,42,可跨班系,,Molecular Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24013_1SCBI0055130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001174
1353,24012,生二,生物統計學,,系必修,,否,3,林宗岐,格致館,(三) 02-04 23401,50,35,37,限本班,,Biostatistics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24012_1SCBI0023730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000849
1354,24011,生一,普通物理(二),,系選修,,否,3,石豫臺,教學大樓,(二) 02 T206 (三) 03-04 T206,50,11,11,可跨班系,,General Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24011_1SCBI0020130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000719
1355,24008,生一,普通化學(二),,系選修,,否,2,曹峯溢,教學大樓,(四) 05-06 T206,50,35,36,可跨班系,,General Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24008_1SCBI0159120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001166
1356,24005,生一,仿生學原理,,系選修,,否,3,温育德,格致館,(一) 02-04 23401,50,30,36,可跨班系,,Principles of Biomimicry,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24005_1SCBI0188930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000763
1357,24004,生一,沿海生物資源永續發展和實務,,系選修,,否,3,姜鈴,格致館,(二) 07-09 23302,50,18,19,可跨班系,,Sustainable Development and Practice for Coastal Biological Resources,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24004_1SCBI0221030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000634
1358,24003,生一,普通生物學實驗(二),,系必修,,否,1,周睿鈺李奇英,格致館,(一) 07-09 23302,50,32,32,可跨班系,,Biology Laboratory II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24003_1SCBI0155510.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001036
1359,24002,生一,普通生物學(二),,系必修,,否,3,周睿鈺李奇英,格致館,(四) 02-04 23102,50,32,36,可跨班系,,Biology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24002_1SCBI0155430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001036
1360,24001,生一,人工智慧及其應用,,校必(通識),,否,2,蕭乃文,圖書館,(五) 07-08 電一教室,50,0,37,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000882
1361,23065,物碩博,物理光學,,系選修,,是,3,蕭輔力,格致館,(二) 02-04 22411四樓會議室,20,4,5,可跨班系,本課程與理學院國際碩士學位學程合班上課。,Physical  Optics,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23065_1SCPH3172030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000979
1362,23064,物三甲,光電元件專題研究(下),,系選修,,否,3,王右武黃滿芳,格致館,(六) 06-08 光研1,50,0,14,限本系,請先取得老師同意...再以授權方式加選。,Special Topics on photonic devices II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23064_1SCPH0013730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000899
1363,23063,物三甲,奈米電子專題研究(下),,系選修,,否,3,吳憲昌蕭輔力蘇威佳,格致館,(六) 07-09 物研A,50,0,11,限本系,請先取得老師同意...再以授權方式加選。,Special Topics on Nano-electronics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23063_1SCPH0016930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000933
1364,23062,物三甲,新穎材料專題研究(下),,系選修,,否,3,王柏堯,格致館,(六) 02-04 物研B,50,0,11,限本系,請先取得老師同意...再以授權方式加選。,Special Topics on Novel Materials II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23062_1SCPH0144230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001046
1365,23061,物三甲,理論物理專題研究(下),,系選修,,否,3,林世昀栗育力鄭智豪,格致館,(六) 02-04 物研C,50,0,11,限本系,請先取得老師同意...再以授權方式加選。,Special Topics in Theoretical Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23061_1SCPH0023430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000988
1366,23060,物三甲,天文物理專題研究(下),,系選修,,否,3,胡欽評林杰,格致館,(六) 05-07 物研C,50,0,14,限本系,請先取得老師同意...再以授權方式加選。,Special Topics on Astrophysics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23060_1SCPH0180730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001122
1367,23059,物三甲,兆赫科技專題研究(下),,系選修,,否,3,游博文,格致館,(六) 06-08 物研B,50,0,17,限本系,請先取得老師同意...再以授權方式加選。,Special Topics on Terahertz Technology (II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23059_1SCPH0181630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001148
1368,23058,物三乙,光學(一),,組必修,,否,3,林祐仲,教學大樓,(三) 07-09 T002,50,40,52,限本班,,Optics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23058_1SCPH0142730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000831
1369,23056,物碩一,天文物理導論,,系選修,,否,3,胡欽評,教學大樓,(一) 02-04 T101,20,2,3,限本班,此為大碩合班上課之課程。,Introduction to Astrophysics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23056_1SCPH3175830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001122
1370,23055,物碩博,半導體製程,,系選修,,否,3,黃滿芳,格致館,(四) 06-08 22110一樓會議室,20,8,6,可跨班系,,Semiconductor Manufacturing Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23055_1SCPH3166430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000738
1371,23054,物碩博,物理專題(一),,系選修,,否,3,鄭智豪,格致館,(五) 02-04 22110一樓會議室,20,4,4,可跨班系,,Individual Studies in Physics I,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000934
1372,23053,物碩博,認知心理學專論,,系選修,,否,3,鄭孟斐,格致館,(一) 09 22403教學實驗室 (二) 09 22403教學實驗室 (四) 09 22403教學實驗室,20,1,6,可跨班系,,Cognitive Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23053_1SCPH3164630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001029
1373,23052,物碩博,物理教育研究法,,系選修,,否,3,鄭孟斐,格致館,(三) 07-09 22403教學實驗室,20,3,2,可跨班系,,Research Methods in Physics Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23052_1SCPH3128730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001029
1374,23051,物碩博,物理教育論文寫作(二),,系選修,,否,3,鄭孟斐,格致館,(五) 02-04 22403教學實驗室,20,3,5,可跨班系,,Physics Education Academic Writing II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23051_1SCPH3164830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001029
1375,23050,物碩博,量子力學(二),,系選修,,否,3,林世昀,格致館,(三) 02-04 22411四樓會議室,20,3,4,可跨班系,,Quantum Mechanics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23050_1SCPH3161830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000988
1376,23049,物碩博,高等教育統計(二),,系選修,,否,3,林建隆,格致館,(二) 05-07 22403教學實驗室,20,1,2,可跨班系,,Advanced  Educational  Statistics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23049_1SCPH3171930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000230
1377,23048,物碩博,科學學習心理學,,系選修,,否,3,林建隆,格致館,(二) 02-04 22403教學實驗室,20,2,3,可跨班系,,Psychology of Science Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23048_1SCPH3172530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000230
1378,23047,物碩博,專題討論(二),,系必修,,否,1,林杰黄士羽,格致館,(三) 05-06 22101教室,20,6,9,可跨班系,,Seminar II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23047_1SCPH3164310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001201
1379,23046,物碩博,論文指導(二),,系必修,,否,3,論文,,,50,1,5,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
1380,23045,物碩博,論文指導(一),,系必修,,否,3,論文,,,50,1,4,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
1381,23044,物碩博,論文,,系必修,,否,0,論文,,,50,4,22,限本系,1. 本課程為登錄論文口試成績用，當學期申請碩博士學位論文口試者必選。　2. 當學期未選其他課程者必選。　3. 每學期可重複修課。,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
1382,23043,物二甲,實驗物理(二),,系必修,,否,3,吳憲昌,湖濱館,(三) 02-04 近物實驗室,50,35,39,限本班,,Basic Experimental Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23043_1SCPH0142230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000933
1383,23042,物一乙,普通物理演習(二),,系選修,,否,1,郭西川,格致館,(二) 08 22101教室,50,34,35,限本班,,Practice in General Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23042_1SCPH0176910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000616
1384,23041,物三乙,電子學(二),,系選修,,否,3,王右武,教學大樓,(五) 05-07 T207,50,20,32,限本班,,Electronics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23041_1SCPH0002730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000899
1385,23040,物二乙,實驗物理(二),,系必修,,否,3,吳憲昌,湖濱館,(四) 06-08 近物實驗室,50,31,35,限本班,,Basic Experimental Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23040_1SCPH0142230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000933
1386,23039,物二乙,物理數學演習(二),,系選修,,否,1,林琳,教學大樓,(三) 04 T207,50,29,37,限本班,,Mathematical Physics Tutorial II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23039_1SCPH0180910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000685
1387,23038,物二甲,物理數學演習(二),,系選修,,否,1,林杰,教學大樓,(三) 08 T105,50,34,50,限本班,,Mathematical Physics Tutorial II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23038_1SCPH0180910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001201
1388,23037,物二甲,物理數學(二),,系必修,,否,3,林杰,教學大樓,(一) 05-06 T103 (三) 07 T105,50,34,94,限本班,,Mathematical Methods  for Physicists II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23037_1SCPH0005930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001201
1389,23036,物二甲,電磁學(二),,系必修,,否,3,游博文,教學大樓,(四) 06-08 T207,50,35,39,限本班,,Electromagnetics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23036_1SCPH0017730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001148
1390,23035,物一乙,普通物理(二),,系必修,,否,4,郭西川,格致館,(一) 08-09 22101教室 (三) 08-09 22101教室,50,35,40,限本班,,General Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23035_1SCPH0016340.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000616
1391,23034,物一乙,普通物理實驗(二),,系必修,,否,1,王柏堯,學生餐廳,(二) 02-04 普物實驗室,50,35,33,限本班,,General Physics Lab. II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23034_1SCPH0017110.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001046
1392,23033,物三乙,實驗物理(三),,系必修,,否,3,黃滿芳,湖濱館,(二) 06-08 近物實驗室,50,41,41,限本班,,Basic Experimental Physics III,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23033_1SCPH0009930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000738
1393,23032,物三甲,光學(二),,組必修,,否,3,黄士羽,教學大樓,(二) 06 T102 (四) 07-08 T001,50,25,52,限本班,,Optics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23032_1SCPH0142830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001211
1394,23030,物四乙,物理科教學實習,,系選修,,否,2,林建隆,格致館,(四) 01-04 22403教學實驗室,50,12,12,限本系,,Teaching Practicum of Physics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23030_1SCPH0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000230
1395,23029,物三甲,雷射導論,,系選修,,否,3,蕭輔力,格致館,(五) 02-04 22101教室,50,49,62,限本系,,Introduction of principles of laser,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23029_1SCPH0143330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000979
1396,23027,物一甲,普通化學實驗(二),,系選修,,否,1,曹峯溢,格致館,(四) 07-09 一樓普化實驗室,50,23,21,限本班,,General Chemistry Laboratory II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23027_1SCPH0002510.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001166
1397,23026,物一乙,普通化學(二),,系選修,,否,3,許銘華,教學大樓,(一) 05-07 T206,50,28,28,限本班,,General Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23026_1SCPH0002430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001088
1398,23025,物一甲,普通物理實驗(二),,系必修,,否,1,黄士羽,學生餐廳,(四) 02-04 普物實驗室,50,34,35,限本班,,General Physics Lab. II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23025_1SCPH0017110.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001211
1399,23024,物一甲,普通物理演習(二),,系選修,,否,1,柯宜謀,教學大樓,(一) 04 T105,50,31,32,限本班,,Practice in General Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23024_1SCPH0176910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000893
1400,23023,物一甲,普通物理(二),,系必修,,否,4,柯宜謀,格致館,(二) 03-04 22101教室 (三) 03-04 22101教室,50,37,61,限本班,,General Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23023_1SCPH0016340.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000893
1401,23022,物一甲,普通化學(二),,系選修,,否,3,張智煒,教學大樓,(一) 05-07 T207,50,16,18,限本班,,General Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23022_1SCPH0002430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001013
1402,23021,物四甲,電磁波系統與元件技術(下),,系選修,,否,3,游博文,格致館,(三) 14 物研A (五) 05、14 物研A,50,9,11,限本系,,Techniques of Systems and Components for Electromagnetic Waves (II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23021_1SCPH0182630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001148
1403,23020,物四甲,普通生物學(一),,系選修,,否,3,蕭乃文,教學大樓,(二) 05-07 T205,50,18,30,限本系,,Biology I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23020_1SCPH0002130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000882
1404,23019,物二甲,力學(二),,系選修,,否,3,柯宜謀,格致館,(二) 05-07 22101教室,50,20,22,限本班,,Mechanics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23019_1SCPH0015930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000893
1405,23018,物二甲,電子學(二),,組必修,,否,3,林祐仲,教學大樓,(一) 07-09 T102,50,35,41,限本班,,Electronics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23018_1SCPH0002730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000831
1406,23017,物二乙,電磁學(二),,系必修,,否,3,柯宜謀,教學大樓,(一) 05-07 T105,50,31,54,限本班,,Electromagnetics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23017_1SCPH0017730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000893
1407,23016,物二乙,力學(二),,組必修,,否,3,胡欽評,教學大樓,(二) 05-06 T103 (三) 02 T105,50,31,34,限本班,,Mechanics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23016_1SCPH0015930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001122
1408,23014,物二乙,物理數學(二),,系必修,,否,3,林琳,教學大樓,(二) 03-04 T103 (三) 03 T207,50,31,53,限本班,,Mathematical Methods  for Physicists II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23014_1SCPH0005930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000685
1409,23012,物三乙,量子物理(二),,系必修,,否,3,鄭智豪,格致館,(二) 09 T105 (四) 07-08 22101教室,50,41,61,限本班,,Quantum Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23012_1SCPH0012130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000934
1410,23012,物三乙,量子物理(二),,系必修,,否,3,鄭智豪,教學大樓,(二) 09 T105 (四) 07-08 22101教室,50,41,61,限本班,,Quantum Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23012_1SCPH0012130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000934
1411,23010,物三甲,量子物理(二),,系必修,,否,3,林世昀,教學大樓,(三) 08-09 T202 (四) 04 22101教室,50,40,52,限本班,,Quantum Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23010_1SCPH0012130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000988
1412,23010,物三甲,量子物理(二),,系必修,,否,3,林世昀,格致館,(三) 08-09 T202 (四) 04 22101教室,50,40,52,限本班,,Quantum Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23010_1SCPH0012130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000988
1413,23009,物三甲,統計熱力學導論,,系選修,,否,3,栗育力,教學大樓,(二) 05 T207 (三) 03-04 T002,50,19,16,限本系,,Introduction to Thermostatistics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23009_1SCPH0018330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000740
1414,23008,物三甲,光電子學導論,,組必修,,否,3,石豫臺,教學大樓,(二) 03-04 T207 (三) 05 T206,50,32,46,限本班,,Introduction to optoelectronics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23008_1SCPH0168530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000719
1415,23007,物三甲,天文物理導論,,系選修,,否,3,胡欽評,教學大樓,(一) 02-04 T101,50,39,44,限本系,,Introduction to Astrophysics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23007_1SCPH0146230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001122
1416,23006,物二甲,材料科學導論(二),,系選修,,否,3,王柏堯,教學大樓,(一) 02-04 T102,50,46,56,限本系,,Introduction to Material Science II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23006_1SCPH0014730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001046
1417,23005,物一乙,微積分(二),,系必修,,否,4,栗育力,教學大樓,(三) 05-06 T104 (四) 03-04 T104,50,35,75,限本班,,Calculus II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23005_1SCPH0168440.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000740
1418,23004,物一甲,基礎微積分(二),,系選修,,否,1,林琳,教學大樓,(二) 09 T103,50,33,49,限本班,,Fundamental Calculus II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23004_1SCPH0176510.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000685
1419,23003,物一甲,微積分(二),,系必修,,否,4,林琳,教學大樓,(一) 08-09 T104 (二) 07-08 T103,50,35,66,限本班,,Calculus II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23003_1SCPH0168440.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000685
1420,23002,物一乙,人工智慧及其應用,,校必(通識),,否,2,林杰,圖書館,(一) 03-04 電一教室,50,0,41,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23002_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001201
1421,23001,物一甲,人工智慧及其應用,,校必(通識),,否,2,胡欽評,圖書館,(三) 07-08 電一教室,50,0,38,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001122
