序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1164,25026,化四,有機合成,,系選修,,否,3,吳安台,教學大樓,(一) 05-07 T102,50,30,22,可跨班系,,Organic Synthesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25026_1SCCH0005030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000879
1165,25025,化四,材料分析,,系選修,,否,3,高琨哲,教學大樓,(五) 05-07 T201,50,42,39,可跨班系,,Material Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25025_1SCCH0141230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001121
1166,25024,化四,藥物化學,,系選修,,否,3,許銘華,教學大樓,(一) 02-04 T302,50,43,49,可跨班系,,Medicine Chemistry,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25024_1SCCH0127830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001088
1167,25023,化四,專題討論有機無機組(二),,系必修,,否,2,吳安台,理學一館,(四) 08-09 化學系會議室,20,20,16,限本系,,Seminar in Organic and Inorganic Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25023_1SCCH0120820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000879
1168,25022,化四,專題討論化教組(二),,系必修,,否,2,洪義盛,教學大樓,(四) 08-09 T301,20,13,16,限本系,,Seminar in Chemical Education II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25022_1SCCH0121120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000864
1169,25021,化四,專題討論物化分析組(二),,系必修,,否,2,胡景瀚,教學大樓,(四) 08-09 T205,20,20,20,限本系,,Seminar in Physical and Analytical Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25021_1SCCH0121020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000633
1170,25020,化三,化學科教材教法,,系選修,,否,2,洪義盛,教學大樓,(四) 03-04 T205,50,9,10,限本系,,Instructional Materials & Teaching Methods in Chemistry,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25020_1SCCH0136020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000864
1171,25018,化三,專題研究無機分析組(二),,系選修,,否,2,江昌嶽,理學一館,(五) 08-09 B1普通化學實驗室,50,16,20,可跨班系,,Research in Inorganic and Analytical Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25018_1SCCH0140620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001202
1172,25017,化三,物理化學實驗(二),,系必修,,否,1,高琨哲,理學一館,(五) 02-04 B1普通化學實驗室,55,56,56,限本系,,Physical Chemistry Laboratory II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25017_1SCCH0015610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001121
1173,25016,化三,物理化學(三),,系必修,,否,3,胡景瀚,教學大樓,(三) 05-07 T202,70,66,64,限本系,,Physical Chemistry III,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25016_1SCCH0140930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000633
1174,25015,化三,無機化學(二),,系必修,,否,3,李漢文,教學大樓,(一) 05-07 T105,60,61,61,限本系,,Inorganic Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25015_1SCCH0015830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000741
1175,25014,化二,化學數學,,系選修,,否,2,胡景瀚,教學大樓,(五) 03-04 T202,60,56,49,可跨班系,,Mathematics in Chemistry,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25014_1SCCH0012320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000633
1176,25013,化二,物理化學(一),,系必修,,否,3,張智煒,教學大樓,(三) 02-04 T002,65,63,66,限本系,,Physical Chemistry I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25013_1SCCH0140830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001013
1177,25012,化二,群論,,系選修,,否,2,黃瑞賢,教學大樓,(四) 08-09 T002,50,58,61,可跨班系,,Group Theory,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25012_1SCCH0012120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000638
1178,25011,化二,分析化學實驗(二),,系必修,,否,1,江昌嶽,理學一館,(三) 05-07 B1普通化學實驗室,55,51,55,限本系,,Analytical Chemistry Laboratory II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25011_1SCCH0014010.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001202
1179,25010,化二,分析化學(二),,系必修,,否,3,江昌嶽,教學大樓,(四) 05-07 T002,60,55,59,限本系,,Analytical Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25010_1SCCH0013930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001202
1180,25009,化二,有機化學實驗(二),,系必修,,否,1,曹峯溢,格致館,(一) 05-07 三樓有機實驗室,55,50,53,限本系,,Organic Chemistry Laboratory II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25009_1SCCH0014410.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001166
1181,25008,化二,有機化學(二),,系必修,,否,4,曹峯溢,教學大樓,(一) 03-04 T103 (四) 03-04 T105,60,70,72,限本系,,Organic Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25008_1SCCH0014240.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001166
1182,25007,化一,普通生物學(二),,系選修,,否,2,蕭乃文,教學大樓,(三) 05-06 T102,50,46,52,限本班,,Biology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25007_1SCCH0001520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000882
1183,25006,化一,微積分(二),,系必修,,否,2,蘇宣文,教學大樓,(二) 03-04 T002,60,48,63,限本班,,Calculus II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25006_1SCCH0000220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000727
1184,25005,化一,普通物理實驗(二),,系選修,,否,1,胡欽評,學生餐廳,(四) 07-09 普物實驗室,50,12,9,限本班,,General Physics Lab. II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25005_1SCCH0001010.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001122
1185,25004,化一,普通物理(二),,系必修,,否,3,石豫臺,教學大樓,(二) 02、07-08 T002,60,48,56,限本班,,General Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25004_1SCCH0000630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000719
1186,25003,化一,普通化學實驗(二),,系必修,,否,1,林泱蔚,理學一館,(四) 02-04 B1普通化學實驗室,55,49,51,限本班,,General Chemistry Laboratory II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25003_1SCCH0013610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000995
1187,25002,化一,普通化學(二),,系必修,,否,3,林泱蔚,教學大樓,(五) 02-04 T002,60,49,54,限本班,,General Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25002_1SCCH0013530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000995
1188,25001,化一,人工智慧及其應用,,校必(通識),,否,2,高琨哲,圖書館,(一) 05-06 電一教室,50,0,47,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/25001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001121
1189,24052,生碩二,碩士論文,,系必修,,否,0,論文,,,20,2,13,限本系,,Thesis,無,,
1190,24051,生碩一,昆蟲學專論(一),,組選修,,否,2,林宗岐,理學一館,(三) 05-06 林老師實驗室,20,2,4,限本系,,Entomology I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24051_1SCBI2051620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000849
1191,24050,生一,人工智慧生物學概論,,系選修,,否,2,劉儼毅,教學大樓,(一) 03-04 T102,50,25,30,可跨班系,,Introduction to Artificial Intelligence in Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24050_1SCBI0224320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001174
1192,24049,生二,無脊椎動物學實驗,,系選修,,否,1,姜鈴,格致館,(四) 07-09 23302,50,17,15,可跨班系,,Invertebrates Laboratory,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24049_1SCBI0040610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000634
1193,24048,生技碩二,生物技術專題討論,,組必修,,否,2,劉儼毅,理學一館,(五) 03-04 老師實驗室1,20,2,3,限本系,,Seminar in Biotechnology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24048_1SCBI2217120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001174
1194,24047,生碩二,論文指導(二),,系必修,,否,3,論文,,,20,4,5,限本系,,Thesis Supervision II,無,,
1195,24046,生碩二,論文指導(一),,系必修,,否,3,論文,,,20,2,2,限本系,提早入學學生選課,Thesis Supervision I,無,,
1196,24045,生碩二,生物教育專題研究(下),,組必修,,否,2,周文己,理學一館,(一) 05-06 BIO108圓桌教室,20,2,3,限本系,,Research in Biology Education II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24045_1SCBI2186720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001085
1197,24044,生碩二,生物多樣性專題討論,,組必修,,否,2,林宗岐,理學一館,(五) 03-04 林老師實驗室,20,4,5,限本系,,Seminar in Biodiversity,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24044_1SCBI2185620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000849
1198,24043,生碩一,都市昆蟲學,,組選修,,否,2,林宗岐,理學一館,(二) 03-04 BIO108圓桌教室,20,3,6,可跨班系,,Urban Entomology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24043_1SCBI2051420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000849
1199,24042,生碩一,認知科學實驗(二),,組選修,,否,2,周文己,理學一館,(三) 05-06 BIO108圓桌教室,20,2,3,限本系,,Cognitive Science Experiments (2),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24042_1SCBI2219520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001085
1200,24041,生碩一,教育統計,,組選修,,否,2,鄭夢慈,理學一館,(二) 05-06 BIO321研究生室,20,0,4,可跨班系,,Educational Statistics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24041_1SCBI2224820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000993
1201,24040,生碩一,分子病毒學,,組選修,,是,2,賴吉永,格致館,(四) 03-04 23302,20,2,3,可跨班系,,Molecular Virology,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24040_1SCBI2163720_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000657
1202,24039,生碩一,微生物多樣性,,組選修,,否,3,賴吉永,理學一館,(三) 02-04 BIO108圓桌教室,20,4,5,可跨班系,,Microbial Diversity,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24039_1SCBI2227330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000657
1203,24038,生碩一,水產養殖產品檢測與環境管理,,組選修,,是,3,姜鈴,格致館,(三) 05-07 23302,20,3,6,可跨班系,,Clinical diagnosis and environmental management of aquaculture,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24038_1SCBI2222430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000634
1204,24036,生碩一,生物多樣性專題討論,,組必修,,否,2,姜鈴,理學一館,(五) 03-04 BIO108圓桌教室,20,3,4,限本系,,Seminar in Biodiversity,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24036_1SCBI2185620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000634
1205,24035,生技碩二,細胞分子專題討論,,組必修,,否,2,蕭乃文,格致館,(五) 03-04 老師實驗室,20,2,3,限本系,,Seminar in Cellular and Molecular Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24035_1SCBI2185520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000882
1206,24033,生技碩二,碩士論文,,系必修,,否,0,論文,,,40,6,7,限本系,,Thesis,無,,
1207,24032,生技碩二,論文指導(二),,系必修,,否,3,論文,,,40,3,3,限本系,,Thesis Supervision II,無,,
1208,24031,生技碩一,生物資訊學專論(一),,組選修,,否,2,蕭乃文劉儼毅,理學一館,(四) 08-09 BIO423專題討論室,20,2,3,可跨班系,,Special Topics in Bioinformatics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24031_1SCBI2162120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000882
1209,24030,生技碩一,保健劑導論,,組選修,,否,3,謝秋蘭,理學一館,(五) 05-07 BIO423專題討論室,20,5,6,限本系,,Introduction to Nutraceutics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24030_1SCBI2200230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000980
1210,24029,生技碩一,自由基生物學,,組選修,,否,3,耿全福,理學一館,(二) 05-07 BIO423專題討論室,20,0,4,限本系,,Free Radical Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24029_1SCBI2193930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000825
1211,24028,生技碩一,抗氧化酵素專論(二),,組選修,,否,2,耿全福,理學一館,(五) 01-02 BIO423專題討論室,20,0,4,限本系,,Special Topic in Anti-oxidative Enzymes II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24028_1SCBI2217420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000825
1212,24027,生技碩一,人工智慧生物應用實作,,組選修,,否,3,劉儼毅,理學一館,(一) 05-07 BIO423專題討論室,20,1,3,限本班,不開放旁聽,Hands-on Practice of Artificial Intelligence in Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24027_1SCBI2226030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001174
1213,24026,生技碩一,生物技術專題討論,,組必修,,否,2,謝秋蘭,理學一館,(五) 03-04 謝老師實驗室,20,4,4,可跨班系,,Seminar in Biotechnology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24026_1SCBI2217120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000980
1214,24025,生技碩一,細胞分子專題討論,,組必修,,否,2,王妙媛,理學一館,(五) 03-04 BIO103會議室,20,1,3,限本系,,Seminar in Cellular and Molecular Biology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24025_1SCBI2185520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000805
1215,24024,生四,脊椎動物學,,系選修,,否,2,陳德治,教學大樓,(五) 07-08 T206,50,44,52,可跨班系,,Vertebrate Zoology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24024_1SCBI0029020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901135
1216,24023,生四,內分泌學,,系選修,,否,2,陳香吟,理學一館,(三) 05-06 BIO103會議室,50,9,16,可跨班系,,Endocrinology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24023_1SCBI0224920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901198
1217,24022,生四,生物科教學實習,,系選修,,否,2,周文己鄭夢慈,教學大樓,(一) 01-04 T101,50,23,29,限本班,,Biology Teaching Practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24022_1SCBI0156920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001085
1218,24021,生四,免疫學,,系選修,,否,2,王妙媛,理學一館,(二) 03-04 BIO103會議室,50,15,19,限本班,,Immunology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24021_1SCBI0157420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000805
1219,24020,生四,保育生物學,,系選修,,否,3,周睿鈺林宗岐,教學大樓,(二) 07-09 T206,50,36,43,可跨班系,,Conservation Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24020_1SCBI0021630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001036
1220,24019,生三,生物科教學應用與實作,,系選修,,否,2,龔雍任,理學一館,(三) 08-09 BIO103會議室,50,18,29,限本班,,Teaching Application and Practice of Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24019_1SCBI0222720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901239
1221,24018,生三,病毒學,,系選修,,否,2,賴吉永,理學一館,(五) 05-06 BIO103會議室,50,48,52,可跨班系,,Virology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24018_1SCBI0157520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000657
1222,24017,生三,自然科學領域探究與實作專題,,系選修,,否,2,林宗岐,理學一館,(一) 07-08 BIO103會議室,50,21,26,可跨班系,,Special Topic of Inquiry and Implementation in Natural Sciences,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24017_1SCBI0223020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000849
1223,24016,生三,植物生理學(二),,系必修,,否,2,傅士峯,理學一館,(四) 08-09 BIO103會議室,50,32,35,限本班,,Plant Physiology II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24016_1SCBI0039920_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001008
1224,24015,生三,專題討論(一),,系必修,,否,3,周睿鈺,理學一館,(三) 02-04 BIO103會議室,50,35,37,限本系,,Seminar I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24015_1SCBI0156130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001036
1225,24014,生三,分類學原理,,系必修,,否,2,姜鈴,理學一館,(二) 05-06 BIO103會議室,50,37,41,限本系,,Principle of Taxonomy,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24014_1SCBI0052020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000634
1226,24012,生二,植物解剖學實驗,,系選修,,否,1,傅士峯,格致館,(一) 05-06、14 23202,50,33,36,可跨班系,,Plant Anatomy Laboratory,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24012_1SCBI0225110_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001008
1227,24011,生二,植物解剖學,,系選修,,否,3,傅士峯,理學一館,(一) 02-04 BIO103會議室,50,33,39,可跨班系,,Plant Anatomy,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24011_1SCBI0040430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001008
1228,24010,生二,微生物生物科技,,系選修,,否,3,賴吉永,格致館,(二) 05-07 23302,50,45,47,可跨班系,,Microbial Biotechnology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24010_1SCBI0029630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000657
1229,24009,生二,分子生物學,,系必修,,否,3,耿全福劉儼毅,教學大樓,(四) 02-04 T206,50,37,38,可跨班系,,Molecular Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24009_1SCBI0055130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000825
1230,24008,生二,生物統計學,,系必修,,否,3,林宗岐,教學大樓,(三) 02-04 T206,50,31,37,限本班,,Biostatistics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24008_1SCBI0023730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000849
1231,24007,生一,普通物理(二),,系選修,,否,3,石豫臺,教學大樓,(一) 05 T206 (三) 05-06 T206,50,21,21,可跨班系,,General Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24007_1SCBI0020130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000719
1232,24006,生一,普通化學(二),,系選修,,否,2,曹峯溢,教學大樓,(四) 05-06 T206,50,43,42,可跨班系,,General Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24006_1SCBI0159120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001166
1233,24005,生一,植物繁殖學,,系選修,,否,2,何偉真,理學一館,(二) 07-08 BIO103會議室,50,18,16,可跨班系,,Plant Propagation,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24005_1SCBI0155720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900078
1234,24003,生一,普通生物學實驗(二),,系必修,,否,1,周睿鈺蕭乃文,格致館,(一) 07-09 23302,50,39,39,可跨班系,,Biology Laboratory II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24003_1SCBI0155510.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001036
1235,24002,生一,普通生物學(二),,系必修,,否,3,周睿鈺蕭乃文,理學一館,(四) 02-04 BIO103會議室,50,33,40,限本班,,Biology II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24002_1SCBI0155430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001036
1236,24001,生一,人工智慧及其應用,,校必(通識),,否,2,蕭乃文,圖書館,(五) 07-08 電一教室,50,0,37,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/24001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000882
1237,23064,物三乙,光學(一),,組必修,,否,3,林晉緯,格致館,(三) 08-09 22101教室 (四) 02 T102,50,28,34,限本班,,Optics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/23064_1SCPH0142730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001222
