序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1849,00334,精進中文,古典小說賞析,,校必(國),,否,2,陳憲仁,教學大樓,(二) 03-04 T004,50,57,74,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Appreciation of Classical Chinese Fiction,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00334_0CCCH0103820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901068
1850,00333,精進中文,孫子兵法,,校必(國),,否,2,吳伯曜,教學一館,(一) 05-06 33402教室,50,77,50,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,The Art of War,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00333_0CCCH0103320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901069
1851,00332,精進中文,醫療文學,,校必(國),,否,2,葉連鵬,教學大樓,(一) 05-06 T006,80,163,95,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Medical Literature,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00332_0CCCH0101120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000930
1852,00331,精進中文,女性文學賞析,,校必(國),,否,2,陳素貞,教學一館,(三) 01-02 33404,50,184,57,限本班,"此為校必修國文6學分中之2學分,大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。",Women Literature,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00331_0CCCH0105520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901102
1853,00330,精進中文,西方文學理論,,校必(國),,否,2,劉威廷,教學大樓,(三) 03-04 T302,50,63,52,限本班,"此為校必修國文6學分中之2學分,大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。",Western Literary Theory,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00330_0CCCH0105220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001113
1854,00329,精進中文,當代小說,,校必(國),,否,2,蔣美華,教學大樓,(五) 03-04 T004,50,497,83,限本班,"此為校必修國文6學分中之2學分,大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。",Contemporary novels,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00329_0CCCH0104620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000512
1855,00328,精進中文,奇幻文學,,校必(國),,否,2,趙詠寬,教學大樓,(五) 05-06 T004,95,270,90,限本班,"此為校必修國文6學分中之2學分,大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。",Fantasy Literature,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00328_0CCCH0104920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9900768
1856,00327,公育一,國文(二),,校必(國),,否,2,趙詠寬,教學大樓,(五) 03-04 T101,60,30,31,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00327_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9900768
1857,00326,運一,國文(二),,校必(國),,否,2,邱怡瑄,體育館,(三) 01-02 體育教室一,60,53,54,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00326_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001140
1858,00325,財金一,國文(二),,校必(國),,否,2,范佳玲,教學一館,(二) 01-02 33303,60,28,28,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00325_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901071
1859,00324,企管一,國文(二),,校必(國),,否,2,湯家岳,教學一館,(五) 01-02 33305教室,60,45,52,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00324_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901104
1860,00323,會一甲,國文(二),,校必(國),,否,2,李皇穎,教學二館,(三) 03-04 34103,60,42,43,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00323_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901167
1861,00322,會一乙,國文(二),,校必(國),,否,2,范佳玲,教學一館,(二) 03-04 33303,60,37,37,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00322_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901071
1862,00321,資管一,國文(二),,校必(國),,否,2,湯家岳,教學一館,(五) 03-04 33305教室,60,43,46,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00321_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901104
1863,00320,資工一,國文(二),,校必(國),,否,2,李皇穎,教學二館,(三) 01-02 34103,60,51,50,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00320_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901167
1864,00319,電子一,國文(二),,校必(國),,否,2,吳伯曜,教學一館,(一) 01-02 33402教室,60,46,46,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00319_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901069
1865,00318,電機一,國文(二),,校必(國),,否,2,盧世達,教學二館,(二) 03-04 34101,60,14,14,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00318_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001150
1866,00317,機電一,國文(二),,校必(國),,否,2,范佳玲,教學一館,(三) 03-04 33404,60,40,42,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00317_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901071
1867,00316,美一,國文(二),,校必(國),,否,2,陳彥君,教學大樓,(二) 03-04 T101,60,39,39,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00316_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=4000050
1868,00315,地一,國文(二),,校必(國),,否,2,簡承禾,教學大樓,(一) 05-06 T303,60,44,46,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00315_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=4000069
1869,00314,英一,國文(二),,校必(國),,否,2,劉威廷,教學大樓,(二) 05-06 T101,60,50,54,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00314_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001113
1870,00313,工一乙,國文(二),,校必(國),,否,2,湯家岳,教學一館,(五) 05-06 33305教室,60,39,49,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00313_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901104
1871,00312,工一甲,國文(二),,校必(國),,否,2,吳伯曜,教學一館,(一) 03-04 33402教室,60,43,41,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00312_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901069
1872,00311,化一,國文(二),,校必(國),,否,2,蔣美華,教學大樓,(一) 03-04 T303,60,49,51,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00311_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000512
1873,00310,生一,國文(二),,校必(國),,否,2,邱怡瑄,教學大樓,(二) 03-04 T303,60,37,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00310_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001140
1874,00309,物一甲,國文(二),,校必(國),,否,2,楊曉菁,教學大樓,(三) 05-06 T302,60,37,44,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00309_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001119
1875,00308,物一乙,國文(二),,校必(國),,否,2,趙詠寬,教學大樓,(五) 07-08 T101,60,37,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00308_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9900768
1876,00307,數一甲,國文(二),,校必(國),,否,2,蔣美華,教學大樓,(一) 01-02 T303,60,38,45,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00307_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000512
1877,00306,數一乙,國文(二),,校必(國),,否,2,蔣美華,教學大樓,(三) 01-02 T303,60,35,46,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00306_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000512
1878,00305,高照原民專班一,國文(二),,校必(國),,否,2,李皇穎,教學大樓,(三) 05-06 T303,60,26,51,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00305_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901167
1879,00304,特一乙,國文(二),,校必(國),,否,2,吳明德,弘道館,(三) 05-06 視聽教室(14403),60,32,36,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00304_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000901
1880,00303,特一甲,國文(二),,校必(國),,否,2,邱怡瑄,教學大樓,(四) 05-06 T302,60,33,37,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00303_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001140
1881,00302,輔一乙,國文(二),,校必(國),,否,2,簡承禾,教學大樓,(四) 03-04 T303,60,35,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00302_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=4000069
1882,00301,輔一甲,國文(二),,校必(國),,否,2,葉連鵬,教學大樓,(二) 05-06 T303,60,47,49,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00301_0CCCH0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000930
1883,00271,核心通識,多元學習,,素養通識-生活藝能及應用,博雅一博雅二博雅三,否,2,論文,,,50,0,1,限本班,,Diversified Learning,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
1884,00270,核心通識,占卜哲學與應用,,素養通識-生活藝能及應用,博雅三,否,2,林惠君,教學一館,(一) 05-06 33404,50,0,63,限本班,108學年(含)以前入學學生不能認列通識學分。寶山校區上課。,Philosophy and Applications of Divination,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00270_0CCGE0185220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901277
1885,00269,核心通識,人工智慧與情緒辨識,,跨學院通識(教),博雅一,否,2,陳雪均,明德館,(四) 03-04 測驗實務教室,50,0,18,限本班,108學年(含)以前入學學生不能認列通識學分。教育學院學生如要修習此課程請洽詢教育學院，分機:2003。,Artificial Intelligence and Emotion Recognition,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00269_0CCGE0185420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001130
1886,00268,核心通識,人工智慧程式設計入門,,跨學院通識(教),博雅三,否,2,劉儼毅,圖書館,(一) 03-04 電二教室,50,0,31,限本班,108學年(含)以前入學學生不能認列通識學分。教育學院學生如要修習，請洽詢教育學院，分機:2003。,Introduction to Artificial Intelligence Programming for Beginners,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00268_0CCGE0185520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001174
1887,00267,核心通識,台灣文化,,素養通識-文化美學與文明,博雅三,否,2,劉威廷,教學大樓,(三) 05-06 T205,50,0,6,限本班,此課程提供非華語地區大一至大四生修習(外籍生專班)。「本課程網路選課人數未達開課人數，請洽開課單位。」,Taiwanese Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00267_0CCGE0161720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001113
1888,00266,核心通識,信仰與人生,,素養通識-文化美學與文明,博雅三,否,2,劉昆夏,王金平活動中心,(三) 03-04 A301,50,4,36,限本班,,Faith with the Life,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00266_0CCGE0050020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901274
1889,00265,核心通識,空間綠化設計,,素養通識-生活藝能及應用,博雅三,否,2,鄒君瑋,教學大樓,(二) 08-09 T006,50,7,68,限本班,106學年(含)以前入學學生，不能認列通識學分。,Green Space Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00265_0CCGE0184120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901271
1890,00264,核心通識,電影與生命,,跨學院通識(教),博雅三,否,2,程婉若,教學大樓,(二) 03-04 T105,50,237,36,限本班,大一~大三教育學院學生，不能認列通識學分。,Movie and Life,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00264_0CCGE0173720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001020
1891,00263,核心通識,Python程式設計及應用,,素養通識-生活藝能及應用,博雅二,否,2,阮家慶,圖書館,(二) 03-04 電三教室,50,103,49,限本班,,Introduction to Python Programming and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00263_0CCGE0181920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=4000045
1892,00262,核心通識,彰化學,,素養通識-文化美學與文明,博雅一,否,2,耿全福,教學大樓,(一) 05-06 T105,50,225,58,限本班,108學年(含)以前入學學生，不能認列通識學分,Changhua Studies,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00262_0CCGE0185320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000825
1893,00261,核心通識,人類的故事：從演化到基因組計畫,,素養通識-文化美學與文明,博雅二,否,2,劉德祥,教學大樓,(五) 03-04 T005,50,259,69,限本班,,The Story of Humankind,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00261_0CCGE0178920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9900753
1894,00260,核心通識,科學文化,,跨學院通識(理),博雅二,否,2,李奇英,教學大樓,(一) 03-04 T103,50,75,32,限本班,大一~大三理學院學生，不能認列通識學分,Science Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00260_0CCGE0049620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000582
1895,00259,核心通識,生命科學概論,,跨學院通識(理),博雅二,否,2,蔡顯麞,教學大樓,(二) 03-04 T103,70,320,67,限本班,大一~大三理學院與大四生物系學生，不能認列通識學分,Introduction of Life Science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00259_0CCGE0059020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000204
1896,00258,核心通識,科學探究與問題解決,,跨學院通識(理),博雅二,否,2,林淑梤,教學大樓,(一) 03-04 T202,50,60,41,限本班,大一~大三理學院學生，不能認列通識學分,Scientific Inquiry and Problem Solving,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00258_0CCGE0181220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001030
1897,00257,核心通識,數學與生活,,跨學院通識(理),博雅二,否,2,連怡斌,教學大樓,(三) 05-06 T105,65,298,70,限本班,大一~大三理學院學生，不能認列通識學分,Mathematics in Real Life,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00257_0CCGE0054520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000474
1898,00256,核心通識,邏輯與思考,,跨學院通識(理),博雅二,否,2,連怡斌,教學大樓,(三) 03-04 T105,65,164,66,限本班,大一~大三理學院學生，不能認列通識學分,Logic and Thinking,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00256_0CCGE0174320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000474
1899,00255,核心通識,海洋生命科學導論,,跨學院通識(理),博雅一,否,2,姜鈴,教學一館,(一) 07-08 33302教室,50,85,38,限本班,大一~大三理學院學生，不能認列通識學分，寶山校區上課,An introduction to Marine Life Sciences,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00255_0CCGE0169820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000634
1900,00254,核心通識,專利概論與實務,,跨學院通識(工),博雅二,否,2,易昶霈,圖書館,(五) 03-04 電一教室,60,230,69,限本班,大一~大三工學院學生，不能認列通識學分,Introduction to Patents and Life,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00254_0CCGE0180820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000788
1901,00253,核心通識,工程與生活,,跨學院通識(工),博雅二,否,2,賴永齡張家濟陳勛祥魏忠必曾立維沈志雄柯宗憲林昭志賴聯福,教學一館,(一) 03-04 33302教室,50,42,50,限本班,大一~大三工學院學生，不能認列通識學分，寶山校區上課,Engineering and Daily Life,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00253_0CCGE0059620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000687
1902,00251,核心通識,資訊與社會,,跨學院通識(工),博雅一,否,2,易昶霈,圖書館,(五) 01-02 電一教室,50,188,62,限本班,大一~大三工學院學生，不能認列通識學分,Information and Society,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00251_0CCGE0059520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000788
1903,00250,核心通識,遊程設計與行銷,,跨學院通識(管),博雅一,否,2,林逸程白凢芸,經世館,(一) 03-04 32410-二館,60,63,29,限本班,大一~大三管理學院學生，不能認列通識學分，寶山校區上課。108學年(含)以前入學學生，不能認列通識學分,Tour Design and Marketing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00250_0CCGE0185020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001107
1904,00249,核心通識,管理概論,,跨學院通識(管),博雅一,否,2,張世其,教學大樓,(三) 01-02 T105,70,124,68,限本班,大一~大三管理學院與大四公育系、管理學院學生，不能認列通識學分,Management Introduction,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00249_0CCGE0059720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000813
1905,00248,核心通識,個人投資理財,,跨學院通識(管),博雅一,否,2,林逸程吳明政,經世館,(二) 03-04 32410-二館,50,226,64,限本班,大一~大三管理學院學生，不能認列通識學分，寶山校區上課,Personal Finance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00248_0CCGE0177620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001107
1906,00247,核心通識,客家文化,,跨學院通識(文),博雅三,否,2,邱湘雲,教學大樓,(一) 07-08 T006,70,94,70,限本班,大一~大三文學院學生，不能認列通識學分,Hakka Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00247_0CCGE0175220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000940
1907,00246,核心通識,西方文學經典名著導讀,,跨學院通識(文),博雅三,否,2,蕭韻華,教學二館,(一) 03-04 34102,50,53,18,限本班,大一~大三文學院與大四英語系學生，不能認列通識學分，寶山校區上課,Guided Reading of Western Classical Literature,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/00246_0CCGE0037620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000925
