序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1224,24062,生碩一,昆蟲學專論(二),,組選修,,否,2,林宗岐,格致館,(二) 09-10 23401,20,2,4,可跨班系,,Entomology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24062_1SCBI2051720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000849
1225,24061,生碩一,酵母菌學專論(二),,組選修,,否,2,周睿鈺王瑋龍,理學一館,(一) 10-11 老師實驗室1,20,0,5,可跨班系,,Special Topics in Yeast Biology (II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24061_1SCBI2187120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001036
1226,24060,生碩一,保育生物學,,組選修,,否,3,林宗岐周睿鈺,格致館,(四) 07-09 23401,20,2,13,限本班,,Conservation Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24060_1SCBI2162230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000849
1227,24059,生碩一,科教論文寫作,,組選修,,否,2,周文己,格致館,(三) 05-06 生物系會議室,20,3,3,可跨班系,,Thesis Writing in Science Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24059_1SCBI2074620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001085
1228,24058,生碩一,認知科學 (二),,組選修,,否,2,周文己,格致館,(二) 05-06 生物系會議室,20,4,3,可跨班系,,Cognitive Science (II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24058_1SCBI2221820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001085
1229,24056,生碩一,生物教育專題討論(下),,組必修,,否,2,鄭夢慈,格致館,(一) 05-06 生物系會議室,20,3,5,限本系,,Seminar in Biology Education II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24056_1SCBI2186520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000993
1230,24055,生碩一,生物多樣性專題討論,,組必修,,否,2,姜鈴,格致館,(五) 03-04 23102,20,3,14,限本系,,Seminar in Biodiversity,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24055_1SCBI2185620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000634
1231,24054,生技碩二,碩士論文,,系必修,,否,0,論文,,,50,7,10,限本系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
1232,24053,生技碩二,細胞分子專題討論,,組必修,,否,2,蕭乃文,理學一館,(五) 03-04 老師實驗室2,20,3,3,限本系,,Seminar in Cellular and Molecular Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24053_1SCBI2185520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000882
1233,24052,生技碩二,生物技術專題討論,,組必修,,否,2,耿全福,理學一館,(五) 03-04 老師實驗室3,20,3,4,限本系,,Seminar in Biotechnology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24052_1SCBI2217120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000825
1234,24051,生技碩二,論文指導(二),,系必修,,否,3,論文,,,50,7,8,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
1235,24050,生技碩一,生物資訊學專論(二),,組選修,,否,2,蕭乃文,理學一館,(六) 03-04 老師實驗室1,20,4,3,可跨班系,,Special Topics in Bioinformatics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24050_1SCBI2164020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000882
1236,24049,生技碩一,生物資訊學專論(一),,組選修,,否,2,蕭乃文,理學一館,(六) 01-02 老師實驗室1,20,4,4,可跨班系,,Special Topics in Bioinformatics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24049_1SCBI2162120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000882
1237,24048,生技碩一,內分泌學,,組選修,,否,2,陳香吟,教學大樓,(四) 05-06 T206,20,3,3,可跨班系,,Endocrinology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24048_1SCBI2224120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9901198
1238,24046,生技碩一,自由基專論(二),,組選修,,否,2,耿全福,理學一館,(五) 01-02 老師實驗室1,20,3,3,限本系,,Special topics in Free Radical Biology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24046_1SCBI2174820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000825
1239,24045,生技碩一,植物生長與發育(二),,組選修,,否,2,林忠毅,格致館,(三) 06-07 23401,20,2,4,可跨班系,,Plant Growth and Development (2),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24045_1SCBI2166820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9900968
1240,24043,生技碩一,免疫學,,組選修,,否,2,王妙媛,格致館,(二) 03-04 23401,20,0,1,可跨班系,「本課程網路選課人數未達開課人數，請洽開課單位。」,Immunology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24043_1SCBI2055520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000805
1241,24042,生技碩一,生物技術專題討論,,組必修,,否,2,謝秋蘭,理學一館,(五) 03-04 老師實驗室1,20,0,5,限本系,,Seminar in Biotechnology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24042_1SCBI2217120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000980
1242,24041,生技碩一,細胞分子專題討論,,組必修,,否,2,王妙媛,格致館,(五) 03-04 23401,20,3,4,限本系,,Seminar in Cellular and Molecular Biology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24041_1SCBI2185520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000805
1243,24039,生四,生物科教學實習,,系選修,,否,2,周文己鄭夢慈,格致館,(一) 01-04 23401,50,22,26,限本班,,Biology Teaching Practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24039_1SCBI0156920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001085
1244,24038,生四,植物組織培養學實驗,,系選修,,是,1,傅士峯,格致館,(四) 01、05-06 23202,50,6,18,可跨班系,,Plant Tissue Culture Laboratory,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001008
1245,24037,生四,植物組織培養學,,系選修,,是,2,傅士峯,格致館,(五) 01-02 23202,50,6,19,可跨班系,,Plant Tissue Culture,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001008
1246,24036,生四,脊椎動物學,,系選修,,否,2,陳德治,教學大樓,(五) 03-04 T206,50,21,28,可跨班系,,Vertebrate Zoology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24036_1SCBI0029020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9901135
1247,24035,生四,內分泌學,,系選修,,否,2,陳香吟,教學大樓,(四) 05-06 T206,50,0,1,限本班,此為大碩合班上課之課程「本課程網路選課人數未達開課人數，請洽開課單位。」,Endocrinology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24035_1SCBI0224920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9901198
1248,24033,生四,保育生物學,,系選修,,否,3,林宗岐周睿鈺,格致館,(四) 07-09 23401,50,6,8,限本班,此為大碩合班上課之課程「本課程網路選課人數未達開課人數，請洽開課單位。」,Conservation Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24033_1SCBI0021630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000849
1249,24031,生四,免疫學,,系選修,,否,2,王妙媛,格致館,(二) 03-04 23401,50,10,15,限本班,此為大碩合班上課之課程,Immunology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24031_1SCBI0157420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000805
1250,24030,生三,微生物生物科技,,系選修,,否,3,賴吉永,格致館,(四) 02-04 23202,50,13,17,可跨班系,,Microbial Biotechnology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24030_1SCBI0029630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000657
1251,24029,生三,病毒學,,系選修,,否,2,賴吉永,格致館,(一) 03-04 23102,50,28,39,可跨班系,,Virology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24029_1SCBI0157520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000657
1252,24028,生三,生物科教學應用與實作,,系選修,,否,2,鄭夢慈,格致館,(一) 07-08 23401,50,16,30,限本班,,Teaching Application and Practice of Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24028_1SCBI0222720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000993
1253,24027,生三,環境倫理,,系選修,,否,2,蔡顯麞,教學大樓,(二) 05-06 T005,70,96,82,可跨班系,,Environmental Ethics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24027_1SCBI0184620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000204
1254,24025,生三,自然科學領域探究與實作專題,,系選修,,否,2,王瑋龍,格致館,(一) 05-06 23102,50,19,25,可跨班系,,Special Topic of Inquiry and Implementation in Natural Sciences,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24025_1SCBI0223020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000649
1255,24024,生三,植物生理學(二),,系必修,,否,2,傅士峯,格致館,(三) 05-06 23202,50,46,46,可跨班系,,Plant Physiology II,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001008
1256,24023,生三,演化生物學,,系必修,,否,3,姜鈴,教學大樓,(三) 02-04 T206,50,47,45,可跨班系,,Evolution Biology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24023_1SCBI0156330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000634
1257,24022,生三,動物生理學(二),,系必修,,否,2,李奇英,教學大樓,(二) 03-04 T501(至會議系統借用),50,43,44,限本班,,Animal Physiology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24022_1SCBI0032620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000582
1258,24021,生二,微生物免疫學實驗,,系選修,,否,1,賴吉永,格致館,(一) 07-09 23202,50,35,41,可跨班系,,Microbiology and Immunology  Laboratory,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24021_1SCBI0050810.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000657
1259,24020,生二,動物組織學實驗,,系選修,,否,1,蔡顯麞,格致館,(四) 07-09 23302,50,37,40,可跨班系,,Histology Laboratory,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24020_1SCBI0032910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000204
1260,24019,生二,動物組織學,,系選修,,否,2,蔡顯麞,教學大樓,(三) 07-08 T104,70,52,61,可跨班系,,Histology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24019_1SCBI0033020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000204
1261,24018,生二,中間代謝,,系選修,,否,3,温育德,教學大樓,(五) 05-07 T104,96,72,79,可跨班系,,Intermediary Metabolism,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24018_1SCBI0157030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000763
1262,24017,生二,植物解剖實驗,,系選修,,否,1,傅士峯,格致館,(一) 05-06、14 23202,50,16,16,可跨班系,,Plant Anatomy Laboratory,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001008
1263,24016,生二,植物解剖學,,系選修,,否,3,傅士峯,格致館,(一) 02-04 23202,50,16,15,可跨班系,,Plant Anatomy,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001008
1264,24015,生二,真菌學,,系選修,,否,3,周睿鈺,格致館,(二) 05-07 23302,50,20,23,可跨班系,,Mycology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24015_1SCBI0156030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001036
1265,24014,生二,分子生物學,,系必修,,否,3,劉儼毅耿全福,教學大樓,(四) 02-04 T206,50,45,45,可跨班系,,Molecular Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24014_1SCBI0055130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=4000072
1266,24013,生二,生物統計學,,系必修,,否,3,林宗岐,格致館,(三) 02-04 23401,50,44,44,限本班,,Biostatistics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24013_1SCBI0023730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000849
1267,24012,生一,仿生學原理,,系選修,,否,3,温育德,格致館,(二) 07 23102 (三) 05-06 23102,50,43,44,限本班,,Principles of Biomimicry,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24012_1SCBI0188930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000763
1268,24011,生一,普通化學實驗(二),,系選修,,否,1,陳重佑,格致館,(四) 07-09 四樓分析實驗室,50,29,34,可跨班系,,General Chemistry Laboratory II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24011_1SCBI0159210.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001147
1269,24010,生一,普通化學(二),,系選修,,否,2,高琨哲,教學大樓,(一) 05-06 T206,50,34,40,可跨班系,,General Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24010_1SCBI0159120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001121
1270,24009,生一,沿海生物資源永續發展和實務,,系選修,,否,3,姜鈴,格致館,(三) 07-09 23202,50,21,23,可跨班系,,Sustainable Development and Practice for Coastal Biological Resources,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24009_1SCBI0221030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000634
1271,24007,生一,微積分(二),,系選修,,否,2,周忠強,教學大樓,(一) 03-04 T206,50,15,12,可跨班系,,Calculus II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24007_1SCBI0019920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000595
1272,24006,生一,植物繁殖學,,系選修,,否,2,何偉真,格致館,(三) 10-11 23102,50,25,24,可跨班系,,Plant Propagation,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24006_1SCBI0155720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9900078
1273,24005,生一,藻類學,,系選修,,否,2,王瑋龍,格致館,(二) 01-02 23102,50,2,15,可跨班系,,Phycology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24005_1SCBI0156220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000649
1274,24004,生一,標本採集及製作,,系選修,,否,3,王瑋龍,格致館,(三) 02-04 23102,50,41,40,限本班,,Biological Specimen Methodology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24004_1SCBI0188230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000649
1275,24003,生一,普通生物學實驗(二),,系必修,,否,1,周睿鈺李奇英,格致館,(一) 07-09 23302,50,45,53,可跨班系,,Biology Laboratory II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24003_1SCBI0155510.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001036
1276,24002,生一,普通生物學(二),,系必修,,否,3,李奇英周睿鈺,格致館,(四) 02-04 23102,50,45,56,可跨班系,,Biology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24002_1SCBI0155430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000582
1277,24001,生一,人工智慧及其應用,,校必(通識),,否,2,蕭乃文,圖書館,(五) 07-08 電一教室,50,0,52,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/24001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000882
1278,23080,物四乙,物理科教學實習,,系選修,,否,2,林建隆,格致館,(四) 01-04 22403教學實驗室,50,6,9,限本系,,Teaching Practicum of Physics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23080_1SCPH0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000230
1279,23079,物四甲,物理科教學實習,,系選修,,否,2,鄭孟斐,格致館,(四) 01-04 22411四樓會議室,50,5,12,限本系,,Teaching Practicum of Physics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23079_1SCPH0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001029
1280,23077,物三甲,實驗物理技術,,系選修,,否,3,洪連輝,格致館,(五) 02-04 22110一樓會議室,50,0,13,限本系,,Experimental Technique in Physics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23077_1SCPH0181230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000503
1281,23076,物碩博,物理教學改革與研究,,系選修,,否,3,林詩茵,格致館,(四) 07-09 22403教學實驗室,50,3,7,可跨班系,,Innovation and Research in Physics Teaching,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23076_1SCPH3168930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001065
1282,23075,物二乙,物理數學演習(二),,系選修,,否,1,林琳,格致館,(三) 10 22101教室,50,35,40,限本系,,Mathematical Physics Tutorial II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23075_1SCPH0180910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000685
1283,23074,物三甲,天文物理專題研究(下),,系選修,,否,3,胡欽評周至品,格致館,(六) 05-07 物研C,50,5,12,限本系,請先取得老師同意...再以授權方式加選。,Special Topics on Astrophysics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23074_1SCPH0180730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001122
1284,23073,物四甲,固態物理導論(一),,系選修,,否,3,栗育力,教學大樓,(二) 05 T207 (四) 06-07 T207,50,24,16,限本系,,Introduction to Solid State Physics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23073_1SCPH0025230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000740
1285,23072,物二甲,綠色科技概論,,系選修,,否,3,游博文,教學大樓,(五) 05-07 T206,50,30,42,限本系,,Introduction to Green Technology and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23072_1SCPH0169330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001148
1286,23071,物碩一,磁性物理,,系選修,,否,3,王柏堯,格致館,(五) 02-04 22411四樓會議室,50,1,1,限本系,此為大碩合班上課之課程「本課程網路選課人數未達開課人數，請洽開課單位。」,Physics of Magnetism,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23071_1SCPH3167730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001046
1287,23070,物碩博,統計力學(一),,系選修,,是,3,鄭智豪,格致館,(四) 05-07 22110一樓會議室,50,5,5,可跨班系,,Statistical Mechanics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23070_1SCPH3128130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000934
1288,23069,物碩博,物理教育專題(四),,系選修,,否,3,林詩茵,格致館,(一) 08-10 22403教學實驗室,50,3,3,可跨班系,,Individual Studies in Physics Education IV,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23069_1SCPH3172430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001065
1289,23068,物碩博,科學教育專題,,系選修,,否,3,鄭孟斐,格致館,(六) 02-04 22411四樓會議室,50,4,3,可跨班系,,Introduction to Theory and Practice in Science Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23068_1SCPH3169030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001029
1290,23067,物碩博,物理教學活動設計(二),,系選修,,否,3,鄭孟斐,格致館,(三) 09-11 22403教學實驗室,50,3,3,可跨班系,,Activity Design in Physics Education II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23067_1SCPH3162930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001029
1291,23065,物碩博,低維度磁結構物理,,系選修,,否,3,洪連輝,格致館,(五) 05-07 22110一樓會議室,50,2,2,可跨班系,,Physics of Magnetic Structures in Low Dimension,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23065_1SCPH3168030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000503
1292,23063,物碩博,電腦在物理教育上的應用,,系選修,,否,3,林建隆,格致館,(二) 05-07 22403教學實驗室,50,0,2,可跨班系,,Applications of Computer in Physics Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23063_1SCPH3130030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000230
1293,23062,物碩博,物理教育專題(二),,系選修,,否,3,林建隆,格致館,(二) 02-04 22403教學實驗室,50,0,3,可跨班系,,Project in Physics Education II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23062_1SCPH3159230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000230
1294,23061,物碩博,奈米電子學(二),,系選修,,否,3,吳憲昌,教學大樓,(四) 02-04 T210,50,4,5,可跨班系,,Nano-Electronics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23061_1SCPH3158830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000933
1295,23060,物碩博,專題討論(二),,系必修,,否,1,游博文胡欽評,格致館,(三) 05-06 22101教室,50,11,20,可跨班系,,Seminar II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/23060_1SCPH3164310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001148
1296,23059,物碩博,論文指導(二),,系必修,,否,3,論文,,,50,2,7,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
1297,23058,物碩博,論文指導(一),,系必修,,否,3,論文,,,50,0,2,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
