序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1680,00430,理院中級英文,英文(一),,校必(英),,是,2,黃瀞儀,教學大樓,(五) 05-06 T203,50,0,37,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00430_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000225
1681,00429,理院中級英文,英文(一),,校必(英),,否,2,賴秉彥,教學大樓,(二) 05-06 T302,50,0,38,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00429_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000855
1682,00428,理院高級英文,英文(一),,校必(英),,否,2,阮家慶,教學大樓,(五) 05-06 T101,50,0,47,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=4000045
1683,00427,文院初級英文,英文(一),,校必(英),,否,2,吳保霖,教學大樓,(五) 05-06 T303,50,0,40,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00427_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=4000052
1684,00426,文院中級英文,英文(一),,校必(英),,否,2,王思文,教學大樓,(五) 07-08 T303,50,0,33,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00426_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900866
1685,00425,文院中級英文,英文(一),,校必(英),,否,2,施懿芹,教學大樓,(五) 05-06 T302,50,0,33,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00425_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001151
1686,00424,文院中級英文,英文(一),,校必(英),,是,2,黃瀞儀,教學大樓,(五) 07-08 T302,50,0,34,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00424_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000225
1687,00423,文院高級英文,英文(一),,校必(英),,是,2,梅泰勒,教學大樓,(五) 07-08 T306,50,0,44,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00423_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001219
1688,00422,文院高級英文,英文(一),,校必(英),,是,2,裴卓仕,教學大樓,(五) 07-08 T203,50,0,44,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00422_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000962
1689,00421,高照原民專班一,英文(一),,校必(英),,否,2,李一帆,教學大樓,(二) 08-09 T303,50,0,34,限本班,1.本班之大一新生選課由學校統一匯入。2.限高照原民專班學生選課。,English I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00421_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901307
1690,00420,教院初級英文,英文(一),,校必(英),,否,2,林建宏,教學大樓,(二) 01-02 T203,50,0,38,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00420_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901306
1691,00419,教院中級英文,英文(一),,校必(英),,否,2,施懿芹,教學大樓,(五) 03-04 T203,50,0,38,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00419_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001151
1692,00418,教院高級英文,英文(一),,校必(英),,是,2,黃瀞儀,教學大樓,(二) 01-02 T303,50,0,37,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00418_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000225
1693,00417,社體院初級英文,英文(一),,校必(英),,否,2,林建宏,教學大樓,(二) 03-04 T203,50,0,32,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00417_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901306
1694,00416,社體院中級英文,英文(一),,校必(英),,是,2,蓋傑富,教學大樓,(五) 07-08 T103,50,0,32,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00416_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001159
1695,00415,社體院高級英文,英文(一),,校必(英),,是,2,蓋傑富,教學大樓,(二) 03-04 T101,50,0,33,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00415_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001159
1696,00414,工院初級英文,英文(一),,校必(英),,是,2,陳謝鈞,教學二館,(五) 01-02 34101,50,0,51,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00414_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001163
1697,00413,工院中級英文,英文(一),,校必(英),,否,2,蔡佩舒,教學二館,(五) 03-04 34303,50,0,48,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00413_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001048
1698,00412,工院中級英文,英文(一),,校必(英),,否,2,李姿瑩,教學二館,(五) 03-04 34301,50,0,47,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00412_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001144
1699,00411,工院高級英文,英文(一),,校必(英),,是,2,郭育賢,教學二館,(五) 03-04 34204,50,0,49,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00411_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001194
1700,00410,工院高級英文,英文(一),,校必(英),,否,2,林婉華,教學二館,(五) 03-04 34201,50,0,48,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900776
1701,00409,科技機電產攜專班一,英文(一),,校必(英),,是,2,林愛恩,教學一館,(五) 01-02 33303,50,0,33,限本班,1.本班之大一新生選課由學校統一匯入。2.限科技機電產攜專班學生選課。,English I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00409_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001129
1702,00408,科技院初級英文,英文(一),,校必(英),,否,2,林愛恩,教學一館,(五) 03-04 33303,50,0,37,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00408_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001129
1703,00407,科技院中級英文,英文(一),,校必(英),,否,2,楊燕菁,教學二館,(四) 03-04 34201,50,0,40,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00407_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900956
1704,00406,科技院高級英文,英文(一),,校必(英),,否,2,趙玉芝,教學一館,(四) 03-04 33303,50,0,36,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00406_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000613
1705,00405,管院初級英文,英文(一),,校必(英),,否,2,楊燕菁,教學二館,(四) 01-02 34201,50,0,50,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00405_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900956
1706,00404,管院中級英文,英文(一),,校必(英),,否,2,李懿方,教學一館,(四) 03-04 33403,50,0,47,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00404_0CCEN0102420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901368
1707,00402,管院中級英文,英文(一),,校必(英),,是,2,李鈞皓,教學二館,(四) 01-02 34202,50,0,45,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00402_0CCEN0102420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901094
1708,00401,管院高級英文,英文(一),,校必(英),,否,2,林婉華,教學一館,(四) 03-04 33202,50,0,46,限本班,本班之大一新生選課由學校統一匯入，其他學生請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900776
1709,00348,精進中文,華語流行歌詞欣賞,,校必(國),,否,2,陳麗如,教學大樓,(三) 05-06 T002,50,197,50,限本班,此為校必修國文6學分中之2學分，大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,The Appreciation of Lyrics of Chinese Pop Song,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00348_0CCCH0105320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901369
1710,00347,精進中文,台灣文學選讀,,校必(國),,否,2,白春燕,教學大樓,(五) 01-02 T101,60,106,59,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Taiwanese Literature,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00347_0CCCH0101020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901370
1711,00346,精進中文,詩詞吟唱,,校必(國),,否,2,詹千慧,教學大樓,(三) 05-06 T101,50,1,5,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Poem chanting,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00346_0CCCH0101520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001205
1712,00345,精進中文,東方詩話,,校必(國),,否,2,邱怡瑄,教學大樓,(三) 05-06 T302,60,3,60,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Notes on Oriental Poetry and Poets,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00345_0CCCH0104420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001140
1713,00344,精進中文,現代戲劇,,校必(國),,否,2,吳明德,弘道館,(五) 05-06 視聽教室(14403),75,102,75,限本班,此為校必修國文6學分中之2學分，大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Modern drama,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00344_0CCCH0104720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000901
1714,00343,國一乙,國文(一),,校必(國),,否,2,盧世達,弘道館,(四) 05-06 人文講堂,50,38,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00343_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001150
1715,00342,生一,國文(一),,校必(國),,否,2,邱怡瑄,教學大樓,(二) 03-04 T302,50,43,43,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00342_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001140
1716,00341,運一,國文(一),,校必(國),,否,2,陳杰蓉,進德體育館,(三) 01-02 體育教室一,50,52,50,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00341_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900970
1717,00338,精進中文,現代作家介述,,校必(國),,否,2,陳憲仁,教學大樓,(二) 03-04 T004,50,31,50,限本班,此為校必修國文6學分中之2學分，大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Introduction to Modern Writers,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00338_0CCCH0106120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901068
1718,00337,精進中文,老莊選讀,,校必(國),,否,2,周益忠,教學大樓,(五) 03-04 T101,66,2,51,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Analects of Lao-tze and Chuang-tze,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00337_0CCCH0103220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901158
1719,00336,精進中文,漢字學通論,,校必(國),,否,2,鐘曉婷,教學大樓,(五) 05-06 T105,50,71,50,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Introduction to philology of Chinese characters,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00336_0CCCH0102120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901354
1720,00335,精進中文,奇幻文學,,校必(國),,否,2,趙詠寬,教學大樓,(五) 05-06 T004,95,219,94,限本班,此為校必修國文6學分中之2學分，大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Fantasy Literature,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00335_0CCCH0104920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900768
1721,00333,精進中文,小說與人生,,校必(國),,否,2,耿志堅,教學大樓,(三) 05-06 T105,70,59,70,限本班,此為校必修國文6學分中之2學分，大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Novels and Life,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00333_0CCCH0106420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901024
1722,00332,精進中文,翻譯文學選讀,,校必(國),,否,2,劉威廷,教學大樓,(三) 03-04 T002,50,43,50,限本班,此為校必修國文6學分中之2學分，大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Selected Readings in Translated Literature,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00332_0CCCH0105020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001113
1723,00331,精進中文,區域文學,,校必(國),,否,2,葉連鵬,教學大樓,(三) 03-04 T104,80,39,80,限本班,此為校必修國文6學分中之2學分，大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Regional Literature,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00331_0CCCH0105920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000930
1724,00329,精進中文,人物誌,,校必(國),,否,2,吳伯曜,教學一館,(一) 05-06 33303,50,158,50,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Records of Personages,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00329_0CCCH0103120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901069
1725,00326,公育一,國文(一),,校必(國),,否,2,鐘曉婷,教學大樓,(五) 03-04 T305,50,40,40,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00326_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901354
1726,00325,物一乙,國文(一),,校必(國),,否,2,趙詠寬,教學大樓,(五) 07-08 T101,50,39,39,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00325_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900768
1727,00324,會一乙,國文(一),,校必(國),,否,2,劉鐔靖,教學二館,(二) 03-04 34103,50,39,39,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00324_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901311
1728,00323,財金一,國文(一),,校必(國),,否,2,劉鐔靖,教學二館,(二) 01-02 34103,50,33,33,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00323_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901311
1729,00322,科技一乙,國文(一),,校必(國),,否,2,湯家岳,教學一館,(五) 05-06 33304教室,50,60,50,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00322_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901104
1730,00321,資管一,國文(一),,校必(國),,否,2,湯家岳,教學一館,(五) 03-04 33404,50,44,44,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00321_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901104
1731,00320,企管一,國文(一),,校必(國),,否,2,湯家岳,教學一館,(五) 01-02 33404,50,52,50,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00320_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901104
1732,00319,機電一,國文(一),,校必(國),,否,2,陳厚任,教學二館,(四) 03-04 34101,50,46,46,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901302
1733,00318,智車一,國文(一),,校必(國),,否,2,陳厚任,教學二館,(四) 01-02 34101,50,30,30,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901302
1734,00317,物一甲,國文(一),,校必(國),,否,2,鐘曉婷,教學大樓,(五) 07-08 T304,50,40,40,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00317_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901354
1735,00316,數一乙,國文(一),,校必(國),,否,2,陳杰蓉,教學大樓,(一) 01-02 T303,50,34,34,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00316_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900970
1736,00315,化一,國文(一),,校必(國),,否,2,陳杰蓉,教學大樓,(一) 03-04 T303,50,52,50,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00315_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900970
1737,00314,數一甲,國文(一),,校必(國),,否,2,陳麗如,教學大樓,(三) 07-08 T302,50,37,37,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00314_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901369
1738,00313,高照原民專班一,國文(一),,校必(國),,否,2,李皇穎,教學大樓,(三) 05-06 T303,50,31,31,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00313_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901167
