序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
108,77006,運健碩二,運動健康專題討論Seminar on Sports and Health,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77006_1SPSH2113310.pdf,系必修,,否,1,曾文培江勁彥楊亮梅張家昌,體育館,(五) 09 體育教室二,20,3,7,限本系,
109,77005,運健碩一,運動健康專題討論Seminar on Sports and Health,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77005_1SPSH2113310.pdf,系必修,,否,1,曾文培江勁彥楊亮梅張家昌,體育館,(五) 08 體育教室二,20,5,9,限本系,
110,77003,運健碩一,身體活動與運動環境專題研究Special topic on Physical Activity and Sports Environment,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77003_1SPSH2002330.pdf,系選修,,否,3,楊亮梅,體育館,(四) 06-08 體育教室一,20,9,11,限本系,
111,77002,運健碩一,運動與健康研究法Research Methods of Physical Activity and Health,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77002_1SPSH2002130.pdf,系必修,,否,3,陳珍德,體育館,(三) 02-04 體育教室二,20,4,8,限本班,
112,77001,運健碩一,運動醫學研究Special Topics in Sports Medicine,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77001_1SPSH2113530.pdf,系選修,,否,3,曾文培,體育館,(二) 05-07 體育教室四,20,6,8,限本系,
113,71066,運動與健康休閒夜碩二,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71066_1SPPEE136200.pdf,系必修,,否,0,論文,,,30,0,16,限本系,碩一碩二同學不用選此門課 碩三以上同學務必選這門課
114,71065,運動與健康休閒夜碩二,運動管理理論與實務研究Field experiences of sport management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71065_1SPPEE134230.pdf,系必選,,否,3,張家昌,體育館,(五) 11-13 體育教室一,30,0,15,限本班,
115,71064,運動與健康休閒夜碩二,運動技術專題研究Special Topics in Sport Technique,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71064_1SPPEE138830.pdf,系選修,,否,3,陳帝佑,體育館,(四) 11-13 體育教室一,30,0,14,限本班,
116,71063,運動與健康休閒夜碩二,"運動與健康休閒專題討論(一)Seminar on the study of sports,health and leisureⅠ",中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71063_1SPPEE136010.pdf,系必修,,否,1,江勁彥,體育館,(二) 11 體育教室一,30,0,14,限本班,
117,71061,運動與健康休閒夜碩一,"運動與健康休閒時事議題研究Current global issues of sports ,health and leisure",中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71061_1SPPEE134030.pdf,系必選,,否,3,楊忠和,體育館,(四) 11-13 體育教室二,30,0,14,限本班,
118,71060,運動與健康休閒夜碩一,運動訓練實務研究Advanced Study of  Sports Training Practicum,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71060_1SPPEE139530.pdf,系必選,,否,3,江勁彥,體育館,(三) 11-13 體育教室二,30,0,13,限本班,
119,71059,運動與健康休閒夜碩一,運動統計資料分析Statistics and Data Analysis in Sports,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71059_1SPPEE138730.pdf,系必修,,否,3,陳怡汶,體育館,(二) 11-13 體育教室二,30,0,15,限本班,
120,71058,運碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,30,10,20,限本系,
121,71057,運碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,6,9,限本系,
122,71056,運碩二,應用運動科學專題討論Seminar on applied sports science,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71056_1SPAS2114810.pdf,系必修,,否,1,陳怡汶蔡忠昌陳珍德陳帝佑,體育館,(五) 09 體育教室一,20,7,9,限本系,
123,71055,運碩一,應用運動科學專題討論Seminar on applied sports science,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71055_1SPAS2114810.pdf,系必修,,否,1,陳怡汶蔡忠昌陳珍德陳帝佑,體育館,(五) 08 體育教室一,20,8,11,限本系,
124,71054,運碩一,應用運動生理與訓練專題研究Advanced Study on Applied Exercise Physiology and Athlete Training,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71054_1SPAS2003530.pdf,系選修,,否,3,蔡忠昌,體育館,(五) 05-07 體育教室四,30,11,22,限本系,
125,71053,運碩一,運動教練與選手養成專題研究Special Topics on Coaching and Athlete Development,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71053_1SPPE2136330.pdf,系選修,,否,3,江勁彥,體育館,(四) 02-04 體育教室四,20,9,11,限本系,
126,71052,運碩一,運動健康議題質性研究Qualitative Research for Sports and Health Issues,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71052_1SPAS2115330.pdf,系選修,,否,3,陳珍德,體育館,(三) 06-08 體育教室二,20,3,6,限本系,
127,71051,運碩一,應用運動藥物專題研究Special topics in applied sports drugs,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71051_1SPPE2136930.pdf,系選修,,否,3,曾文培,體育館,(三) 05-07 體育教室四,20,1,2,限本系,
128,71050,運碩一,運動科學研究法Research method in Sports science,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71050_1SPAS2001330.pdf,系必修,,是,3,陳怡汶,體育館,(三) 02-04 體育教室四,20,9,10,限本系,
129,71049,運碩一,體育行政專題研究Seminar in Administration of Physical Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71049_1SPAS2003830.pdf,系選修,,否,3,張家昌,體育館,(二) 02-04 體育教室四,20,7,9,限本系,
130,71048,運四,運動防護實習(一)Practice in Athletic Training I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71048_1SPPE0141210.pdf,組必修,,否,1,陳怡汶劉元凱江勁彥劉羿德陳帝佑,體育館,(五) 10-11 體育教室四,80,26,27,限本系,
131,71047,運四,體育測驗與評量Measurement and Evaluation in Physical Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71047_1SPPE0122230.pdf,組必修,,否,3,陳珍德,體育館,(四) 05-07 體育教室四,80,40,49,限本系,
132,71046,運四,運動專長訓練Specific Sports Training,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71046_1SPPE0006610.pdf,系必修,,否,1,劉元凱,體育館,(三) 05-06 田徑場,80,49,55,限本系,
133,71045,運四,體育科教學實習Teaching Practice of Physical Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71045_1SPPE0140820.pdf,組必修,,否,2,蘇泰源鍾孟玲,體育館,(一) 05-06 體育教室四,80,35,52,限本系,修習教學實習前必須先修畢教材教法
134,71044,運三,戲劇導演Theatre Director,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71044_1SPPE0144420.pdf,組選修,,否,2,陳文彬,體育館,(五) 08-09 體育館視聽教室,80,4,12,限本系,
135,71043,運三,運動傷害與急救Sports Injury and First Aid,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71043_1SPPE0115630.pdf,組選修,,否,3,陳怡汶,體育館,(一) 02-04 體育教室三,80,1,21,限本系,本課程將調整到星期一02-04節
136,71042,運三,足球(一)Soccer I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71042_1SPPE0012410.pdf,系必選,,否,1,許志祥,體育館,(五) 01-02 田徑場,80,36,46,限本系,
137,71041,運三,運動處方Exercise Prescription,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71041_1SPPE0140330.pdf,組選修,,否,3,蔡忠昌,體育館,(四) 06-08 體育教室三,80,18,27,限本系,
138,71040,運三,運動防護器材實務Equipment Application of Sports Injury,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71040_1SPPE0142630.pdf,組選修,,是,3,陳怡汶,體育館,(四) 02-04 體育教室三,80,9,12,限本系,
139,71039,運三,運動專長訓練Specific Sports Training,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71039_1SPPE0006610.pdf,系必修,,否,1,劉羿德張家昌,體育館,(三) 07-08 體育教室三,80,51,51,限本系,
140,71038,運三,多元文化表演藝術Multicultural Education in Performing Arts,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71038_1SPPE0144120.pdf,組選修,,否,2,陳文彬,體育館,(五) 03-04 體育館視聽教室,80,4,10,限本系,「本課程網路選課人數未達開課人數，請洽開課單位。」
141,71037,運三,營養教育Nutrition Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71037_1SPPE0119330.pdf,組選修,,否,3,曾文培,體育館,(三) 02-04 體育教室三,80,24,19,限本系,
142,71036,運三,運動傷害評估學The Evaluation of Sports Injury,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71036_1SPPE0142430.pdf,組選修,,否,3,陳怡汶,體育館,(二) 07-09 體育教室三,80,20,24,限本系,
143,71035,運三,運動生物力學Sport Biomechanics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71035_1SPPE0115330.pdf,系必修,,否,3,陳帝佑,體育館,(二) 05-06、14 體育教室三,80,1,63,限本系,
144,71034,運三,健康心理學The Psychology of Health,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71034_1SPPE0119430.pdf,組選修,,否,3,林俊媛吳育欣,體育館,(二) 02-04 體育教室三,80,18,25,限本班,
145,71033,運三,重量訓練Weight Training,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71033_1SPPE0116230.pdf,組選修,,否,3,游晴惠,體育館,(一) 05-07 體育教室三,30,21,15,限本系,
146,71031,運二,劇本分析Play Analysis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71031_1SPPE0143820.pdf,組選修,,否,2,陳文彬,體育館,(五) 10-11 體育館視聽教室,80,3,14,限本系,
147,71030,運二,跆拳道(一)Taexwondo I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71030_1SPPE0011210.pdf,組選修,,否,1,蘇泰源,體育館,(五) 05-06 技擊室,80,53,69,限本系,
148,71029,運二,桌球(一)Table Tennis I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71029_1SPPE0013010.pdf,系必選,,否,1,劉羿德,體育館,(四) 07-08 桌球教室,80,1,62,限本系,
149,71028,運二,游泳(三)Swimming III,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71028_1SPPE0012310.pdf,組選修,,否,1,林璇,王金平游泳館,(四) 05-06 本校游泳館,50,35,30,限本系,
150,71027,運二,體育行政與運動管理Administration of Physical Education and Sport Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71027_1SPPE0114930.pdf,系必修,,否,3,張家昌,體育館,(四) 02-04 體育教室二,80,2,63,限本系,
151,71026,運二,運動專長訓練Specific Sports Training,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71026_1SPPE0006610.pdf,系必修,,否,1,江勁彥,體育館,(三) 09-10 體育教室二,80,1,60,限本系,
152,71025,運二,運動訓練理論與實務Sports Training,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71025_1SPPE0116330.pdf,組選修,,否,3,江勁彥,體育館,(三) 03-04、14 體育教室一,80,28,35,限本系,
153,71024,運二,田徑(三)Track and Field III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71024_1SPPE0010810.pdf,組選修,,否,1,劉元凱,體育館,(三) 01-02 田徑場,80,23,37,限本系,
154,71023,運二,影視編創Screenplay and Creation of Movie and Television,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71023_1SPPE0146520.pdf,組選修,,否,2,陳文彬,體育館,(二) 10-11 體育館視聽教室,80,1,11,限本系,
155,71022,運二,羽球(一)Badminton I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71022_1SPPE0010610.pdf,系必選,,否,1,張家昌,體育館,(二) 07-08 羽球場,80,55,60,限本系,
156,71021,運二,武術(一)Chinese Martial Arts I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71021_1SPPE0002710.pdf,系必修,,否,1,游晴惠,體育館,(二) 05-06 綜合球場-籃球,80,1,79,限本系,
157,71020,運二,體操(三)Gymnastics III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71020_1SPPE0010910.pdf,組選修,,否,1,陳金羚,體育館,(二) 03-04 體操教室,80,1,37,限本系,
158,71019,運二,表演技巧指導Acting and Directing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71019_1SPPE0143920.pdf,組選修,,否,2,陳文彬,體育館,(一) 10-11 體育館視聽教室,80,4,16,限本系,
159,71018,運二,舞蹈(一)Dancing I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71018_1SPPE0013110.pdf,系必修,,否,1,鍾孟玲,體育館,(一) 03-04 韻律教室,80,2,64,限本系,
160,71017,運二,棒壘球(一)Baseball and Softball I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71017_1SPPE0012810.pdf,組選修,,否,1,陳威成,體育館,(一) 01-02 棒壘場,80,51,53,限本系,
161,71016,運一,解剖生理學Human Anatomy and Physiology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71016_1SPPE0114730.pdf,系必修,,否,3,蔡忠昌,體育館,(五) 02-04 體育教室一,80,55,77,限本系,
162,71015,運一,游泳(一)Swimming I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71015_1SPPE0011410.pdf,系必修,,否,1,林璇,王金平游泳館,(四) 07-08 本校游泳館,80,54,73,限本班,
163,71014,運一,籃球(一)Basketball I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71014_1SPPE0012110.pdf,系必選,,否,1,葉懷喃,體育館,(四) 05-06 綜合球場-籃球,80,55,65,限本系,
164,71013,運一,國際禮儀International  Etiquette,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71013_1SPPE0140030.pdf,組選修,,否,3,林彣瑾,體育館,(四) 03-04、14 體育教室一,80,37,56,限本系,
165,71012,運一,運動專長訓練Specific Sports Training,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71012_1SPPE0006610.pdf,系必修,,否,1,蘇泰源陳怡汶,體育館,(三) 11-12 體育教室一,80,51,64,限本系,
166,71011,運一,表演基礎訓練Fundamental Acting,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71011_1SPPE0144020.pdf,組選修,,否,2,游晴惠,體育館,(三) 09-10 體育教室一,80,5,6,限本系,「本課程網路選課人數未達開課人數，請洽開課單位。」
167,71010,運一,民俗技藝表演Folk Sports and Performance,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71010_1SPPE0145220.pdf,組選修,,否,2,游晴惠,體育館,(三) 05-06 體育教室一,80,5,11,限本系,
168,71009,運一,田徑(一)Track and Field I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71009_1SPPE0011110.pdf,系必修,,否,1,劉元凱,體育館,(三) 03-04 田徑場,80,54,68,限本系,
169,71008,運一,美學Aesthetics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71008_1SPPE0143320.pdf,組選修,,否,2,鍾孟玲,體育館,(二) 09-10 體育教室一,80,7,8,限本系,「本課程網路選課人數未達開課人數，請洽開課單位。」
170,71007,運一,網球(一)Tennis I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71007_1SPPE0011610.pdf,系必選,,否,1,江勁彥,體育館,(二) 07-08 網球場,80,54,71,限本系,
171,71006,運一,運動健康導論Introduction to Sports and Health,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71006_1SPPE0141520.pdf,組選修,,否,2,陳怡汶,體育館,(二) 05-06 體育教室一,80,15,28,限本系,
172,71005,運一,體操(一)Gymnastics I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71005_1SPPE0011810.pdf,系必修,,否,1,陳金羚,體育館,(二) 01-02 體操教室,80,52,87,限本系,
173,71004,運一,影劇賞析Drama Appreciation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71004_1SPPE0146320.pdf,組選修,,否,2,陳文彬,體育館,(一) 08-09 體育館視聽教室,80,5,16,限本系,
174,71003,運一,健康與體育學習領域概論Introduction to Health and Physical Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71003_1SPPE0132630.pdf,組選修,,否,3,劉羿德,體育館,(一) 05-06、14 體育教室一,80,45,62,限本系,
