序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
1334,24033,生四,保育生物學Conservation Biology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24033_1SCBI0021630.pdf,系選修,,否,3,林宗岐周睿鈺,格致館,(四) 07-09 23401,50,10,9,限本班,此為大碩合班上課之課程
1335,24030,生三,生物科教學應用與實作Teaching Application and Practice of Biology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24030_1SCBI0222720.pdf,系選修,,否,2,龔雍任,格致館,(三) 08-09 23401,50,30,32,限本系,
1336,24029,生三,環境倫理Environmental Ethics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24029_1SCBI0184620.pdf,系選修,,否,2,蔡顯麞,教學大樓,(二) 07-08 T104,65,51,63,可跨班系,
1337,24028,生三,病毒學Virology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24028_1SCBI0157520.pdf,系選修,,否,2,賴吉永,格致館,(五) 05-06 23401,50,37,59,可跨班系,
1338,24027,生三,自然科學領域探究與實作專題Special Topic of Inquiry and Implementation in Natural Sciences,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24027_1SCBI0223020.pdf,系選修,,否,2,林宗岐,格致館,(一) 05-06 23401,50,29,35,可跨班系,
1339,24026,生三,動物生理學(二)Animal Physiology II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24026_1SCBI0032620.pdf,系必修,,否,2,李奇英,教學大樓,(二) 03-04 T501(至會議系統借用),50,42,47,限本系,
1340,24025,生三,植物生理學(二)Plant Physiology II,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24025_1SCBI0039920_EN.pdf,系必修,,否,2,傅士峯,格致館,(四) 08-09 23202,50,45,46,可跨班系,
1341,24024,生三,專題討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24024_1SCBI0156130.pdf,系必修,,否,3,周睿鈺,格致館,(三) 02-04 23102,50,40,43,限本班,
1342,24023,生三,分類學原理Principle of Taxonomy,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24023_1SCBI0052020.pdf,系必修,,否,2,姜鈴,格致館,(四) 03-04 23401,50,42,42,可跨班系,
1343,24022,生三,微生物生物科技Microbial Biotechnology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24022_1SCBI0029630.pdf,系選修,,否,3,賴吉永,格致館,(三) 05-07 23401,50,32,38,可跨班系,
1344,24021,生二,種子植物分類學Taxonomy of seed plants,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24021_1SCBI0222020.pdf,系選修,,否,2,林忠毅,格致館,(五) 06-07 23302,50,0,9,可跨班系,
1345,24020,生二,動物組織學實驗Histology Laboratory,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24020_1SCBI0032910.pdf,系選修,,否,1,蔡顯麞,格致館,(四) 05-07 23302,50,34,42,可跨班系,
1346,24019,生二,動物組織學Histology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24019_1SCBI0033020.pdf,系選修,,否,2,蔡顯麞,教學大樓,(三) 07-08 T004,65,63,74,可跨班系,
1347,24017,生二,植物解剖學實驗Plant Anatomy Laboratory,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24017_1SCBI0225110_EN.pdf,系選修,,否,1,傅士峯,格致館,(一) 05-06、14 23202,50,34,35,可跨班系,
1348,24016,生二,植物解剖學Plant Anatomy,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24016_1SCBI0040430_EN.pdf,系選修,,否,3,傅士峯,格致館,(一) 02-04 23202,50,37,39,可跨班系,
1349,24015,生二,微生物免疫學實驗Microbiology and Immunology  Laboratory,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24015_1SCBI0050810.pdf,系選修,,否,1,賴吉永,格致館,(一) 07-09 23202,50,38,42,可跨班系,
1350,24014,生二,中間代謝Intermediary Metabolism,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24014_1SCBI0157030.pdf,系選修,,否,3,温育德,格致館,(二) 05-07 23102,50,39,42,限本系,
1351,24013,生二,分子生物學Molecular Biology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24013_1SCBI0055130.pdf,系必修,,否,3,劉儼毅,教學大樓,(四) 02-04 T206,50,38,42,可跨班系,
1352,24012,生二,生物統計學Biostatistics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24012_1SCBI0023730.pdf,系必修,,否,3,林宗岐,格致館,(三) 02-04 23401,50,35,37,限本班,
1353,24011,生一,普通物理(二)General Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24011_1SCBI0020130.pdf,系選修,,否,3,石豫臺,教學大樓,(二) 02 T206 (三) 03-04 T206,50,11,11,可跨班系,
1354,24008,生一,普通化學(二)General Chemistry II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24008_1SCBI0159120.pdf,系選修,,否,2,曹峯溢,教學大樓,(四) 05-06 T206,50,35,36,可跨班系,
1355,24005,生一,仿生學原理Principles of Biomimicry,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24005_1SCBI0188930.pdf,系選修,,否,3,温育德,格致館,(一) 02-04 23401,50,30,36,可跨班系,
1356,24004,生一,沿海生物資源永續發展和實務Sustainable Development and Practice for Coastal Biological Resources,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24004_1SCBI0221030.pdf,系選修,,否,3,姜鈴,格致館,(二) 07-09 23302,50,18,19,可跨班系,
1357,24003,生一,普通生物學實驗(二)Biology Laboratory II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24003_1SCBI0155510.pdf,系必修,,否,1,周睿鈺李奇英,格致館,(一) 07-09 23302,50,32,32,可跨班系,
1358,24002,生一,普通生物學(二)Biology II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24002_1SCBI0155430.pdf,系必修,,否,3,周睿鈺李奇英,格致館,(四) 02-04 23102,50,32,36,可跨班系,
1359,24001,生一,人工智慧及其應用Artificial Intelligence and Its Application,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/24001_0CCGE0181420.pdf,校必(通識),,否,2,蕭乃文,圖書館,(五) 07-08 電一教室,50,0,37,限本班,大二~大四生如要修習，以線上加簽方式
1360,23065,物碩博,物理光學Physical  Optics,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23065_1SCPH3172030.pdf,系選修,,是,3,蕭輔力,格致館,(二) 02-04 22411四樓會議室,20,4,5,可跨班系,本課程與理學院國際碩士學位學程合班上課。
1361,23064,物三甲,光電元件專題研究(下)Special Topics on photonic devices II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23064_1SCPH0013730.pdf,系選修,,否,3,王右武黃滿芳,格致館,(六) 06-08 光研1,50,0,14,限本系,請先取得老師同意...再以授權方式加選。
1362,23063,物三甲,奈米電子專題研究(下)Special Topics on Nano-electronics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23063_1SCPH0016930.pdf,系選修,,否,3,吳憲昌蕭輔力蘇威佳,格致館,(六) 07-09 物研A,50,0,11,限本系,請先取得老師同意...再以授權方式加選。
1363,23062,物三甲,新穎材料專題研究(下)Special Topics on Novel Materials II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23062_1SCPH0144230.pdf,系選修,,否,3,王柏堯,格致館,(六) 02-04 物研B,50,0,11,限本系,請先取得老師同意...再以授權方式加選。
1364,23061,物三甲,理論物理專題研究(下)Special Topics in Theoretical Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23061_1SCPH0023430.pdf,系選修,,否,3,林世昀栗育力鄭智豪,格致館,(六) 02-04 物研C,50,0,11,限本系,請先取得老師同意...再以授權方式加選。
1365,23060,物三甲,天文物理專題研究(下)Special Topics on Astrophysics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23060_1SCPH0180730.pdf,系選修,,否,3,胡欽評林杰,格致館,(六) 05-07 物研C,50,0,14,限本系,請先取得老師同意...再以授權方式加選。
1366,23059,物三甲,兆赫科技專題研究(下)Special Topics on Terahertz Technology (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23059_1SCPH0181630.pdf,系選修,,否,3,游博文,格致館,(六) 06-08 物研B,50,0,17,限本系,請先取得老師同意...再以授權方式加選。
1367,23058,物三乙,光學(一)Optics I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23058_1SCPH0142730.pdf,組必修,,否,3,林祐仲,教學大樓,(三) 07-09 T002,50,40,52,限本班,
1368,23056,物碩一,天文物理導論Introduction to Astrophysics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23056_1SCPH3175830.pdf,系選修,,否,3,胡欽評,教學大樓,(一) 02-04 T101,20,2,3,限本班,此為大碩合班上課之課程。
1369,23055,物碩博,半導體製程Semiconductor Manufacturing Technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23055_1SCPH3166430.pdf,系選修,,否,3,黃滿芳,格致館,(四) 06-08 22110一樓會議室,20,8,6,可跨班系,
1370,23054,物碩博,物理專題(一)Individual Studies in Physics I,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23054_1SCPH3169430_EN.pdf,系選修,,否,3,鄭智豪,格致館,(五) 02-04 22110一樓會議室,20,4,4,可跨班系,
1371,23053,物碩博,認知心理學專論Cognitive Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23053_1SCPH3164630.pdf,系選修,,否,3,鄭孟斐,格致館,(一) 09 22403教學實驗室 (二) 09 22403教學實驗室 (四) 09 22403教學實驗室,20,1,6,可跨班系,
1372,23052,物碩博,物理教育研究法Research Methods in Physics Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23052_1SCPH3128730.pdf,系選修,,否,3,鄭孟斐,格致館,(三) 07-09 22403教學實驗室,20,3,2,可跨班系,
1373,23051,物碩博,物理教育論文寫作(二)Physics Education Academic Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23051_1SCPH3164830.pdf,系選修,,否,3,鄭孟斐,格致館,(五) 02-04 22403教學實驗室,20,3,5,可跨班系,
1374,23050,物碩博,量子力學(二)Quantum Mechanics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23050_1SCPH3161830.pdf,系選修,,否,3,林世昀,格致館,(三) 02-04 22411四樓會議室,20,3,4,可跨班系,
1375,23049,物碩博,高等教育統計(二)Advanced  Educational  Statistics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23049_1SCPH3171930.pdf,系選修,,否,3,林建隆,格致館,(二) 05-07 22403教學實驗室,20,1,2,可跨班系,
1376,23048,物碩博,科學學習心理學Psychology of Science Learning,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23048_1SCPH3172530.pdf,系選修,,否,3,林建隆,格致館,(二) 02-04 22403教學實驗室,20,2,3,可跨班系,
1377,23047,物碩博,專題討論(二)Seminar II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23047_1SCPH3164310.pdf,系必修,,否,1,林杰黄士羽,格致館,(三) 05-06 22101教室,20,6,9,可跨班系,
1378,23046,物碩博,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,50,1,5,限本系,
1379,23045,物碩博,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,50,1,4,限本系,
1380,23044,物碩博,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,50,4,22,限本系,1. 本課程為登錄論文口試成績用，當學期申請碩博士學位論文口試者必選。　2. 當學期未選其他課程者必選。　3. 每學期可重複修課。
1381,23043,物二甲,實驗物理(二)Basic Experimental Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23043_1SCPH0142230.pdf,系必修,,否,3,吳憲昌,湖濱館,(三) 02-04 近物實驗室,50,35,39,限本班,
1382,23042,物一乙,普通物理演習(二)Practice in General Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23042_1SCPH0176910.pdf,系選修,,否,1,郭西川,格致館,(二) 08 22101教室,50,34,35,限本班,
1383,23041,物三乙,電子學(二)Electronics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23041_1SCPH0002730.pdf,系選修,,否,3,王右武,教學大樓,(五) 05-07 T207,50,20,32,限本班,
1384,23040,物二乙,實驗物理(二)Basic Experimental Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23040_1SCPH0142230.pdf,系必修,,否,3,吳憲昌,湖濱館,(四) 06-08 近物實驗室,50,31,35,限本班,
1385,23039,物二乙,物理數學演習(二)Mathematical Physics Tutorial II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23039_1SCPH0180910.pdf,系選修,,否,1,林琳,教學大樓,(三) 04 T207,50,29,37,限本班,
1386,23038,物二甲,物理數學演習(二)Mathematical Physics Tutorial II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23038_1SCPH0180910.pdf,系選修,,否,1,林杰,教學大樓,(三) 08 T105,50,34,50,限本班,
1387,23037,物二甲,物理數學(二)Mathematical Methods  for Physicists II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23037_1SCPH0005930.pdf,系必修,,否,3,林杰,教學大樓,(一) 05-06 T103 (三) 07 T105,50,34,94,限本班,
1388,23036,物二甲,電磁學(二)Electromagnetics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23036_1SCPH0017730.pdf,系必修,,否,3,游博文,教學大樓,(四) 06-08 T207,50,35,39,限本班,
1389,23035,物一乙,普通物理(二)General Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23035_1SCPH0016340.pdf,系必修,,否,4,郭西川,格致館,(一) 08-09 22101教室 (三) 08-09 22101教室,50,35,40,限本班,
1390,23034,物一乙,普通物理實驗(二)General Physics Lab. II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23034_1SCPH0017110.pdf,系必修,,否,1,王柏堯,學生餐廳,(二) 02-04 普物實驗室,50,35,33,限本班,
1391,23033,物三乙,實驗物理(三)Basic Experimental Physics III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23033_1SCPH0009930.pdf,系必修,,否,3,黃滿芳,湖濱館,(二) 06-08 近物實驗室,50,41,41,限本班,
1392,23032,物三甲,光學(二)Optics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23032_1SCPH0142830.pdf,組必修,,否,3,黄士羽,教學大樓,(二) 06 T102 (四) 07-08 T001,50,25,52,限本班,
1393,23030,物四乙,物理科教學實習Teaching Practicum of Physics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23030_1SCPH0181420.pdf,系選修,,否,2,林建隆,格致館,(四) 01-04 22403教學實驗室,50,12,12,限本系,
1394,23029,物三甲,雷射導論Introduction of principles of laser,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23029_1SCPH0143330.pdf,系選修,,否,3,蕭輔力,格致館,(五) 02-04 22101教室,50,49,62,限本系,
1395,23027,物一甲,普通化學實驗(二)General Chemistry Laboratory II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23027_1SCPH0002510.pdf,系選修,,否,1,曹峯溢,格致館,(四) 07-09 一樓普化實驗室,50,23,21,限本班,
1396,23026,物一乙,普通化學(二)General Chemistry II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23026_1SCPH0002430.pdf,系選修,,否,3,許銘華,教學大樓,(一) 05-07 T206,50,28,28,限本班,
1397,23025,物一甲,普通物理實驗(二)General Physics Lab. II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23025_1SCPH0017110.pdf,系必修,,否,1,黄士羽,學生餐廳,(四) 02-04 普物實驗室,50,34,35,限本班,
1398,23024,物一甲,普通物理演習(二)Practice in General Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23024_1SCPH0176910.pdf,系選修,,否,1,柯宜謀,教學大樓,(一) 04 T105,50,31,32,限本班,
1399,23023,物一甲,普通物理(二)General Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23023_1SCPH0016340.pdf,系必修,,否,4,柯宜謀,格致館,(二) 03-04 22101教室 (三) 03-04 22101教室,50,37,61,限本班,
1400,23022,物一甲,普通化學(二)General Chemistry II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23022_1SCPH0002430.pdf,系選修,,否,3,張智煒,教學大樓,(一) 05-07 T207,50,16,18,限本班,
1401,23021,物四甲,電磁波系統與元件技術(下)Techniques of Systems and Components for Electromagnetic Waves (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23021_1SCPH0182630.pdf,系選修,,否,3,游博文,格致館,(三) 14 物研A (五) 05、14 物研A,50,9,11,限本系,
1402,23020,物四甲,普通生物學(一)Biology I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23020_1SCPH0002130.pdf,系選修,,否,3,蕭乃文,教學大樓,(二) 05-07 T205,50,18,30,限本系,
1403,23019,物二甲,力學(二)Mechanics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23019_1SCPH0015930.pdf,系選修,,否,3,柯宜謀,格致館,(二) 05-07 22101教室,50,20,22,限本班,
1404,23018,物二甲,電子學(二)Electronics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23018_1SCPH0002730.pdf,組必修,,否,3,林祐仲,教學大樓,(一) 07-09 T102,50,35,41,限本班,
1405,23017,物二乙,電磁學(二)Electromagnetics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23017_1SCPH0017730.pdf,系必修,,否,3,柯宜謀,教學大樓,(一) 05-07 T105,50,31,54,限本班,
1406,23016,物二乙,力學(二)Mechanics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23016_1SCPH0015930.pdf,組必修,,否,3,胡欽評,教學大樓,(二) 05-06 T103 (三) 02 T105,50,31,34,限本班,
1407,23014,物二乙,物理數學(二)Mathematical Methods  for Physicists II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23014_1SCPH0005930.pdf,系必修,,否,3,林琳,教學大樓,(二) 03-04 T103 (三) 03 T207,50,31,53,限本班,
1408,23012,物三乙,量子物理(二)Quantum Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23012_1SCPH0012130.pdf,系必修,,否,3,鄭智豪,格致館,(二) 09 T105 (四) 07-08 22101教室,50,41,61,限本班,
1409,23012,物三乙,量子物理(二)Quantum Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23012_1SCPH0012130.pdf,系必修,,否,3,鄭智豪,教學大樓,(二) 09 T105 (四) 07-08 22101教室,50,41,61,限本班,
1410,23010,物三甲,量子物理(二)Quantum Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23010_1SCPH0012130.pdf,系必修,,否,3,林世昀,教學大樓,(三) 08-09 T202 (四) 04 22101教室,50,40,52,限本班,
1411,23010,物三甲,量子物理(二)Quantum Physics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23010_1SCPH0012130.pdf,系必修,,否,3,林世昀,格致館,(三) 08-09 T202 (四) 04 22101教室,50,40,52,限本班,
1412,23009,物三甲,統計熱力學導論Introduction to Thermostatistics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23009_1SCPH0018330.pdf,系選修,,否,3,栗育力,教學大樓,(二) 05 T207 (三) 03-04 T002,50,19,16,限本系,
1413,23008,物三甲,光電子學導論Introduction to optoelectronics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23008_1SCPH0168530.pdf,組必修,,否,3,石豫臺,教學大樓,(二) 03-04 T207 (三) 05 T206,50,32,46,限本班,
1414,23007,物三甲,天文物理導論Introduction to Astrophysics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23007_1SCPH0146230.pdf,系選修,,否,3,胡欽評,教學大樓,(一) 02-04 T101,50,39,44,限本系,
1415,23006,物二甲,材料科學導論(二)Introduction to Material Science II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23006_1SCPH0014730.pdf,系選修,,否,3,王柏堯,教學大樓,(一) 02-04 T102,50,46,56,限本系,
1416,23005,物一乙,微積分(二)Calculus II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23005_1SCPH0168440.pdf,系必修,,否,4,栗育力,教學大樓,(三) 05-06 T104 (四) 03-04 T104,50,35,75,限本班,
1417,23004,物一甲,基礎微積分(二)Fundamental Calculus II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23004_1SCPH0176510.pdf,系選修,,否,1,林琳,教學大樓,(二) 09 T103,50,33,49,限本班,
1418,23003,物一甲,微積分(二)Calculus II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23003_1SCPH0168440.pdf,系必修,,否,4,林琳,教學大樓,(一) 08-09 T104 (二) 07-08 T103,50,35,66,限本班,
1419,23002,物一乙,人工智慧及其應用Artificial Intelligence and Its Application,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23002_0CCGE0181420.pdf,校必(通識),,否,2,林杰,圖書館,(一) 03-04 電一教室,50,0,41,限本班,大二~大四生如要修習，以線上加簽方式
1420,23001,物一甲,人工智慧及其應用Artificial Intelligence and Its Application,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/23001_0CCGE0181420.pdf,校必(通識),,否,2,胡欽評,圖書館,(三) 07-08 電一教室,50,0,38,限本班,大二~大四生如要修習，以線上加簽方式
1421,22066,數碩博,統計諮詢理論與實務Statistics Consultancy-Theory and Practice,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22066_1SCMA3189630.pdf,系選修,,否,3,連怡斌黃靜惠陳彥中,巧思館,(二) 02-04 數研C,20,1,2,可跨班系,
1422,22065,數三乙,數學模擬Mathematical Simulations,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22065_1SCMA0031130.pdf,組選修,,否,3,曾旭堯,巧思館,(三) 01-02 數學系21205電腦教室 (五) 05 數學系21205電腦教室,50,25,60,限本班,
1423,22064,數博四,博士論文Doctoral Dissertation,無檔案No file,,系必修,,否,0,論文,,,20,0,2,可跨班系,
1424,22063,數博四,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,20,0,1,可跨班系,「本課程網路選課人數未達開課人數，請洽開課單位。」
1425,22062,數碩二,碩士論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,8,14,可跨班系,
1426,22061,數碩二,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,20,6,9,可跨班系,
1427,22060,數三甲,數學科教學應用與實作Teaching Application and Practice of Mathematics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22060_1SCMA0190920.pdf,系選修,,否,2,鄭章華,巧思館,(五) 06-07 數學系21108,50,16,23,限本班,
1428,22059,數二乙,數學教育概論Introduction to Mathematical Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22059_1SCMA0036020.pdf,系選修,,否,2,梁崇惠,巧思館,(一) 05-06 數學系21210,50,46,54,限本班,
1429,22058,數三乙,資料庫Databases,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22058_1SCMA0041230.pdf,組選修,,否,3,陳星琳,巧思館,(一) 02-04 數學系21205電腦教室,50,23,34,限本班,
1430,22057,數二甲,物件導向程式設計Object Oriented Program Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22057_1SCMA0041830.pdf,組選修,,否,3,陳巧旻,巧思館,(三) 05-07 數學系21205電腦教室,50,18,41,限本班,
1431,22056,數四乙,APP程式設計Mobile Application Development,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22056_1SCMA0183830.pdf,系選修,,否,3,陳巧旻,巧思館,(四) 06-08 數研C,50,16,25,限本班,
1432,22055,數碩一,人工智慧Artificial Intelligence,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22055_1SCMA2160430.pdf,組選修,,否,3,陳巧旻,巧思館,(二) 05-07 數學系21205電腦教室,20,3,8,可跨班系,此門課程為大碩合開
1433,22054,數四乙,人工智慧Introduction to Artificial Intelligence,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22054_1SCMA0185230.pdf,組選修,,否,3,陳巧旻,巧思館,(二) 05-07 數學系21205電腦教室,50,7,17,限本班,此門課程為大碩合開
1434,22053,數二乙,資料結構Data Structure,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/22053_1SCMA0041330.pdf,組必修,,否,3,冷輝世,巧思館,(五) 06-08 數學系21205電腦教室,50,21,29,限本班,
