序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
1190,31002,技職行管夜碩一,研究法(一)Research Methods I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31002_1TCIEE000120.pdf,系必修,,否,2,廖錦文,力行館,(三) 10-13 31506,30,0,17,限本系,單週上課；第一次上課日期9/13
1191,31001,技職行管夜碩一,基本統計Statistics Method,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31001_1TCIEE019520.pdf,系必修,,否,2,陳德發,力行館,(二) 10-13 31212研討室,30,0,18,限本系,單週上課；第一次上課日期9/12
1192,29005,理學位碩一,有機金屬化學Organometallic Chemistry,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/29005_1SCMB2102330.pdf,系選修,,是,3,黃瑞賢,格致館,(四) 02-04 二樓討論室,20,9,7,可跨班系,
1193,29004,理學位碩一,X射線結晶結構學(一)X-ray Crystallography I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/29004_1SCMB2102130.pdf,系選修,,是,3,李漢文,教學大樓,(五) 02-04 T304,20,12,15,可跨班系,
1194,29003,理學位碩一,專題討論(一)Seminar I,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/29003_1SCMB2100120_EN.pdf,系必修,,是,2,周睿鈺黃瑞賢,格致館,(一) 03-04 教室二,20,5,4,限本班,
1195,29001,理學位碩一,環境教育專論Special Topics on Environmental Education,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/29001_1SCMB2104930.pdf,系選修,,是,3,鄭夢慈,格致館,(二) 02-04 生物系會議室,20,6,6,可跨班系,
1196,28008,統資碩一,資料分析(一)Data Analysis I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/28008_1SCSI2000330.pdf,組必修,,否,3,蔡秒玉,巧思館,(三) 05 數學系21402 (四) 05-06 數研B,20,0,9,可跨班系,
1197,28007,統資碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,8,9,可跨班系,
1198,28006,統資碩二,碩士論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,8,11,可跨班系,
1199,28005,統資碩二,生物資訊專題(一)Topics of Bioinformatics I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/28005_1SCSI2001730.pdf,系選修,,否,3,魏裕中,巧思館,(二) 06-08 數學系21206,20,3,3,可跨班系,
1200,28003,統資碩二,長期追蹤資料分析專題(一)Topics in Longitudinal Data Analysis I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/28003_1SCSI2001330.pdf,系選修,,否,3,蔡秒玉,巧思館,(三) 06-08 數學系21206,20,4,3,可跨班系,
1201,28001,統資碩一,類別資料分析Category Data Analysis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/28001_1SCSI2000230.pdf,系選修,,否,3,李信宏,巧思館,(三) 06-07 數學系21402 (四) 04 數研B,20,0,4,可跨班系,此為大碩合班上課之課程.
1202,26031,光電碩博,半導體雷射特論Special Topics in Semiconductor Lasers,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26031_1SCPO3112330.pdf,系選修,,否,3,郭艶光,格致館,(二) 10-12 22110一樓會議室,20,1,0,可跨班系,
1203,26030,光電碩博,光電半導體元件專題研究(一)Optoelectronic Devices Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26030_1SCPO3128430.pdf,系選修,,否,3,郭艶光黃滿芳,格致館,(五) 06-08 光研1,20,0,3,可跨班系,
1204,26029,光電碩博,半導體物理導論Introduction to Semiconductor Physics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26029_1SCPO3138130.pdf,系選修,,否,3,王右武,格致館,(三) 02-04 22411四樓會議室,20,7,9,可跨班系,
1205,26028,光電碩博,光電半導體元件Optoelectronic Devices,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26028_1SCPO3128330.pdf,系選修,,否,3,黃滿芳,格致館,(三) 07-09 22110一樓會議室,20,2,4,可跨班系,
1206,26027,光電碩博,光子晶體專題研究(一)Special Topics in Photonic Crystal I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26027_1SCPO3132030.pdf,系選修,,否,3,蕭輔力,格致館,(一) 02-04 光研2,20,5,5,可跨班系,
1207,26026,光電碩博,雷射原理與應用Principle and application of Lasers,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26026_1SCPO3126330.pdf,系選修,,否,3,蕭輔力,格致館,(二) 10-12 22411四樓會議室,20,11,16,可跨班系,
1208,26025,光電碩博,物理光學Physical Optics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26025_1SCPO3125730.pdf,系選修,,否,3,蘇威佳,格致館,(一) 10-12 22411四樓會議室,20,13,17,可跨班系,
1209,26023,光電碩博,光學透鏡設計與製造實務Practical Technology of Optical Lens Design and Fabrication,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26023_1SCPO3140830.pdf,系選修,,否,3,蘇威佳,格致館,(四) 10-12 22411四樓會議室,20,2,4,可跨班系,
1210,26022,光電碩博,半導體表面與界面專題(一)Semiconductor Surfaces and Interfaces Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26022_1SCPO3128730.pdf,系選修,,否,3,林祐仲,格致館,(五) 02-04 光研1,20,2,3,可跨班系,
1211,26021,光電碩博,發光二極體特論Special Topics in Light-Emitting Diodes,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26021_1SCPO3129130.pdf,系選修,,否,3,林祐仲,格致館,(五) 10-12 光研1,20,2,4,可跨班系,
1212,26019,光電碩博,液晶導論Introduction to Liquid Crystals,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26019_1SCPO3132230_EN.pdf,系選修,,是,3,黃啓炎,格致館,(一) 06-08 22110一樓會議室,20,0,2,可跨班系,
1213,26014,光電碩博,奈米光電專題討論Seminar in Nano-optical electronics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26014_1SCPO3136820.pdf,系必修,,否,2,王右武,格致館,(五) 03-04 光研3,20,4,7,限本系,
1214,26013,光電碩博,半導體材料暨元件專題討論Seminar in material and device of semiconductor,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26013_1SCPO3136920.pdf,系必修,,否,2,林祐仲,格致館,(六) 03-04 光研2,20,4,3,限本系,
1215,26012,光電碩博,顯示技術專題討論Seminar in display technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26012_1SCPO3136620.pdf,系必修,,否,2,黃啓炎,格致館,(五) 03-04 光研2,20,3,3,限本系,
1216,26011,光電碩博,光資訊專題討論Seminar in optical information,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26011_1SCPO3136720.pdf,系必修,,否,2,郭西川,格致館,(六) 03-04 光研1,20,5,11,限本系,
1217,26010,光電碩博,光電實驗技術Electro-optical experiments,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26010_1SCPO3131230.pdf,系必修,,否,3,黃啓炎,湖濱館,(四) 06-08 光電教學實驗室,20,8,13,可跨班系,
1218,26009,光電碩博,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,20,3,1,限本系,
1219,26008,光電碩博,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,5,5,限本系,
1220,26007,光電碩博,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,50,4,15,限本系,本學期提學位論文口試者或未選其他課程者必修
1221,26005,科技應用與管理夜碩一,產業分析與創新Industry Analysis and Innovation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26005_1SCPOE135430.pdf,系選修,,否,3,蕭輔力,教學大樓,(三) 10-12 T102,50,0,36,限本系,
1222,26004,科技應用與管理夜碩一,研究方法Research Methods,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26004_1SCPOE136130.pdf,系選修,,否,3,王信文,教學大樓,(二) 10-12 T102,50,0,29,限本系,
1223,26003,科技應用與管理夜碩一,策略成本管理研討Seminar on Strategic Cost Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26003_1SCPOE136330.pdf,系選修,,否,3,邱垂昌,教學大樓,(一) 10-12 T102,50,0,31,限本系,
1224,26002,科技應用與管理夜碩二,專題研究(二)Special Topics on Photonics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26002_1SCPOE000420.pdf,系必修,,否,2,蕭輔力劉少勲,教學大樓,(六) 05-06 T102,30,0,26,限本班,
1225,26001,科技應用與管理夜碩二,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/26001_1SCPOE001800.pdf,系必修,,否,0,論文,,,50,0,19,限本系,本學期提學位論文口試者或未選其他課程者必修
1226,25037,化三,有機合成Organic Synthesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25037_1SCCH0005030.pdf,系選修,,否,3,吳安台,教學大樓,(五) 02-04 T303,50,15,23,可跨班系,
1227,25036,化碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,格致館,(六) 10-11 五樓討論室,30,7,29,限本系,
1228,25035,化碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,格致館,(六) 05-07 五樓討論室,30,4,22,限本系,
1229,25034,化碩二,化學書報討論(三)Seminar III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25034_1SCCH2128620.pdf,系必修,,否,2,洪義盛,教學大樓,(一) 05-06 T206,30,11,20,限本系,
1230,25033,化碩一,專題研究(一)Research I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25033_1SCCH2137430.pdf,系必修,,否,3,張智煒李漢文,教學大樓,(二) 05-07 T005,30,7,18,限本系,
1231,25032,化碩一,生物分析化學Bioanalysis Chemistry,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25032_1SCCH2002130.pdf,系選修,,否,3,劉敏瑛,教學大樓,(五) 05-07 T205,20,7,11,可跨班系,
1232,25031,化碩一,有機結構論Organic Structures,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25031_1SCCH2007830.pdf,系選修,,否,3,吳安台,教學大樓,(一) 03-04、14 T205,20,6,14,可跨班系,
1233,25030,化碩一,化學書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25030_1SCCH2003120.pdf,系必修,,否,2,吳安台,教學大樓,(一) 01-02 T204,30,7,20,限本系,
1234,25029,化四,專題研究有機物化組(三)Research in Organic and Physical Chemistry III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25029_1SCCH0136410.pdf,系選修,,否,1,曹峯溢,格致館,(三) 12 二樓討論室,50,6,10,限本系,
1235,25028,化四,專題研究無機分析組(三)Research in Inorganic and Analytical Chemistry III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25028_1SCCH0136810.pdf,系選修,,否,1,劉敏瑛,格致館,(三) 12 一樓討論室,50,15,15,限本系,
1236,25027,化四,物化特論Special Topics in Physical Chemistry,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25027_1SCCH0135830.pdf,系選修,,否,3,胡景瀚,教學大樓,(五) 02-04 T205,50,22,14,可跨班系,
1237,25026,化四,有機金屬化學(一)Organometallic Chemistry I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25026_1SCCH0008920.pdf,系選修,,否,2,黃瑞賢,教學大樓,(三) 03-04 T205,50,26,19,可跨班系,
1238,25025,化四,有機光譜分析Organic Spectroscopy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25025_1SCCH0009930.pdf,系選修,,否,3,吳安台,教學大樓,(二) 02-04 T102,50,26,26,可跨班系,
1239,25024,化四,材料化學Material Chemistry,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25024_1SCCH0128530.pdf,系選修,,否,3,高琨哲,教學大樓,(一) 05-07 T001,60,67,64,可跨班系,
1240,25023,化四,化學科教學實習Chemistry Teaching Practicum,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25023_1SCCH0136120.pdf,系選修,,否,2,洪義盛,教學大樓,(三) 05-06 T101 (四) 03-04 T205,50,12,13,限本系,須先修畢「化學科教材教法」，始能修習「化學科教學實習」。
1241,25022,化四,專題討論有機無機組(一)Seminar in Organic and Inorganic Chemistry I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25022_1SCCH0120720.pdf,系必修,,否,2,黃瑞賢,教學大樓,(二) 08-09 T002,20,7,14,限本系,
1242,25021,化四,專題討論化教組(一)Seminar in Chemical Education I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25021_1SCCH0121220.pdf,系必修,,否,2,洪義盛,教學大樓,(二) 08-09 T102,20,7,17,限本系,
1243,25020,化四,專題討論物化分析組(一)Seminar in Physical and Analytical Chemistry I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25020_1SCCH0120920.pdf,系必修,,否,2,胡景瀚,教學大樓,(二) 08-09 T205,20,38,19,限本系,
1244,25019,化三,專題研究有機物化組(一)Research in Organic and Physical Chemistry I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25019_1SCCH0140120.pdf,系選修,,否,2,許銘華,學生餐廳,(三) 12-13 學餐二樓教室,50,9,10,限本系,
1245,25018,化三,專題研究無機分析組(一)Research in Inorganic and Analytical Chemistry I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25018_1SCCH0140520.pdf,系選修,,否,2,林泱蔚,格致館,(三) 12-13 五樓討論室,50,12,11,限本系,
1246,25017,化三,儀器分析(一)Instrumental Analysis I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25017_1SCCH0015930.pdf,系選修,,否,3,劉敏瑛,教學大樓,(二) 02-04 T205,50,48,46,可跨班系,
1247,25016,化三,物理化學實驗(一)Physical Chemistry Laboratory I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25016_1SCCH0015510.pdf,系必修,,否,1,張智煒,格致館,(三) 05-07 三樓有機實驗室,50,53,55,限本系,
1248,25015,化三,物理化學(二)Physical Chemistry II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25015_1SCCH0014830.pdf,系必修,,否,3,高琨哲,教學大樓,(五) 05-07 T105,60,58,58,限本系,
1249,25014,化三,無機化學(一)Inorganic Chemistry I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25014_1SCCH0015730.pdf,系必修,,否,3,李漢文,教學大樓,(四) 05-07 T102,60,62,64,限本系,
1250,25013,化二,化學研究入門(一)Introduction to Chemistry (I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25013_1SCCH0134620.pdf,系選修,,否,2,張智煒,教學大樓,(五) 03-04 T207,50,52,54,限本系,
1251,25012,化二,化學數學Mathematics in Chemistry,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25012_1SCCH0012320.pdf,系選修,,否,2,胡景瀚,教學大樓,(二) 03-04 T105,60,51,50,可跨班系,
1252,25011,化二,分析化學實驗(一)Analytical Chemistry Laboratory I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25011_1SCCH0013810.pdf,系必修,,否,1,劉敏瑛,格致館,(三) 05-07 四樓分析實驗室,50,50,51,限本系,
1253,25010,化二,分析化學(一)Analytical Chemistry I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25010_1SCCH0013730.pdf,系必修,,否,3,林泱蔚,教學大樓,(三) 02-04 T002,60,59,61,限本系,
1254,25009,化二,有機化學實驗(一)Organic Chemistry Laboratory I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25009_1SCCH0014310.pdf,系必修,,否,1,許銘華,格致館,(四) 05-07 三樓有機實驗室,50,51,51,限本系,
1255,25008,化二,有機化學(一)Organic Chemistry I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25008_1SCCH0014140.pdf,系必修,,否,4,許銘華,教學大樓,(一) 03-04 T102 (四) 03-04 T102,60,60,62,限本系,
1256,25007,化一,普通生物學(一)Biology I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25007_1SCCH0001720.pdf,系選修,,否,2,蕭乃文,教學大樓,(三) 05-06 T205,50,39,50,限本班,
1257,25006,化一,微積分(一)Calculus I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25006_1SCCH0000120.pdf,系必修,,否,2,蘇宣文,教學大樓,(五) 03-04 T002,60,49,52,限本班,
1258,25005,化一,普通物理實驗(一)General Physics Lab. I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25005_1SCCH0000910.pdf,系選修,,否,1,胡欽評,學生餐廳,(四) 07-09 普物實驗室,50,23,20,限本班,
1259,25004,化一,普通物理(一)General Physics I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25004_1SCCH0000530.pdf,系必修,,否,3,石豫臺,教學大樓,(一) 05-06 T202 (二) 02 T002,65,49,62,限本班,
1260,25003,化一,普通化學實驗(一)General Chemistry Laboratory I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25003_1SCCH0013310.pdf,系必修,,否,1,高琨哲,格致館,(四) 02-04 一樓普化實驗室,60,49,49,限本班,
1261,25002,化一,普通化學(一)General Chemistry I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25002_1SCCH0013230.pdf,系必修,,否,3,高琨哲胡景瀚,教學大樓,(三) 07-09 T102,60,48,51,限本班,
1262,25001,化一,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/25001_0CCGE0177920.pdf,校必(通識),,否,2,林泱蔚張智煒,教學大樓,(四) 05-06 T301,50,0,54,限本班,大二~大四生如要修習，以線上加簽方式
1263,24069,生技碩一,分子生物學專論(一)Special Topics in Molecular Biology I,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24069_1SCBI2021420_EN.pdf,組選修,,是,2,王妙媛劉儼毅,理學一館,(一) 05-06 老師實驗室2,20,0,4,可跨班系,
1264,24068,生碩二,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,40,0,4,限本系,
1265,24067,生碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,40,4,15,限本系,
1266,24066,生碩二,碩士論文Thesis,無檔案No file,,系必修,,否,0,論文,,,40,3,12,限本系,
1267,24065,生碩二,生物教育專題研究(上)Research in Biology Education I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24065_1SCBI2186620.pdf,組必修,,否,2,周文己,理學一館,(一) 05-06 老師實驗室3,20,3,4,限本系,
1268,24064,生碩二,生物多樣性專題討論Seminar in Biodiversity,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24064_1SCBI2185620.pdf,組必修,,否,2,林宗岐,理學一館,(五) 03-04 老師實驗室,20,7,9,限本系,
1269,24063,生碩一,認知科學實驗(一)Cognitive Science Experiments(1),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24063_1SCBI2219420.pdf,組選修,,否,2,周文己,格致館,(三) 03-04 生物系會議室,20,3,7,可跨班系,
1270,24062,生碩一,學習理論Learning Theories,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24062_1SCBI2064720.pdf,組選修,,否,2,周文己,格致館,(一) 07-08 生物系會議室,20,1,3,可跨班系,
1271,24061,生碩一,網路化科學學習專論(一)Special Topics in Web-based Science Learning I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24061_1SCBI2183920.pdf,組選修,,是,2,鄭夢慈,格致館,(二) 05-06 生物系會議室,20,3,6,可跨班系,
1272,24060,生碩一,教育統計Educational Statistics,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24060_1SCBI2224820.pdf,組選修,,否,2,劉儼毅,圖書館,(三) 05-06 電五教室,20,8,3,可跨班系,
1273,24059,生碩一,病毒學Virology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24059_1SCBI2006520.pdf,組選修,,否,2,賴吉永,格致館,(四) 02-03 23302,20,5,8,可跨班系,
1274,24058,生碩一,專業論文賞析How to Read and Enjoy a Scientific Paper,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24058_1SCBI2073620.pdf,組選修,,否,2,姜鈴,格致館,(一) 05-06 23102,20,2,5,可跨班系,
1275,24057,生碩一,水產養殖產品檢測與環境管理Clinical diagnosis and environmental management of aquaculture,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24057_1SCBI2222430.pdf,組選修,,否,3,姜鈴,格致館,(一) 07-09 23202,20,6,7,可跨班系,
1276,24056,生碩一,酵母菌學專論(一)Special Topics in Yeast Biology (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24056_1SCBI2187020_EN.pdf,組選修,,是,2,周睿鈺,格致館,(一) 10-11 老師實驗室,20,3,5,可跨班系,
1277,24055,生碩一,昆蟲生態學Insect Ecology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24055_1SCBI2223920.pdf,組選修,,否,2,林宗岐,格致館,(二) 06-07 23401,20,3,8,可跨班系,
1278,24054,生碩一,昆蟲學專論(一)Entomology I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24054_1SCBI2051620.pdf,組選修,,否,2,林宗岐,格致館,(二) 10-11 23401,20,1,4,可跨班系,
1279,24052,生碩一,生物教育專題討論(上)Seminar in Biology Education I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24052_1SCBI2186420.pdf,組必修,,否,2,鄭夢慈,格致館,(一) 05-06 生物系會議室,20,2,4,限本系,
1280,24051,生碩一,生物多樣性專題討論Seminar in Biodiversity,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24051_1SCBI2185620.pdf,組必修,,否,2,周睿鈺,教學大樓,(五) 03-04 T206,20,4,8,限本系,
1281,24050,生技碩一,細胞訊息傳遞機制概論Introduction to Cellular Mechanisms of Signal Transduction,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24050_1SCBI2225330.pdf,組選修,,否,3,陳香吟,教學大樓,(一) 02-04 T206,20,1,3,可跨班系,
1282,24049,生技碩二,碩士論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,3,5,限本系,
1283,24048,生技碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,2,5,限本系,
1284,24047,生技碩二,細胞分子專題討論Seminar in Cellular and Molecular Biology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24047_1SCBI2185520.pdf,組必修,,否,2,李奇英,理學一館,(五) 03-04 老師實驗室3,20,1,3,限本系,
1285,24046,生技碩二,生物技術專題討論Seminar in Biotechnology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24046_1SCBI2217120.pdf,組必修,,否,2,劉儼毅,理學一館,(五) 03-04 老師實驗室2,20,1,3,限本系,
1286,24044,生技碩一,結構生物學專論(一)Special Topics in Structural Biology I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24044_1SCBI2218020.pdf,組選修,,否,2,蕭乃文,格致館,(五) 11-12 老師實驗室,20,2,5,可跨班系,
1287,24043,生技碩一,生物資訊學專論(一)Special Topics in Bioinformatics I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24043_1SCBI2162120.pdf,組選修,,否,2,蕭乃文,理學一館,(一) 11-12 老師實驗室2,20,0,4,可跨班系,
1288,24042,生技碩一,抗氧化酵素專論(一)Special Topic in Anti-oxidative Enzymes I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24042_1SCBI2217320.pdf,組選修,,否,2,耿全福,格致館,(五) 01-02 老師實驗室,20,2,3,可跨班系,
1289,24041,生技碩一,神經內分泌專論(一)Special Topics on Neuroendocrinology I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24041_1SCBI2068420.pdf,組選修,,是,2,李奇英,理學一館,(五) 07-08 老師實驗室1,20,1,3,可跨班系,
1290,24040,生技碩一,細胞分子專題討論Seminar in Cellular and Molecular Biology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24040_1SCBI2185520.pdf,組必修,,否,2,蕭乃文,格致館,(五) 03-04 老師實驗室,20,1,5,限本系,
1291,24039,生技碩一,生物技術專題討論Seminar in Biotechnology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24039_1SCBI2217120.pdf,組必修,,否,2,耿全福,格致館,(五) 03-04 23401,20,2,4,限本系,
1292,24038,生技碩一,基礎生物科技核心技術Biotechnology Core Techniques,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/24038_1SCBI2217220.pdf,組必修,,否,2,耿全福,格致館,(三) 03-04 23202,20,7,12,限本班,
