序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
513,62014,會碩一甲,行為會計與財務研討Seminar on Behavioral Accounting and Finance,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62014_1MAAC2148830.pdf,系選修,,否,3,陳皆碩,經世館,(一) 02-04 32603,30,37,30,限本系,
514,62013,會三乙,大數據分析Big Data Analysis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62013_1MAAC0157330.pdf,系選修,,否,3,黃木榮,經世館,(一) 05-07 32603,50,38,20,限本系,
515,62012,會三乙,審計學實習(二)Auditing Practice II,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62012_1MAAC0009400_EN.pdf,系必修,,否,0,張文瀞,經世館,(一) 10-11 32309教室,50,44,64,限本班,
516,62011,會三甲,審計學實習(二)Auditing Practice II,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62011_1MAAC0009400_EN.pdf,系必修,,否,0,張文瀞,教學一館,(一) 08-09 33102,50,33,42,限本班,
517,62010,會三甲,稅法專題Topics of Tax Laws,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62010_1MAAC0140430.pdf,系選修,,否,3,李桓伊,教學一館,(一) 05-07 33102,50,11,23,限本班,
518,62009,會二乙,管理會計學實習(二)Managerial Accounting Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62009_1MAAC0010700.pdf,系必修,,否,0,陳皆碩,經世館,(一) 08-09 32105-二館,50,40,48,限本班,
519,62008,會二乙,中級會計學(二)Intermediate Accounting II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62008_1MAAC0004940.pdf,系必修,,否,4,陳瑞斌,教學二館,(一) 02-04 34101 (二) 05 34101,50,38,52,限本班,
520,62007,會二甲,中級會計學(二)Intermediate Accounting II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62007_1MAAC0004940.pdf,系必修,,否,4,林美鳳,經世館,(一) 02-04 32312-二館 (三) 02 32312-二館,50,38,41,限本班,
521,62006,會一乙,商用套裝軟體Introduction of Commercial Software,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62006_1MAAC0014530.pdf,系選修,,否,3,陳雅玲,經世館,(一) 05-07 經世館32101,50,36,42,限本班,待排寶山電腦教室
522,62005,會一乙,會計學(二)Accounting II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62005_1MAAC0023430.pdf,系必修,,否,3,方俊儒,經世館,(一) 02-04 32105-二館,50,37,53,限本班,
523,62004,會一甲,民法概要Introduction of Civil Law,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62004_1MAAC0006930.pdf,系必修,,否,3,施清火,經世館,(一) 05-07 32312-二館,50,40,44,限本班,
524,62003,會一甲,商用套裝軟體Introduction of Commercial Software,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62003_1MAAC0014530.pdf,系選修,,否,3,陳雅玲,經世館,(一) 02-04 經世館32101,50,37,42,限本班,待排寶山電腦教室
525,62002,會一甲,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62002_0CCGE0177920.pdf,校必(通識),,否,2,林美鳳,教學一館,(二) 07-08 33102,50,0,42,限本班,大二~大四生如要修習，以線上加簽方式
526,62001,會一乙,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/62001_0CCGE0177920.pdf,校必(通識),,否,2,湯玉珍,教學一館,(一) 08-09 33403,50,0,39,限本班,大二~大四生如要修習，以線上加簽方式
527,61059,資管數科碩二,多媒體內容展現技術專題Selected Topics in Multimedia Presentation Techniques,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61059_1MAIM2150830.pdf,組選修,,否,3,吳佩芬,經世館,(二) 02-04 32210,20,3,4,限本系,
528,61058,資管一,多媒體設計概論Fundamentals of Multimedia,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61058_1MAIM0131830_EN.pdf,組必修,,否,3,顏韶威,經世館,(一) 05-07 32507,50,41,49,限本班,
529,61056,資管三,專題丙（一）Special topic on graduation project III-1,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61056_1MAIM0152630.pdf,系選修,,否,3,吳佩芬顏韶威江憲坤,經世館,(三) 10-12 32210,50,17,17,限本班,
530,61055,資管三,專題乙（一）Special topic on graduation project II-1,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61055_1MAIM0152430.pdf,系選修,,否,3,吳東光王謙施穎偉,經世館,(二) 10-12 32210,50,17,18,限本班,
531,61054,資管三,專題甲（一）Special topic on graduation project I-1,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61054_1MAIM0152230.pdf,系選修,,否,3,翁政雄楊婉秀梁文耀,經世館,(一) 10-12 32210,50,18,18,限本班,
532,61052,資管三,網路協定分析實務Practice in network protocol analysis,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61052_1MAIM0157430_EN.pdf,系選修,,否,3,王謙,經世館,(五) 02-04 經世館32101,50,33,40,限本班,
533,61051,資管三,UNIX系統與應用UNIX  System and Applications,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61051_1MAIM0015830_EN.pdf,系必修,,否,3,吳東光,工學院,(四) 05-07 工學院EB211,50,51,58,限本班,
534,61050,資管二,資料庫Databases,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61050_1MAIM0011730.pdf,系必修,,否,3,楊婉秀,工學院,(三) 02-04 工學院EB211,50,55,61,限本班,
535,61049,資管碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,35,19,28,限本系,
536,61048,資管數科碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,11,19,限本系,
537,61047,資管數科碩二,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,20,11,13,限本系,
538,61046,資管碩二,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,35,20,23,限本系,
539,61045,資管二,向量繪圖設計Vector Graphic Design,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61045_1MAIM0131930.pdf,組選修,,否,3,楊明驥,工學院,(五) 05-07 工學院EB211,50,31,49,限本班,
540,61044,資管一,企業概論Introduction to Business,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61044_1MAIM0005730.pdf,系必修,,否,3,施穎偉,教學一館,(五) 06-08 33203,50,46,59,限本班,
541,61043,資管數科碩二,數位內容科技與管理專題(四)Topics in Digital Content Technology and Management (IV),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61043_1MAIM2146610_EN.pdf,組必修,,否,1,江憲坤,經世館,(五) 05-06 32504,20,10,12,限本班,
542,61042,資管數科碩一,數位內容科技與管理專題(二)Topics in Digital Content Technology and Management (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61042_1MAIM2146310.pdf,組必修,,否,1,吳東光,經世館,(五) 05-06 32311,20,11,15,限本班,
543,61041,資管碩二,論文研討(四)Papers Study IV,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61041_1MAIM2019710.pdf,組必修,,否,1,楊婉秀,經世館,(五) 07-08 32507,30,20,23,限本班,
544,61040,資管碩一,論文研討(二)Papers Study II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61040_1MAIM2019410.pdf,組必修,,否,1,楊婉秀,經世館,(五) 05-06 32507,30,23,25,限本班,
545,61039,資管碩一,資料庫專題Topics on Databases,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61039_1MAIM2009930_EN.pdf,組必修,,否,3,江憲坤,經世館,(五) 02-04 32507,33,23,34,限本班,
546,61038,資管碩二,電子化企業專題Research Seminar on Electronic Business,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61038_1MAIM2006130_EN.pdf,組選修,,否,3,王怡舜,經世館,(四) 06-08 32311,33,14,6,限本系,
547,61037,資管一,會計學實習(二)Accounting Practice (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61037_1MAIM0005600.pdf,組必修,,否,0,湯玉珍,教學一館,(四) 08-09 33203,50,25,43,限本班,
548,61036,資管二,C++程式語言設計(二)C++ Programming Language (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61036_1MAIM0017830_EN.pdf,系必修,,否,3,王謙,教學一館,(四) 05-07 教學一館33204,50,49,64,限本班,
549,61035,資管一,JAVA程式語言設計(二)Java Programming Language (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61035_1MAIM0017030_EN.pdf,系必修,,否,3,江憲坤,經世館,(四) 05-07 32507,50,41,47,限本班,
550,61034,資管碩二,資訊科技專案管理專題Special Topics on IT Project Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61034_1MAIM2015730.pdf,組選修,,否,3,施穎偉,經世館,(四) 02-04 32210,30,9,8,限本系,
551,61033,資管碩一,創新與科技管理專題Seminar on Innovation and Technology Management,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61033_1MAIM2122730.pdf,組選修,,否,3,趙正敏,經世館,(四) 02-04 32504,30,22,26,限本系,
552,61032,資管三,人工智慧與大數據之管理應用Application of Artificial Intelligence and Big Data on Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61032_1MAIM0157730.pdf,系選修,,否,3,賴慧敏,經世館,(四) 02-04 32311,50,11,16,限本班,
553,61031,資管二,遊戲程式設計Computer Games and Graphics,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61031_1MAIM0154330_EN.pdf,組必修,,否,3,江憲坤,經世館,(四) 02-04 32507,50,49,54,限本班,
554,61030,資管碩一,資訊網路專題Topics on Data Communication and Networking,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61030_1MAIM2010030_EN.pdf,組必修,,否,3,吳東光,經世館,(三) 05-07 32311,33,23,29,限本班,
555,61029,資管三,系統動力學System Dynamics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61029_1MAIM0003030.pdf,系選修,,否,3,王怡舜,教學二館,(三) 06-08 34202,50,23,25,限本班,
556,61028,資管數科碩一,高等遊戲設計專題Special Topics in Advanced Game Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61028_1MAIM2146230.pdf,組必修,,否,3,顏韶威,經世館,(三) 02-04 32210,30,13,17,限本班,
557,61027,資管三,企業資源規劃Enterprise Resource Planning,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61027_1MAIM0134730.pdf,組必修,,否,3,梁文耀,教學一館,(三) 02-04 33203,50,34,34,限本班,
558,61026,資管二,3D動畫設計(二)3D Animation Design (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61026_1MAIM0125730.pdf,組選修,,否,3,黃啟嘉,經世館,(三) 05-07 32507,50,21,29,限本班,
559,61025,資管一,微積分(二)Calculus (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61025_1MAIM0002930.pdf,系選修,,否,3,周忠強,教學一館,(三) 05-07 33203,50,29,44,限本班,
560,61024,資管碩一,供應鏈管理專題Topics on Supply Chain Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61024_1MAIM2011930.pdf,組選修,,否,3,梁文耀,經世館,(二) 06-08 32311,33,21,18,限本系,
561,61023,資管數科碩一,數位設計美學與創意專題Special Topics on Esthetics and Creativity of Digital Design,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61023_1MAIM2147630_EN.pdf,組必修,,否,3,吳佩芬,經世館,(二) 05-07 32210,30,10,14,限本班,
562,61021,資管三,網路行銷Internet Marketing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61021_1MAIM0126930.pdf,系選修,,否,3,施穎偉,教學一館,(二) 06-08 33203,50,28,39,限本班,
563,61020,資管二,巨量資料分析實務Big Data Analysis in Practice,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61020_1MAIM0158630.pdf,系選修,,否,3,翁政雄,經世館,(二) 05-07 經世館32101,50,44,31,限本班,
564,61019,資管一,經濟學(二)Economics (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61019_1MAIM0007430.pdf,組必修,,否,3,王怡舜,教學二館,(二) 06-08 34202,50,29,40,限本班,
565,61018,資管數科碩一,設計管理與實務專題Topics on Design Management and Practice,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61018_1MAIM2148130.pdf,組選修,,否,3,顏韶威,經世館,(二) 02-04 32311,30,10,10,限本系,
566,61017,資管碩一,人工智慧專題Topics on Artificial Intelligence,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61017_1MAIM2009330.pdf,組選修,,否,3,翁政雄,經世館,(二) 02-04 32507,30,12,9,限本系,
567,61016,資管碩二,決策支援系統專題Topics on Decision Support Systems,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61016_1MAIM2010230.pdf,組選修,,否,3,梁文耀,經世館,(一) 06-08 32311,20,8,8,限本系,
568,61014,資管三,故事創意與腳本設計Story Creation and Storyboard Design,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61014_1MAIM0125830_EN.pdf,組選修,,否,3,吳佩芬,經世館,(一) 05-07 32210,50,17,14,限本班,
569,61013,創新與管理夜碩二,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61013_1MAIME002200.pdf,系必修,,否,0,論文,,,30,0,31,限本系,
570,61012,創新與管理夜碩二,論文指導Thesis Supervision,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61012_1MAIME156440.pdf,系必修,,否,4,論文,,,30,0,26,限本班,
571,61011,創新與管理夜碩二,巨量資料創新應用專題Topics on Innovative applications of Big Data,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61011_1MAIME159030.pdf,系選修,,否,3,楊婉秀,經世館,(五) 10-12 32311,30,0,20,限本系,
572,61010,創新與管理夜碩二,電子商務創新專題Special Topic on Innovative Electronic Commerce,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61010_1MAIME154530.pdf,系必修,,否,3,梁文耀,經世館,(四) 10-12 32507,30,0,26,限本班,
573,61009,創新與管理夜碩一,資訊網路創新應用專題Topics on Innovation of Network Applications,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61009_1MAIME155630.pdf,系選修,,否,3,吳東光,經世館,(三) 10-12 32311,30,0,23,限本系,
574,61008,創新與管理夜碩一,資訊管理專題Topics on Information Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61008_1MAIME000230.pdf,系選修,,否,3,王怡舜,經世館,(二) 10-12 32311,30,0,21,限本系,
575,61007,創新與管理夜碩一,設計美學Design Aesthetics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61007_1MAIME156930.pdf,系選修,,否,3,吳佩芬,經世館,(一) 10-12 32311,30,0,24,限本系,
576,61006,資管數科碩二,網站整合應用專題Selected Topics in Network Site Integration and Applications,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61006_1MAIM2148430_EN.pdf,組選修,,否,3,王謙,經世館,(一) 02-04 32210,20,36,37,限本系,
577,61005,資管三,電腦圖學Computer Graphics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61005_1MAIM0127730.pdf,組必修,,否,3,顏韶威,經世館,(一) 02-04 32507,50,28,36,限本班,
578,61004,資管二,統計學(二)Statistics (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61004_1MAIM0124930.pdf,系必修,,否,3,李信宏,教學二館,(一) 02-04 34202,50,40,52,限本班,
579,61003,資管一,互動式網頁設計Interactive Website Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61003_1MAIM0013630.pdf,系選修,,否,3,楊婉秀,經世館,(二) 02-04 經世館32101,50,38,46,限本班,
580,61002,資管一,會計學(二)Accounting (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61002_1MAIM0007730.pdf,組必修,,否,3,湯玉珍,教學一館,(一) 02-04 33203,50,25,40,限本班,
581,61001,資管一,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/61001_0CCGE0177920.pdf,校必(通識),,否,2,翁政雄王怡舜,經世館,(三) 03-04 32507,50,0,49,限本班,大二~大四生如要修習，以線上加簽方式
582,55008,工學位碩一,散熱模組設計與應用Thermal Module Design and Application,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/55008_1EIMP2106230_EN.pdf,系選修,,是,3,李建興,教學一館,(二) 02-04 33402教室,20,0,3,限本系,本門課與機電碩博合班上課
583,55007,工學位碩一,數位訊號處理Digital Signal Processing,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/55007_1EIMP2102230.pdf,系選修,,是,3,楊文然,教學二館,(四) 07-09 34203,20,0,7,限本班,
584,55006,工學位碩一,顯示元件物理Display Device Physics,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/55006_1EIMP2102730_EN.pdf,系選修,,是,3,賴永齡,教學二館,(五) 05-07 34103,20,0,4,限本系,
585,55005,工學位碩二,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,是,3,論文,,,20,0,6,限本班,
586,55004,工學位碩二,論文Thesis,無檔案No file,,系必修,,是,0,論文,,,20,0,6,限本班,
587,55002,工學位碩一,微波積體電路設計Microwave Integrated Circuit Design,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/55002_1EIMP2104430_EN.pdf,系選修,,是,3,何明華,工學院,(一) 05 E414 (二) 03-04 E414,20,0,2,限本系,
588,55001,工學位碩一,書報討論(二)Seminar II,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/55001_1EIMP2100220_EN.pdf,系必修,,是,2,賴永齡,工學院,(五) 08-09 EB226,20,1,10,限本系,
589,54040,資工三,資訊科技科教學實習Teaching Practicum for Informational Technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54040_1EICS0159120.pdf,系選修,,否,2,鄭曜忠,教學大樓,(一) 11-12 T303,50,5,9,可跨班系,1.應修畢「資訊科技科教材教法」後方可修習本課。2.未依規定1之順序而先修本課程致師培初檢審核未通過者，須依修讀順序修完先備課程後，再次修習本課程以符合教育部擋修之規定。「本課程網路選課人數未達開課人數，請洽開課單位。」
590,54039,人工智慧應用服務碩士在職專班一,書報討論(二)Seminar II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54039_1EICSE159520.pdf,系必修,,否,2,丁德榮,工學院,(二) 10-11 資工研討室(二),30,0,11,限本班,
591,54038,人工智慧應用服務碩士在職專班一,計算機視覺Computer Vision,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54038_1EICSE161130.pdf,系選修,,否,3,陳伯岳,工學院,(四) 10-12 資工電腦教室(一),30,0,11,限本班,
592,54037,人工智慧應用服務碩士在職專班一,資料探勘Data Mining,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54037_1EICSE160930.pdf,系選修,,否,3,施明毅,工學院,(三) 10-12 資工電腦教室(一),30,0,11,限本班,
593,54036,資工碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,35,19,29,限本班,
594,54035,資工碩二,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,35,17,21,限本系,
595,54034,資工碩二,進階書報討論Advanced Seminar,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54034_1EICS2151710.pdf,系必修,,否,1,詹益禎,工學院,(五) 05-06 資工研討室(一),35,19,23,限本系,
596,54033,資工碩一,書報討論Seminar,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54033_1EICS2133810.pdf,系必修,,否,1,陳仁德,工學院,(五) 05-06 資工研討室(二),35,23,28,限本系,
597,54032,資工物聯碩一,物聯網專題研究(二)Research on the Internet of Things Ⅱ,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54032_1EICS2157220.pdf,組必修,,否,2,伍朝欽,工學院,(六) 05-06 資工電腦教室(二),20,4,6,限本系,
598,54031,資工物聯碩一,類神經網路Neural Networks,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54031_1EICS2133130.pdf,組必修,,否,3,施明毅,工學院,(四) 02-04 資工電腦教室(二),20,15,17,限本系,
599,54030,資工碩一,高等計算機結構Advanced Computer Architecture,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54030_1EICS2020530.pdf,組選修,,否,3,易昶霈,工學院,(一) 05-07 資工研討室(二),20,24,27,限本系,
600,54029,資工碩一,高科技專利取得與攻防High Tech Patent Application and Protection,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54029_1EICS2019830.pdf,組選修,,否,3,易昶霈,工學院,(一) 02-04 資工研討室(二),20,27,30,限本系,
601,54028,資工碩一,系統整合專題研究(二)Research on System Integration Ⅱ,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54028_1EICS2153020.pdf,組必修,,否,2,陳仁德賴聯福,工學院,(六) 05-06 資工研討室(三),20,7,7,限本班,
602,54027,資工碩一,網路通訊專題研究(二)Research on Network Communication Ⅱ,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54027_1EICS2152820.pdf,組必修,,否,2,鄧德雋丁德榮,工學院,(六) 05-06 資工研討室(四),20,4,5,限本班,
603,54026,資工碩一,軟體發展專題研究(二)Research on Software Development Ⅱ,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54026_1EICS2153220.pdf,組必修,,否,2,施明毅,工學院,(六) 05-06 資工電腦教室(一),20,11,11,限本班,
604,54025,資工三,系統整合專題(一)Topics in System Integration I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54025_1EICS0020120.pdf,系必修,,否,2,陳仁德鄧德雋,工學院,(六) 01-04 資工研討室(二),50,18,22,限本班,
605,54024,資工三,軟體發展專題(一)Topics in Software Development I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54024_1EICS0027420.pdf,系必修,,否,2,施明毅,工學院,(六) 01-04 資工研討室(四),50,17,24,限本班,
606,54023,資工三,網路通訊專題(一)Topics in Network Communication I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54023_1EICS0024820.pdf,系必修,,否,2,丁德榮,工學院,(六) 01-04 資工電腦教室(一),50,12,12,限本班,
607,54022,資工四,網路通訊協定與效能分析Performance evaluation of network protocols,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54022_1EICS0154830_EN.pdf,系選修,,否,3,鄧德雋,工學院,(四) 05-07 資工研討室(三),50,7,4,限本系,此為大碩合班上課之課程，詳請見開課代碼54021課程代碼」「本課程網路選課人數未達開課人數，請洽開課單位。」
608,54021,資工碩一,網路通訊協定與效能分析Performance evaluation of network protocols,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54021_1EICS2154130_EN.pdf,組選修,,否,3,鄧德雋,工學院,(四) 05-07 資工研討室(三),20,14,16,限本系,
609,54020,資工三,智慧物聯網實務Practice of  Intelligent Internet of Things,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54020_1EICS0157630.pdf,系選修,,否,3,丁德榮,工學院,(二) 06-08 資工電腦教室(一),50,31,18,限本系,此為大碩合班上課之課程，詳請見開課代碼54019課程代碼」
610,54019,資工物聯碩一,智慧物聯網實務Practice of  Intelligent Internet of Things,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54019_1EICS2157730.pdf,組必修,,否,3,丁德榮,工學院,(二) 06-08 資工電腦教室(一),20,12,13,限本系,
611,54018,資工三,網路管理Network Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54018_1EICS0024730.pdf,系選修,,否,3,詹益禎,工學院,(四) 05-07 資工電腦教室(一),50,33,24,限本系,
612,54017,資工三,企業資訊應用實務(一)Hands on Lab of Information System for Enterprise I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54017_1EICS0130230.pdf,系選修,,否,3,劉秋良,工學院,(一) 02-04 資工電腦教室(一),50,39,39,限本系,
613,54016,資工三,資料庫系統Database System,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54016_1EICS0022130.pdf,系選修,,否,3,賴聯福,工學院,(三) 05-07 資工電腦教室(一),60,60,60,限本系,
614,54015,資工三,視窗程式設計Windows Programming,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54015_1EICS0026130.pdf,系選修,,否,3,黃耀賢,工學院,(三) 02-04 資工電腦教室(一),50,65,60,限本系,
615,54014,資工三,機率論Probability Theory,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/54014_1EICS0014830.pdf,系必修,,否,3,施明毅,教學一館,(二) 02-04 33401教室,70,64,70,限本系,
