序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
882,42025,國二乙,詩選及習作(二) A組Readings in Chinese Poetry & Writing Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42025_1ARCH0125820.pdf,系必修,,否,2,甘秉慧,弘道館,(二) 03-04 14402,25,19,21,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
883,42024,國二甲,散文選及習作(二) B組Selection of Prose & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42024_1ARCH0125020.pdf,系必修,,否,2,盧世達,弘道館,(四) 07-08 14402,25,17,17,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
884,42023,國二甲,散文選及習作(二) A組Selection of Prose & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42023_1ARCH0124920.pdf,系必修,,否,2,林素珍,弘道館,(一) 03-04 14402,25,18,20,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
885,42022,國二甲,中國文學史(二)History of Chinese Literature (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42022_1ARCH0021030.pdf,系必修,,否,3,吳明德,弘道館,(五) 02-04 視聽教室(14403),50,39,42,限本班,
886,42021,國二甲,文字學(二)Chinese Etymology II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42021_1ARCH0007220.pdf,系必修,,否,2,蘇建洲,弘道館,(二) 03-04 14401,50,39,42,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
887,42020,國二甲,詩選及習作(二) B組Readings in Chinese Poetry & Writing Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42020_1ARCH0125920.pdf,系必修,,否,2,甘秉慧,弘道館,(一) 03-04 14401,25,18,18,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
888,42019,國二甲,詩選及習作(二) A組Readings in Chinese Poetry & Writing Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42019_1ARCH0125820.pdf,系必修,,否,2,邱怡瑄,弘道館,(三) 05-06 14201,25,22,23,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
889,42018,國二甲,國音(二)Chinese Phonetics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42018_1ARCH0022920.pdf,系必修,,否,2,彭維杰,弘道館,(四) 05-06 書法教室,50,36,39,限本班,
890,42017,國二甲,國文文法(二)Chinese Grammar II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42017_1ARCH0021120.pdf,系必修,,否,2,楊曉菁,弘道館,(二) 08-09 14402,50,40,49,限本班,
891,42016,國一甲,現代詩選讀Modern Poetry Readings,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42016_1ARCH0111120.pdf,系選修,,否,2,蔣美華,弘道館,(四) 01-02 書法教室,50,48,40,限本系,
892,42015,國一甲,樂府詩Yueh -fuu (Songs for Court),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42015_1ARCH0049730.pdf,系選修,,否,3,呂光華,弘道館,(四) 02-04 14401,50,20,22,限本系,
893,42014,國一甲,世說新語Shishuo Xinyu,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42014_1ARCH0061330.pdf,系選修,,否,3,林素珍,弘道館,(一) 05-07 視聽教室(14403),50,52,49,限本系,
894,42013,國一甲,現代戲劇及習作Modern Opera and its Practice,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42013_1ARCH0154430.pdf,系選修,,否,3,丘慧瑩,弘道館,(一) 05-07 人文講堂,50,15,21,限本系,
895,42012,國一甲,國音Chinese Phonetics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42012_1ARCH0168520.pdf,系必修,,否,2,邱湘雲,弘道館,(二) 08-09 書法教室,50,41,43,限本班,
896,42011,國一乙,國音Chinese Phonetics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42011_1ARCH0168520.pdf,系必修,,否,2,邱湘雲,弘道館,(三) 05-06 14402,50,39,36,限本班,
897,42010,國一乙,四書(二)The Four Books II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42010_1ARCH0012020.pdf,系必修,,否,2,楊菁簡承禾,學思樓,(三) 03-04 白沙書院(2202),50,37,39,限本班,
898,42009,國一乙,古籍導讀(二)Introduction to Chinese Classics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42009_1ARCH0005720.pdf,系必修,,否,2,呂光華,弘道館,(三) 01-02 14401,50,39,38,限本班,
899,42008,國一乙,新文藝及習作(二) B組Modern Chinese Literature and Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42008_1ARCH0124220.pdf,系必修,,否,2,黃儀冠,弘道館,(二) 03-04 14201,25,19,17,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
900,42007,國一乙,新文藝及習作(二) A組Modern Chinese Literature and Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42007_1ARCH0124120.pdf,系必修,,否,2,楊曉菁,弘道館,(二) 05-06 14201,25,20,19,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
901,42006,國一甲,古籍導讀(二)Introduction to Chinese Classics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42006_1ARCH0005720.pdf,系必修,,否,2,呂光華,弘道館,(三) 03-04 14201,50,40,42,限本班,
902,42005,國一甲,四書(二)The Four Books II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42005_1ARCH0012020.pdf,系必修,,否,2,楊菁簡承禾,學思樓,(三) 01-02 白沙書院(2202),50,41,48,限本班,
903,42004,國一甲,新文藝及習作(二) B組Modern Chinese Literature and Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42004_1ARCH0124220.pdf,系必修,,否,2,蔣美華,弘道館,(五) 01-02 14201,25,21,33,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
904,42003,國一甲,新文藝及習作(二) A組Modern Chinese Literature and Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42003_1ARCH0124120.pdf,系必修,,否,2,黃儀冠,弘道館,(一) 03-04 人文講堂,25,20,23,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
905,42002,國一乙,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42002_0CCGE0177920.pdf,校必(通識),,否,2,楊菁,教學大樓,(二) 01-02 T301,50,0,41,限本班,大二~大四生如要修習，以線上加簽方式
906,42001,國一甲,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/42001_0CCGE0177920.pdf,校必(通識),,否,2,楊菁,教學大樓,(二) 03-04 T301,50,0,45,限本班,大二~大四生如要修習，以線上加簽方式
907,41083,英碩二,獨立研究(二)Independent Study (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41083_1AREN2164010_EN.pdf,系選修,,否,1,裴卓仕,,,20,0,1,限本班,須已送出指導教授申請表始得修習本課程，選課前請先告知系辦公室。「本課程網路選課人數未達開課人數，請洽開課單位。」
908,41082,英碩二,語言測驗與評量研究Studies in Language Testing and Assessment,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41082_1AREN2173630_EN.pdf,組選修,,是,3,蓋傑富,擷英館,(三) 02-04 英研4(新館2F),30,0,8,限本系,1.中等學校語文領域英語文專長[英語教學]類別科目。2.高級中等學校外語群-英語專長[外語評量能力]類別科目。
909,41081,英碩三,論文指導(一)Thesis Supervision (I),無檔案No file,,系必修,,否,3,論文,,,20,0,1,限本系,論文指導(一)及論文指導(二)應於申請學位論文口試前修畢。
910,41080,英博四,質性研究專題(1)Qualitative Research Methods (1),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41080_1AREN1190330_EN.pdf,組選修,,是,3,黃聖慧,擷英館,(二) 06-08 英研3(2F),20,0,1,限本系,
911,41079,英一,文化研究Culture Study,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41079_1AREN0201630_EN.pdf,系選修,,是,3,裴卓仕,擷英館,(三) 02-04 13101(新館),55,41,51,限本系,
912,41078,應用英語夜碩一,跨文化溝通Cross-Cultural Communication,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41078_1ARENE197420.pdf,系選修,,是,2,林愛恩,擷英館,(四) 12-13 英研1(1F),30,0,11,限本系,
913,41076,英博四,進階學術英文寫作Advanced Academic English Writing,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41076_1AREN1191230_EN.pdf,組選修,,是,3,蔡佩舒,擷英館,(三) 05-07 英研3(2F),20,1,1,限本系,
914,41075,英博四,博士論文Doctoral Dissertation,無檔案No file,,系必修,,否,0,論文,,,30,2,4,限本系,本課程為登錄論文口試成績用，當學期申請博士學位論文口試者必選(每學期可重複修課)。
915,41074,英博三,論文指導(二)Thesis Supervision (II),無檔案No file,,系必修,,否,3,論文,,,20,0,3,限本系,論文指導(一)及論文指導(二)應於申請博士候選人資格考試前修畢。
916,41073,英博二,旅遊文學Seminar on Travel Writing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41073_1AREN1186130.pdf,組選修,,否,3,蔣筱珍,擷英館,(二) 05-06、14 英研2(1F),20,1,1,限本系,
917,41072,英博一,語言學習專題Topics in Language Learning,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41072_1AREN1191930_EN.pdf,組必修,,是,3,黃聖慧,擷英館,(一) 03-04、14 英研3(2F),20,2,2,限本系,語教組必修
918,41071,英博一,書報討論甲組Paper Discussion,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41071_1AREN1181820.pdf,組必修,,是,2,張善貿,擷英館,(一) 07-08 英研3(2F),20,3,3,限本系,語教組必修
919,41069,英碩二,碩士論文Thesis,無檔案No file,,系必修,,否,0,論文,,,30,13,20,限本系,本課程為登錄論文口試成績用，當學期申請碩士學位論文口試者必選(每學期可重複修課)。
920,41068,英碩二,論文指導(二)Thesis Supervision (II),無檔案No file,,系必修,,否,3,論文,,,30,13,16,限本系,論文指導(一)及論文指導(二)應於申請學位論文口試前修畢。
921,41067,英碩二,英語教學專題(1)Topics in TEFL (1),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41067_1AREN2154930_EN.pdf,組選修,,是,3,龔慧懿,擷英館,(二) 03-04、14 英研1(1F),20,5,5,限本系,師培中等學校語文領域英語文專長[英語教學]類別科目。
922,41066,英碩二,英語電腦輔助教學Computer-Assisted Language Learning,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41066_1AREN3194630_EN.pdf,組選修,,是,3,阮家慶,擷英館,(二) 03-04、14 英研3(2F),20,2,5,可跨班系,師培中等學校語文領域英語文專長[英語教學]類別科目。
923,41065,英碩二,女性主義文學批評專題Women’s writing and theory,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41065_1AREN3200030_EN.pdf,組選修,,是,3,儲湘君,擷英館,(二) 02-04 英研4(新館2F),20,6,6,限本系,師培中等學校語文領域英語文專長[文學]類別科目。
924,41064,英碩一,美國近代文學專題Studies in Recent American Literature,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41064_1AREN2017630.pdf,組必修,,否,3,蔣筱珍,擷英館,(二) 08-10 英研2(1F),20,5,5,限本系,文學組必修
925,41063,英碩一,現代文學批評Contemporary Literary Criticism,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41063_1AREN2009630.pdf,組必修,,否,3,施懿芹,擷英館,(五) 05-07 英研2(1F),20,5,5,限本系,文學組必修
926,41062,英碩一,高級英文寫作(二)(文學組)Advanced English Writing (II),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41062_1AREN2169610.pdf,組必修,,否,1,施懿芹,擷英館,(四) 05-06 英研2(1F),20,5,6,限本系,文學組必修
927,41061,英碩一,英語語言史專題Topics in History of English,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41061_1AREN2154830_EN.pdf,組選修,,否,3,郭育賢,擷英館,(三) 06-08 英研4(新館2F),20,4,6,限本系,
928,41060,英碩一,聽力教學法研究Studies in Listening Instruction,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41060_1AREN2009230.pdf,組選修,,是,3,趙玉芝,擷英館,(三) 06-08 英研1(1F),20,0,2,限本系,師培高級中等學校外語群-英語專長[英語教學能力]類別科目。
929,41059,英碩一,課程設計與課室評量Curriculum Design and Classroom Evaluation,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41059_1AREN2204830_EN.pdf,組選修,,是,3,黃玫珍,擷英館,(三) 02-04 英研3(2F),20,3,5,限本系,師培中等學校語文領域英語文專長[英語教學]類別科目。
930,41058,英碩一,英語教育統計Statistics & Language Research,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41058_1AREN2017430.pdf,組選修,,否,3,趙玉芝,擷英館,(三) 02-04 英研1(1F),20,0,2,限本系,師培高級中等學校外語群-英語專長[外語評量能力]類別科目。
931,41057,英碩一,第二語言習得Second Language Acquisition,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41057_1AREN2004730_EN.pdf,組必修,,是,3,龔慧懿,擷英館,(二) 06-08 英研1(1F),20,7,9,限本系,語教組必修
932,41056,英碩一,應用語言學專題Topics on Applied Linguistics,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41056_1AREN2163730.pdf,組必修,,是,3,黃玫珍,擷英館,(四) 02-04 英研1(1F),20,7,11,限本系,語教組必修
933,41055,英碩一,高級英文寫作(二)(語言組)Advanced English Writing (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41055_1AREN2169810_EN.pdf,組必修,,是,1,游毓玲,擷英館,(二) 01-02 13103,20,7,7,限本系,1.語教組必修。2.本課程為線上遠距教學。
934,41054,英四,文字探勘與機器人實作專題Text Mining and Practice Project of Chatbot,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41054_1AREN0207430.pdf,系選修,,否,3,阮家慶,圖書館,(五) 02-04 電三教室,50,6,10,可跨班系,文學院「文化創意與多媒體微學程」科目。
935,41053,英四,語言教學測驗與評量Testing & Evaluation in Language Education,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41053_1AREN0004230.pdf,系選修,,是,3,張善貿,擷英館,(二) 02-04 英語小劇場(新館2F),50,15,28,限本班,※師培生必選：1.中等學校語文領域英語文專長[英語教學]類別科目。2.高級中等學校外語群-英語專長[外語評量能力]類別科目。
936,41052,英四,影視翻譯Audiovisual Translation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41052_1AREN0179620.pdf,組必修,,否,2,姜金龍,擷英館,(二) 05-06 13104,50,8,9,限本系,非師培生組必修科目(應修至少四科)/師培生選修。
937,41051,英四,英語科教學實習(二)English Teaching Practicum (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41051_1AREN0024620.pdf,組必修,,是,2,趙玉芝,擷英館,(五) 01-04 13104,50,36,52,限本班,1.師培生組必修科目/非師培生選修。2.先修科目：英語科教材教法。
938,41050,英四,中英口譯B組Chinese-English & English-Chinese Interpretating,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41050_1AREN0200820.pdf,系必修,,否,2,彭輝榮,擷英館,(四) 03-04 口譯1,50,24,26,限本班,英四學號為雙號者修習本班
939,41049,英四,中英口譯A組Chinese-English & English-Chinese Interpretating,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41049_1AREN0200720.pdf,系必修,,否,2,廖佳慧,擷英館,(五) 05-06 13103,50,27,28,限本班,英四學號為單號者修習本班
940,41048,英三,日文(四)Japanese IV,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41048_1AREN0168620.pdf,系選修,,否,2,方若評,教學大樓,(五) 01-02 T203,50,16,15,可跨班系,1.先修科目:日文(三)。2.非本系學生(含大一英文免修生)欲修習本課程者，可自行線上加選。
941,41047,英三,電腦資訊與多媒體應用Computer Information and Multimedia Application,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41047_1AREN0176520.pdf,組必修,,是,2,蓋傑富,擷英館,(四) 05-06 13104,50,14,17,限本系,1.非師培生組必修科目(應修至少四科)/師培生選修。2.師培高級中等學校外語群-英語專長[資訊應用能力]類別科目。
942,41046,英三,英美戲劇Western Drama,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41046_1AREN0022130_EN.pdf,系選修,,是,3,裴卓仕,擷英館,(四) 05-07 13103,50,19,19,限本系,師培中等學校語文領域英語文專長[文學]類別科目。
943,41045,英三,職場倫理與職場精神Workplace Ethics and Workplace Spirit,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41045_1AREN0202820.pdf,組必修,,否,2,阮家慶,擷英館,(三) 03-04 13103,50,24,33,限本系,1.非師培生組必修科目(應修至少四科)/師培生選修。2.師培高級中等學校外語群-英語專長[職業倫理與態度]類別必備科目。
944,41044,英三,英語科教學應用與實作English Teaching Application and Practice,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41044_1AREN0202320_EN.pdf,組必修,,否,2,龔慧懿,擷英館,(一) 05-06 13102,50,34,38,限本班,師培生組必修科目/非師培生選修。
945,41043,英三,戲劇製作與公演English Dramas Produces and Performances,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41043_1AREN0167720_EN.pdf,系必修,,是,2,裴卓仕,擷英館,(三) 09-10 英語小劇場(新館2F),50,53,56,限本班,1.大三戲劇公演課程。2.師培高級中等學校外語群-英語專長[專題製作能力]類別科目。
946,41042,英三,英語教學(二)Teaching English as a Second/Foreign Language (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41042_1AREN0013220_EN.pdf,系必修,,是,2,黃聖慧,擷英館,(四) 03-04 英語小劇場(新館2F),65,53,58,限本班,
947,41041,英三,美國文學(二)American Literature (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41041_1AREN0167220_EN.pdf,系必修,,否,2,吳保霖,擷英館,(三) 07-08 英語小劇場(新館2F),65,54,62,限本班,
948,41040,英三,英國文學史(四)History of British Literature (IV),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41040_1AREN0005820_EN.pdf,系必修,,否,2,彭輝榮蕭韻華,擷英館,(二) 01 英語小劇場(新館2F) (四) 01 13101(新館),65,54,64,限本班,星期二蕭韻華老師授課/星期四彭輝榮老師授課
949,41039,英三,學術英文寫作B組Academic English Writing,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41039_1AREN0191620_EN.pdf,系必修,,是,2,游毓玲,擷英館,(一) 01-02 13103,50,25,26,限本班,1.英三學號為雙號者修習本班。2.本課程為線上遠距教學。
950,41038,英三,學術英文寫作A組Academic English Writing,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41038_1AREN0191520_EN.pdf,系必修,,是,2,裴卓仕,擷英館,(五) 03-04 13102,50,29,31,限本班,英三學號為單號者修習本班
951,41037,英三,英語演說B組English speech,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41037_1AREN0167520_EN.pdf,系必修,,是,2,馬霖德,學生餐廳,(二) 05-06 語言實驗室2,50,25,28,限本班,平為民老師代課；英三學號為雙號者修習本班
952,41036,英三,英語演說A組English speech,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41036_1AREN0167420_EN.pdf,系必修,,是,2,蓋傑富,擷英館,(二) 05-06 語言實驗室3,50,29,31,限本班,英三學號為單號者修習本班
953,41035,英二,法文(四)French (IV),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41035_1AREN0169420.pdf,系選修,,否,2,蔡明華,擷英館,(三) 03-04 語言實驗室3,50,8,8,可跨班系,1.先修科目:法文(三)。2.非本系學生(含大一英文免修生)欲修習本課程者，可自行線上加選。
954,41034,英二,日文(二)Japanese II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41034_1AREN0168420.pdf,系選修,,否,2,廖益卿,教學大樓,(四) 05-06 T203,50,25,47,限本系,1.先修科目:日文(一)或初級日文。2.本系學生應於畢業前修畢第二外語(同一語言)課程二學期4學分。3.非本系學生(含大一英文免修生)欲修習本課程者，請先徵得授課教師同意後，於加退選期間自行線上申請加簽。
955,41033,英二,韓文(二)Korean (II),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41033_1AREN0203020.pdf,系選修,,否,2,韓連善,教學大樓,(二) 07-08 T303,50,9,33,可跨班系,1.先修科目:韓文(一)或初級韓文。2.本系學生應於畢業前修畢第二外語(同一語言)課程二學期4學分。3.非本系學生(含大一英文免修生)欲修習本課程者，請先徵得授課教師同意後，於加退選期間自行線上申請加簽。
956,41032,英二,德文(二)German II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41032_1AREN0168820.pdf,系選修,,否,2,王自和,明德館,(二) 07-08 11101,50,4,4,可跨班系,1.先修科目:德文(一)。2.本系學生應於畢業前修畢第二外語(同一語言)課程二學期4學分。3.非本系學生(含大一英文免修生)欲修習本課程者，可自行線上加選。「本課程網路選課人數未達開課人數，請洽開課單位。」
957,41031,英二,經貿英文English for Economy & Trade,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41031_1AREN0176820.pdf,組必修,,否,2,賴秉彥,擷英館,(三) 07-08 13104,50,28,45,限本系,1.非師培生組必修科目(應修至少四科)/師培生選修。2.師培高級中等學校外語群-英語專長[專業外語能力]類別科目。
958,41030,英二,新聞英文Journalistic English,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41030_1AREN0175820_EN.pdf,組必修,,是,2,黃瀞儀,擷英館,(四) 07-08 13102,50,9,10,限本系,1.非師培生組必修科目(應修至少四科)/師培生選修。2.師培高級中等學校外語群-英語專長[專業外語能力]類別科目。
959,41029,英二,英國文學史(二)History of British Literature (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41029_1AREN0003820_EN.pdf,系必修,,是,2,儲湘君,擷英館,(二) 05-06 英語小劇場(新館2F),65,49,53,限本班,
960,41028,英二,語言學概論(二)Introduction to Linguistics (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41028_1AREN0150720_EN.pdf,系必修,,否,2,龔慧懿,擷英館,(一) 03-04 英語小劇場(新館2F),65,48,59,限本班,
961,41027,英二,英語教學概論(二)Introduction to English Teaching (II),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41027_1AREN0008620.pdf,系必修,,是,2,張善貿,擷英館,(一) 05-06 英語小劇場(新館2F),65,49,59,限本班,
962,41026,英二,文學作品導讀(二)Approach to Literature (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41026_1AREN0005220_EN.pdf,系必修,,是,2,儲湘君,擷英館,(四) 03-04 13101(新館),65,49,62,限本班,
963,41025,英二,中級寫作(二)B組Intermediate Writing (II),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41025_1AREN0016620.pdf,系必修,,是,2,黃玫珍,擷英館,(二) 03-04 13103,50,24,24,限本班,英二學號為雙號者修習本班
964,41024,英二,中級寫作(二)A組Intermediate Writing (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41024_1AREN0016520_EN.pdf,系必修,,否,2,蕭韻華,擷英館,(二) 03-04 13104,50,24,26,限本班,英二學號為單號者修習本班
965,41023,英二,中級聽講練習(二)B組Intermediate Listening & Speaking Practice (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41023_1AREN0012110_EN.pdf,系必修,,是,1,李鈞皓,擷英館,(一) 07-08 語言實驗室3,50,25,31,限本班,英二學號為雙號者修習本班
966,41022,英二,中級聽講練習(二)A組Intermediate Listening & Speaking Practice (II),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41022_1AREN0012010.pdf,系必修,,是,1,陳謝鈞,擷英館,(一) 07-08 13101(新館),50,24,27,限本班,英二學號為單號者修習本班
967,41021,英一,聖經文學:新約Bible Literature: the New Testament,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41021_1AREN0008120_EN.pdf,系選修,,是,2,平為民,學生餐廳,(四) 07-08 語言實驗室2,50,31,39,限本系,師培中等學校語文領域英語文專長[文學]類別科目，與「聖經文學：舊約」擇一認證。
968,41020,英一,法文(二)French (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41020_1AREN0169220.pdf,系選修,,否,2,蔡明華,擷英館,(三) 05-06 語言實驗室3,50,29,36,限本系,1.先修科目:法文(一)或初級法文。2.本系學生應於畢業前修畢第二外語(同一語言)課程二學期4學分。3.非本系學生(含免修生)欲修習本課程者，請先徵得授課教師同意後，於加退選期間自行線上申請加簽。
969,41019,英一,翻譯理論與實務Translation Theory and Practice,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/41019_1AREN0177820.pdf,系必修,,否,2,廖佳慧,擷英館,(五) 03-04 13101(新館),65,55,60,限本班,
