序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
605,52028,電機博一,書報討論(上)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52028_1EIEE1019920.pdf,系必修,,否,2,魏忠必,工學院,(四) 03-04 E702,20,2,2,限本班,
606,52027,電機四,電腦輔助積體電路設計Computer-Aided Design of Integrated Circuits,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52027_1EIEE0152330.pdf,系選修,,否,3,林昭志,工學院,(五) 02-04 E504,50,19,23,限本系,此為大碩合班上課之課程
607,52026,電機四,神經系統Nervous System,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52026_1EIEE0128130.pdf,系選修,,否,3,巫錫霖,教學二館,(四) 06-08 34301,50,28,38,限本系,此為大碩合班上課之課程
608,52025,電機四,深度學習Deep Learning,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52025_1EIEE0153730.pdf,系選修,,否,3,葉明宗,工學院,(三) 06-08 工學院EB211,50,16,23,限本系,此為大碩合班上課之課程
609,52024,電機四,研發實作專題(三)Special Topic for Research III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52024_1EIEE0011920.pdf,系必修,,否,2,魏忠必,工學院,(六) 01-04 E601,50,19,20,限本班,
610,52023,電機四,系統實作專題(三)Special Topic for Systems III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52023_1EIEE0011320.pdf,系必修,,否,2,王朝興楊文然,工學院,(六) 01-04 E511,50,21,21,限本班,
611,52022,電機四,產業實作專題(三)Special Topic for Industry III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52022_1EIEE0011620.pdf,系必修,,否,2,阮昱霖陳財榮林肇睢,工學院,(六) 01-04 E504,50,7,13,限本班,
612,52021,電機三,研發實作專題(一)Special Topic for Research I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52021_1EIEE0011720.pdf,系必修,,否,2,林昭志陳財榮,工學院,(五) 10-13 E601,50,9,14,限本班,
613,52020,電機三,系統實作專題(一)Special Topic for Systems I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52020_1EIEE0011120.pdf,系必修,,否,2,王朝興陳良瑞,工學院,(五) 10-13 E511,50,22,16,限本班,
614,52019,電機三,產業實作專題(一)Special Topic for Industry I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52019_1EIEE0011420.pdf,系必修,,否,2,阮昱霖黃堃芳楊文然張錦鋒,工學院,(五) 10-13 E504,50,1,11,限本班,
615,52018,電機三,智慧感測與資料探勘Intelligence Sensing and Data Prospecting,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52018_1EIEE0017630.pdf,系選修,,否,3,魏忠必,工學院,(五) 02-04 工學院EB211,50,18,46,限本系,
616,52017,電機三,綠色能源科技概論Introductions to Green Energy Technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52017_1EIEE0126330.pdf,系選修,,否,3,陳良瑞,教學二館,(四) 06-08 34102,50,16,16,限本系,
617,52015,電機三,控制系統Control System,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52015_1EIEE0012030.pdf,系選修,,否,3,鍾翼能,教學二館,(二) 06-08 34301,60,38,28,可跨班系,
618,52014,電機三,微處理機技術Microprocessor Technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52014_1EIEE0014820.pdf,系選修,,否,2,阮昱霖,工學院,(二) 01-04 E504,50,39,38,限本系,
619,52013,電機三,通訊導論Introduction to Communication,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52013_1EIEE0013830.pdf,系選修,,否,3,林昭志,教學二館,(一) 06-08 34303,50,26,20,限本系,
620,52012,電機三,電磁學(一)Electromagnetics I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52012_1EIEE0004730.pdf,系必修,,否,3,羅鈞壎,教學二館,(五) 05-07 34301,50,40,49,限本系,
621,52011,電機三,電子學(三)Electronics III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52011_1EIEE0007230.pdf,系必修,,否,3,阮昱霖,教學二館,(三) 02-04 34302,50,39,46,限本系,
622,52010,電機二,邏輯設計與技術Logic Design and Technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52010_1EIEE0156730.pdf,系必修,,否,3,王朝興,教學二館,(四) 05-07 34303,50,42,42,限本系,
623,52009,電機二,電路學(二)Circuit Theory II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52009_1EIEE0007130.pdf,系必修,,否,3,王朝興,教學二館,(三) 05-07 34301,50,42,45,限本系,
624,52007,電機二,電子技術(一)Electronic Technology I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52007_1EIEE0010120.pdf,系必修,,否,2,林昭志,工學院,(二) 05-08 EB214,50,42,46,限本系,
625,52006,電機二,工程數學(二)Engineering Mathematics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52006_1EIEE0003330.pdf,系必修,,否,3,羅鈞壎,教學一館,(一) 05-07 33303,50,42,42,限本系,
626,52005,電機一,普通物理General Physics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52005_1EIEE0153430.pdf,系必修,,否,3,陳金嘉,教學二館,(四) 06-08 34302,50,48,50,限本系,
627,52004,電機一,計算機概論Introduction to Computer Science,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52004_1EIEE0016930.pdf,系必修,,否,3,楊文然,教學一館,(三) 06-08 33401教室,50,48,50,限本系,
628,52003,電機一,微積分(一)Calculus I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52003_1EIEE0003830.pdf,系必修,,否,3,鍾翼能,教學二館,(一) 06-08 34301,60,47,52,可跨班系,
629,52002,電機一,程式設計Program Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52002_1EIEE0017130.pdf,系必修,,否,3,阮昱霖,工學院,(一) 02-04 工學院EB211,50,48,56,限本系,
630,52001,電機一,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/52001_0CCGE0177920.pdf,校必(通識),,否,2,王朝興,教學二館,(三) 03-04 34102,50,0,48,限本班,大二~大四生如要修習，以線上加簽方式
631,51043,機電一,計算機概論Introduction to Computer Science,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51043_1EIME0016730.pdf,系選修,,否,3,鍾官榮,工學院,(一) 06-08 E205,54,49,52,限本系,
632,51041,機電夜碩二,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51041_1EIMEE023100.pdf,系必修,,否,0,論文,,,50,0,42,限本系,註冊未修課(延畢生)及本學期要提論文口試者必選
633,51040,機電夜碩二,機電專題(二)Mechatronics Project II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51040_1EIMEE019820.pdf,系必修,,否,2,沈志雄陳淑容曾立維王可文林義成林俊佑鍾官榮賴永齡王宜明,工學院,(六) 10-11 E205,50,0,24,限本系,
634,51039,機電夜碩一,人工智慧物聯網系統設計AIoT,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51039_1EIMEE160930.pdf,系選修,,否,3,謝秉澂,工學院,(三) 10-12 E205,50,0,41,限本系,
635,51038,機電夜碩一,機電產品可靠度工程分析Reliability analysis for mechatronics products,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51038_1EIMEE157830.pdf,系選修,,否,3,鍾官榮,工學院,(二) 10-12 E205,50,0,42,限本系,
636,51037,機電夜碩一,書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51037_1EIMEE019220.pdf,系必修,,否,2,沈志雄,工學院,(一) 10-11 EB226,35,0,19,限本系,
637,51036,機電博二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,50,4,14,限本系,註冊未修課(延畢生)及本學期要提論文口試者必選
638,51035,機電碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,50,10,27,限本系,註冊未修課(延畢生)及本學期要提論文口試者必選
639,51034,機電碩博,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,60,7,28,限本系,
640,51033,機電博二,系統動態與控制System Dynamics and Control,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51033_1EIME3161630.pdf,系選修,,否,3,王宜明,工學院,(三) 10-12 E330會議室,20,4,7,限本班,
641,51031,機電博一,書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51031_1EIME3146510.pdf,系必修,,否,1,王宜明,工學院,(四) 10-11 E330會議室,20,2,4,限本系,
642,51030,機電碩一,書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51030_1EIME3146510.pdf,系必修,,否,1,林義成,工學院,(四) 06-07 EB226,35,13,18,限本系,
643,51029,機電碩一,人工智慧Artificial Intelligence,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51029_1EIME3160730.pdf,系選修,,否,3,謝秉澂,工學院,(二) 06-08 工學院EB211,20,13,22,限本系,
644,51028,機電碩博,光電半導體元件Optoelectronic Semiconductor Devices,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51028_1EIME3152930.pdf,系選修,,否,3,許瑞允,教學二館,(五) 10-12 34102,50,11,18,限本系,
645,51027,機電碩博,精密機械Precision Machinery,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51027_1EIME3159630.pdf,系選修,,否,3,曾立維,教學二館,(四) 02-04 34303,50,17,36,限本系,
646,51026,機電碩博,可靠度工程(一)Reliability Engineering I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51026_1EIME3156530.pdf,系選修,,是,3,鍾官榮,教學二館,(五) 06-08 34303,50,7,12,限本系,本門課程與國際工程碩士學位學程「可靠度工程(一)合班上課」
647,51025,機電碩博,奈微系統製程Nano- and Microfabrication,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51025_1EIME3150530.pdf,系選修,,否,3,王可文,教學二館,(一) 02-04 34302,50,14,29,限本系,
648,51024,機電三,人工智慧Artificial Intelligence,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51024_1EIME0160430.pdf,系選修,,否,3,謝秉澂,工學院,(二) 06-08 工學院EB211,30,44,37,限本系,此為大碩合班上課之課程。
649,51023,機電四,機電整合專題(二)Specialized Topics of Mechatronics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51023_1EIME0145330.pdf,系必修,,否,3,鍾官榮王可文王宜明,工學院,(七) 01-06 E205,50,10,10,限本系,
650,51022,機電四,光電元件與系統專題(二)Specialized Topics of Photonic Elements and Systems II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51022_1EIME0146330.pdf,系必修,,否,3,沈志雄陳淑容林義成林俊佑,教學二館,(七) 01-06 34302,50,23,23,限本系,
651,51021,機電四,電腦與控制專題(二)Specialized Topics of Computer and Control II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51021_1EIME0146430.pdf,系必修,,否,3,賴永齡曾立維陳明飛,教學一館,(七) 01-06 33402教室,50,16,17,限本系,
652,51020,機電三,半導體物理與元件(一)Semiconductor Physics and Device I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51020_1EIME0001930.pdf,系必修,,否,3,賴永齡,教學二館,(五) 06-08 34302,60,1,51,限本系,
653,51019,機電三,機電系統實務(一)Mechatronics  System Workshop(I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51019_1EIME0009520.pdf,系必修,,否,2,沈志雄曾立維林俊佑鍾官榮陳明飛,工學院,(五) 01-04 E205,60,1,56,限本系,
654,51018,機電三,機械設計(一)Machinery Design I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51018_1EIME0154830.pdf,系選修,,否,3,陳淑容,工學院,(四) 06-08 E205,50,1,47,限本系,
655,51017,機電三,自動控制Automatic Control,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51017_1EIME0007330.pdf,系必修,,否,3,謝秉澂,教學二館,(三) 06-08 34302,70,1,53,限本系,
656,51016,機電三,數值分析Numerical Analysis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51016_1EIME0001230.pdf,系必修,,否,3,王可文,工學院,(三) 02-04 工學院EB211,55,1,53,限本系,
657,51015,機電三,光學原理與應用Principles and Applications of Optics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51015_1EIME0015230.pdf,系選修,,否,3,蕭輔力,教學一館,(一) 06-08 33302教室,60,1,24,限本系,
658,51014,機電三,熱流學Thermo-Fluid Science,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51014_1EIME0015830.pdf,系必修,,否,3,鍾官榮,教學一館,(二) 02-04 33402教室,70,1,56,限本系,
659,51013,機電二,動力學Dynamics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51013_1EIME0007230.pdf,系必修,,否,3,曾立維,教學一館,(五) 06-08 33402教室,70,51,52,限本系,
660,51012,機電二,電磁學(一)Electromagnetics I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51012_1EIME0002930.pdf,系必修,,否,3,賴永齡,教學一館,(五) 02-04 33402教室,60,52,50,限本系,
661,51011,機電二,電子學實驗(二)Experiments of Electronics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51011_1EIME0008320.pdf,系選修,,否,2,林俊佑,工學院,(四) 05-08 EB214,50,34,33,限本系,
662,51010,機電二,工程數學(一)Engineering Mathematics I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51010_1EIME0000830.pdf,系必修,,否,3,沈志雄,教學二館,(四) 02-04 34302,70,50,50,限本系,
663,51009,機電二,電子學(二)Electronics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51009_1EIME0008130.pdf,系必修,,否,3,林俊佑,教學一館,(三) 06-08 33402教室,70,55,50,限本系,
664,51008,機電二,機電整合Mechatronics Integration,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51008_1EIME0123930.pdf,系選修,,否,3,黃榮文,工學院,(三) 02-04 E205,50,49,40,限本系,
665,51007,機電二,機動學Mechanism,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51007_1EIME0006130.pdf,系必修,,否,3,王宜明,教學二館,(二) 06-08 34302,70,58,60,限本系,
666,51006,機電二,工程材料(一)Engineering Materials I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51006_1EIME0123330.pdf,系必修,,否,3,林義成,教學一館,(一) 06-08 33402教室,60,56,57,限本系,
667,51005,機電一,微積分(一)Calculus I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51005_1EIME0001530.pdf,系必修,,否,3,沈志雄,教學一館,(四) 06-08 33402教室,70,50,59,限本系,
668,51004,機電一,基本電學Fundamental Electronics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51004_1EIME0005030.pdf,系必修,,否,3,林俊佑,教學一館,(四) 02-04 33402教室,60,50,56,限本系,
669,51003,機電一,普通物理General Physics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51003_1EIME0002130.pdf,系必修,,否,3,王可文,教學一館,(二) 06-08 33402教室,60,50,53,限本系,
670,51002,機電一,工程圖學與電腦輔助繪圖Engineering Graphics and Computer-Aided Drafting,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51002_1EIME0005220.pdf,系必修,,否,2,陳淑容,工學院,(二) 01-04 工學院EB211,55,50,55,限本系,
671,51001,機電一,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/51001_0CCGE0177920.pdf,校必(通識),,否,2,王可文沈志雄,教學一館,(三) 06-07 33302教室,50,0,58,限本班,大二~大四生如要修習，以線上加簽方式
672,4A019,歷大學,台灣歷史與文化Taiwan History and Culture,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A019_1ARHG0116620.pdf,系選修,,否,2,邱正畧,教學大樓,(四) 07-08 T001,50,0,36,可跨班系,
673,4A018,歷大學,台灣移民與區域拓墾Taiwan immigrants and regional reclamation,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A018_1ARHG0112320.pdf,系選修,,否,2,邱正畧,教學大樓,(四) 05-06 T001,50,13,17,可跨班系,
674,4A017,歷大學,秦漢史The history of the Qin and Han Dynasties,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A017_1ARHG0120120.pdf,系選修,,否,2,陳文豪,教學大樓,(三) 05-06 T303,50,0,26,可跨班系,
675,4A016,歷大學,中國考古發現與文明Chinese archaeological finds and Civilization,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A016_1ARHG0111420.pdf,系選修,,否,2,陳文豪,教學大樓,(二) 05-06 T207,50,7,7,可跨班系,
676,4A015,歷大學,地方文史創意導覽Creative Tour Guide of Local History,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A015_1ARHG0112520.pdf,系選修,,否,2,胡其瑞,教學大樓,(二) 05-06 T001,50,13,11,可跨班系,
677,4A014,歷大學,東亞近代史Modem History of East Asia,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A014_1ARHG0111920.pdf,系選修,,否,2,李進億,教學大樓,(二) 07-08 T303,50,1,31,可跨班系,
678,4A013,歷大學,歷史與文化資產History and Cultural Heritage,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A013_1ARHG0111220.pdf,系選修,,否,2,莊世滋,教學大樓,(五) 05-06 T202,50,20,15,可跨班系,
679,4A012,歷碩一,台灣移民開拓史專題研究Topics in Immigration History of Taiwan,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A012_1ARHG2105230.pdf,系選修,,否,3,李進億,白沙大樓,(四) 02-04 立心書室,20,1,7,限本班,
680,4A011,歷碩一,台灣博物館學專題研究Special Topics on Taiwan Museology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A011_1ARHG2104630.pdf,系選修,,否,3,莊世滋,白沙大樓,(三) 02-04 立心書室,20,4,5,限本班,
681,4A010,歷碩三,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,20,1,3,限本系,
682,4A009,歷碩三,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,3,6,限本系,
683,4A008,歷碩三,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,1,8,限本系,
684,4A007,歷碩二,日文史學名著選讀(一)Selective Readings of Works on Japanese History (I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A007_1ARHG2105820.pdf,系選修,,否,2,葉漢鰲,白沙大樓,(二) 03-04 史研101,20,4,4,限本系,
685,4A006,歷碩二,歷史科教材教法The Methods of History Teaching and Learning,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A006_1ARHG2003820.pdf,系選修,,否,2,李進億,白沙大樓,(三) 07-08 立心書室,20,2,4,限本系,
686,4A005,歷碩一,中國經濟史The Economic History of China,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A005_1ARHG2110620.pdf,系選修,,否,2,李華彥,白沙大樓,(五) 03-04 立心書室,20,1,6,限本系,
687,4A004,歷碩一,中國通史A General History of China,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A004_1ARHG2119420.pdf,系選修,,否,2,李華彥,白沙大樓,(五) 01-02 立心書室,20,2,6,限本系,
688,4A002,歷碩一,歷史地理與史學研究方法Research Method on the Historical Geography and Historiography,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A002_1ARHG2002630.pdf,系必修,,否,3,李宗信李建緯胡其瑞温振華李華彥莊世滋李進億,白沙大樓,(四) 05-07 立命書室,20,4,4,限本班,
689,4A001,歷碩一,歷史地理資訊系統Historical GIS,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/4A001_1ARHG2106330.pdf,系選修,,否,3,李宗信,白沙大樓,(二) 02-04 歷史地圖繪製室,20,4,5,限本班,
690,48008,台文教學夜碩六,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/48008_1ARTWA118100.pdf,系必修,,否,0,論文,,,30,0,1,限本系,
691,48007,台文碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,5,8,限本系,註冊未修課及提論文口試者必選
692,48006,台文碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,5,6,限本班,應屆碩二必修
693,48005,台文碩二,閩南語文教材教法Teaching Methods and Materials of  Southern Hokkien Language and Literature,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/48005_1ARTW2135320.pdf,系選修,,否,2,陳彥君,弘道館,(三) 03-04 國研B,8,3,9,限本系,閩南語文專門課程必修
694,48004,台文碩一,臺灣閩南文化專題Seminar in Taiwan Min-nan Culture,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/48004_1ARTW2134130.pdf,系選修,,否,3,吳明德,學思樓,(四) 06-08 白沙書院(2202),8,4,13,限本系,閩南語文專門課程必修
695,48003,台文碩一,翻譯研究Seminars on Translation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/48003_1ARTW2104630.pdf,系選修,,否,3,劉威廷,學思樓,(三) 05-07 學思樓2102教室,8,2,8,限本系,
696,48002,台文碩一,閩南語正音與拼音研究Studies in Pronunciation and Transliteration of Min-nan Language,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/48002_1ARTW2134330.pdf,系選修,,否,3,陳彥君,學思樓,(一) 07-09 白沙書院(2202),8,3,6,限本系,閩南語文專門課程必修
697,48001,台碩博,台灣文學史專題研究Topics in History of Taiwanese Literature,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/48001_1ARTW3127430.pdf,系選修,,否,3,葉連鵬,學思樓,(二) 02-04 白沙書院(2202),8,8,11,可跨班系,合開課程，台文所主開。
698,47022,翻譯碩二,碩士論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,4,18,限本系,本學期提學位論文口試者或未選其他課程者必修
699,47021,翻譯碩二,論文指導(一)Thesis Supervision (I),無檔案No file,,系必修,,否,3,論文,,,20,13,12,限本系,
700,47019,翻譯碩二,中英逐步口譯(三)Consecutive Interpreting (III),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47019_1ARTI2109720.pdf,組必修,,否,2,李姿瑩,擷英館,(五) 05-06 口譯2,20,7,6,限本系,
701,47018,翻譯碩二,英語新聞編譯English News Editing and Translating,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47018_1ARTI2105520.pdf,系選修,,否,2,廖佳慧,擷英館,(五) 03-04 口譯2,20,6,4,限本系,
702,47017,翻譯碩二,中進英口譯技巧解析(一)Skills on Interpretation from Chinese-English (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47017_1ARTI2107630_EN.pdf,系選修,,否,3,張鳳蘭,擷英館,(四) 07-09 口譯2,20,6,5,限本系,
703,47016,翻譯碩二,中英同步口譯(三)Simultaneous Interpreting (III),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47016_1ARTI2109920_EN.pdf,組必修,,否,2,張鳳蘭,擷英館,(四) 05-06 口譯2,20,7,5,限本系,
704,47015,翻譯碩二,研究方法(一)Research Methods (I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47015_1ARTI2110720.pdf,系必修,,否,2,温婷惠,擷英館,(四) 03-04 口譯1,20,14,13,限本系,
705,47014,翻譯碩二,"中英外交法政筆譯(一)Translation in International Relations, Laws & Politics (I)",中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47014_1ARTI2107920.pdf,組必修,,否,2,歐信宏,擷英館,(三) 05-06 口譯1,20,3,14,限本系,
706,47013,翻譯碩二,學術論文寫作Academic Writing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47013_1ARTI2110520.pdf,系選修,,否,2,温婷惠,擷英館,(三) 03-04 口譯1,20,1,8,限本系,
707,47012,翻譯碩二,語言學與翻譯(一)Linguistics & Translation (I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47012_1ARTI2002520.pdf,組必修,,否,2,蔡佩舒,擷英館,(二) 07-08 口譯2,20,9,10,限本系,
708,47011,翻譯碩二,社會科學領域與翻譯(一)Social Science & Translation (I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47011_1ARTI2111220.pdf,組必修,,否,2,温婷惠,圖書館,(二) 03-04 電三教室,20,8,7,限本系,
709,47010,翻譯碩一,統計方法(一)Statistical Methods (I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/47010_1ARTI2111520.pdf,系必修,,否,2,蔡佩舒,擷英館,(四) 07-08 口譯1,20,14,18,限本系,
